model,policy,checkpoint,repeat,repeat_type,speaker,fold,uar_percent,query_records,minimum_class_support
ridge_wavlm,U,last,2,panel_draw,1046,2,20.833333333333336,72,12
ridge_wavlm,U,last,2,panel_draw,1047,1,31.944444444444446,72,12
ridge_wavlm,U,last,2,panel_draw,1048,2,37.5,72,12
ridge_wavlm,U,last,2,panel_draw,1049,3,30.555555555555557,72,12
ridge_wavlm,U,last,2,panel_draw,1050,2,36.11111111111111,72,12
ridge_wavlm,U,last,2,panel_draw,1051,3,27.77777777777778,72,12
ridge_wavlm,U,last,2,panel_draw,1052,0,31.944444444444443,72,12
ridge_wavlm,U,last,2,panel_draw,1053,0,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1054,4,25.0,72,12
ridge_wavlm,U,last,2,panel_draw,1055,1,30.555555555555557,72,12
ridge_wavlm,U,last,2,panel_draw,1056,2,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1057,1,25.0,72,12
ridge_wavlm,U,last,2,panel_draw,1058,4,19.444444444444446,72,12
ridge_wavlm,U,last,2,panel_draw,1059,2,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1060,2,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1061,0,31.944444444444446,72,12
ridge_wavlm,U,last,2,panel_draw,1062,4,20.833333333333336,72,12
ridge_wavlm,U,last,2,panel_draw,1063,2,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1064,1,25.000000000000007,72,12
ridge_wavlm,U,last,2,panel_draw,1065,1,25.0,72,12
ridge_wavlm,U,last,2,panel_draw,1066,4,25.0,72,12
ridge_wavlm,U,last,2,panel_draw,1067,4,22.22222222222222,72,12
ridge_wavlm,U,last,2,panel_draw,1068,0,34.72222222222223,72,12
ridge_wavlm,U,last,2,panel_draw,1069,4,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1070,2,30.555555555555554,72,12
ridge_wavlm,U,last,2,panel_draw,1071,2,33.33333333333333,72,12
ridge_wavlm,U,last,2,panel_draw,1072,3,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1073,4,23.611111111111114,72,12
ridge_wavlm,U,last,2,panel_draw,1074,4,18.055555555555554,72,12
ridge_wavlm,U,last,2,panel_draw,1075,1,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1076,4,23.23232323232323,70,11
ridge_wavlm,U,last,2,panel_draw,1077,3,20.833333333333336,72,12
ridge_wavlm,U,last,2,panel_draw,1078,1,27.77777777777778,72,12
ridge_wavlm,U,last,2,panel_draw,1079,2,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1080,3,36.111111111111114,72,12
ridge_wavlm,U,last,2,panel_draw,1081,2,27.777777777777775,72,12
ridge_wavlm,U,last,2,panel_draw,1082,2,20.833333333333336,72,12
ridge_wavlm,U,last,2,panel_draw,1083,2,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1084,4,26.38888888888889,72,12
ridge_wavlm,U,last,2,panel_draw,1085,0,29.166666666666668,72,12
ridge_wavlm,U,last,2,panel_draw,1086,0,23.611111111111107,72,12
ridge_wavlm,U,last,2,panel_draw,1087,0,23.611111111111114,72,12
ridge_wavlm,U,last,2,panel_draw,1088,2,36.111111111111114,72,12
ridge_wavlm,U,last,2,panel_draw,1089,0,36.111111111111114,72,12
ridge_wavlm,U,last,2,panel_draw,1090,1,27.77777777777778,72,12
ridge_wavlm,U,last,2,panel_draw,1091,1,33.33333333333333,72,12
ridge_wavlm,R,best,0,panel_draw,1001,1,29.166666666666664,72,12
ridge_wavlm,R,best,0,panel_draw,1002,3,26.89393939393939,71,11
ridge_wavlm,R,best,0,panel_draw,1003,4,29.166666666666664,72,12
ridge_wavlm,R,best,0,panel_draw,1004,1,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1005,1,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1006,3,24.36868686868687,70,11
ridge_wavlm,R,best,0,panel_draw,1007,2,20.833333333333336,72,12
ridge_wavlm,R,best,0,panel_draw,1008,2,27.272727272727277,66,11
ridge_wavlm,R,best,0,panel_draw,1009,3,22.72727272727273,66,11
ridge_wavlm,R,best,0,panel_draw,1010,0,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1011,0,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1012,3,25.0,72,12
ridge_wavlm,R,best,0,panel_draw,1013,0,27.146464646464647,70,11
ridge_wavlm,R,best,0,panel_draw,1014,3,27.77777777777778,72,12
ridge_wavlm,R,best,0,panel_draw,1015,3,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1016,4,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1017,1,28.40909090909091,70,11
ridge_wavlm,R,best,0,panel_draw,1018,1,27.77777777777778,72,12
ridge_wavlm,R,best,0,panel_draw,1019,0,22.72727272727273,66,11
ridge_wavlm,R,best,0,panel_draw,1020,0,34.72222222222223,72,12
ridge_wavlm,R,best,0,panel_draw,1021,3,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1022,1,30.555555555555557,72,12
ridge_wavlm,R,best,0,panel_draw,1023,3,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1024,2,23.611111111111114,72,12
ridge_wavlm,R,best,0,panel_draw,1025,0,31.944444444444443,72,12
ridge_wavlm,R,best,0,panel_draw,1026,4,34.72222222222223,72,12
ridge_wavlm,R,best,0,panel_draw,1027,3,23.611111111111107,72,12
ridge_wavlm,R,best,0,panel_draw,1028,1,27.777777777777786,72,12
ridge_wavlm,R,best,0,panel_draw,1029,1,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1030,0,27.77777777777778,72,12
ridge_wavlm,R,best,0,panel_draw,1031,2,24.999999999999996,72,12
ridge_wavlm,R,best,0,panel_draw,1032,0,16.666666666666664,72,12
ridge_wavlm,R,best,0,panel_draw,1033,3,36.111111111111114,72,12
ridge_wavlm,R,best,0,panel_draw,1034,0,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1035,4,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1036,3,20.833333333333336,72,12
ridge_wavlm,R,best,0,panel_draw,1037,3,33.33333333333333,72,12
ridge_wavlm,R,best,0,panel_draw,1038,0,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1039,4,38.88888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1040,1,26.893939393939398,71,11
ridge_wavlm,R,best,0,panel_draw,1041,1,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1042,4,25.0,72,12
ridge_wavlm,R,best,0,panel_draw,1043,4,37.5,72,12
ridge_wavlm,R,best,0,panel_draw,1044,2,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1045,0,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1046,2,30.555555555555564,72,12
ridge_wavlm,R,best,0,panel_draw,1047,1,31.944444444444443,72,12
ridge_wavlm,R,best,0,panel_draw,1048,2,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1049,3,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1050,2,36.111111111111114,72,12
ridge_wavlm,R,best,0,panel_draw,1051,3,34.72222222222223,72,12
ridge_wavlm,R,best,0,panel_draw,1052,0,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1053,0,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1054,4,31.944444444444446,72,12
ridge_wavlm,R,best,0,panel_draw,1055,1,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1056,2,27.77777777777778,72,12
ridge_wavlm,R,best,0,panel_draw,1057,1,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1058,4,34.72222222222223,72,12
ridge_wavlm,R,best,0,panel_draw,1059,2,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1060,2,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1061,0,31.944444444444446,72,12
ridge_wavlm,R,best,0,panel_draw,1062,4,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1063,2,33.33333333333333,72,12
ridge_wavlm,R,best,0,panel_draw,1064,1,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1065,1,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1066,4,31.944444444444446,72,12
ridge_wavlm,R,best,0,panel_draw,1067,4,20.83333333333333,72,12
ridge_wavlm,R,best,0,panel_draw,1068,0,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1069,4,29.166666666666668,72,12
ridge_wavlm,R,best,0,panel_draw,1070,2,24.999999999999996,72,12
ridge_wavlm,R,best,0,panel_draw,1071,2,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1072,3,30.555555555555557,72,12
ridge_wavlm,R,best,0,panel_draw,1073,4,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1074,4,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1075,1,33.33333333333333,72,12
ridge_wavlm,R,best,0,panel_draw,1076,4,27.02020202020202,70,11
ridge_wavlm,R,best,0,panel_draw,1077,3,22.22222222222222,72,12
ridge_wavlm,R,best,0,panel_draw,1078,1,34.722222222222214,72,12
ridge_wavlm,R,best,0,panel_draw,1079,2,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1080,3,31.944444444444443,72,12
ridge_wavlm,R,best,0,panel_draw,1081,2,27.777777777777786,72,12
ridge_wavlm,R,best,0,panel_draw,1082,2,22.222222222222225,72,12
ridge_wavlm,R,best,0,panel_draw,1083,2,19.444444444444446,72,12
ridge_wavlm,R,best,0,panel_draw,1084,4,30.555555555555554,72,12
ridge_wavlm,R,best,0,panel_draw,1085,0,31.944444444444443,72,12
ridge_wavlm,R,best,0,panel_draw,1086,0,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1087,0,26.38888888888889,72,12
ridge_wavlm,R,best,0,panel_draw,1088,2,37.5,72,12
ridge_wavlm,R,best,0,panel_draw,1089,0,31.944444444444443,72,12
ridge_wavlm,R,best,0,panel_draw,1090,1,27.777777777777775,72,12
ridge_wavlm,R,best,0,panel_draw,1091,1,25.0,72,12
ridge_wavlm,R,best,1,panel_draw,1001,1,25.000000000000007,72,12
ridge_wavlm,R,best,1,panel_draw,1002,3,25.252525252525253,71,11
ridge_wavlm,R,best,1,panel_draw,1003,4,22.22222222222222,72,12
ridge_wavlm,R,best,1,panel_draw,1004,1,31.944444444444446,72,12
ridge_wavlm,R,best,1,panel_draw,1005,1,23.611111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1006,3,29.924242424242426,70,11
ridge_wavlm,R,best,1,panel_draw,1007,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1008,2,31.818181818181817,66,11
ridge_wavlm,R,best,1,panel_draw,1009,3,22.72727272727273,66,11
ridge_wavlm,R,best,1,panel_draw,1010,0,29.166666666666664,72,12
ridge_wavlm,R,best,1,panel_draw,1011,0,37.5,72,12
ridge_wavlm,R,best,1,panel_draw,1012,3,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1013,0,37.37373737373737,70,11
ridge_wavlm,R,best,1,panel_draw,1014,3,23.611111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1015,3,22.22222222222222,72,12
ridge_wavlm,R,best,1,panel_draw,1016,4,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1017,1,21.338383838383837,70,11
ridge_wavlm,R,best,1,panel_draw,1018,1,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1019,0,22.727272727272727,66,11
ridge_wavlm,R,best,1,panel_draw,1020,0,34.72222222222223,72,12
ridge_wavlm,R,best,1,panel_draw,1021,3,23.611111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1022,1,27.777777777777775,72,12
ridge_wavlm,R,best,1,panel_draw,1023,3,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1024,2,38.88888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1025,0,23.611111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1026,4,25.0,72,12
ridge_wavlm,R,best,1,panel_draw,1027,3,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1028,1,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1029,1,27.77777777777778,72,12
ridge_wavlm,R,best,1,panel_draw,1030,0,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1031,2,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1032,0,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1033,3,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1034,0,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1035,4,31.944444444444443,72,12
ridge_wavlm,R,best,1,panel_draw,1036,3,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1037,3,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1038,0,40.27777777777777,72,12
ridge_wavlm,R,best,1,panel_draw,1039,4,30.555555555555557,72,12
ridge_wavlm,R,best,1,panel_draw,1040,1,22.474747474747478,71,11
ridge_wavlm,R,best,1,panel_draw,1041,1,30.555555555555557,72,12
ridge_wavlm,R,best,1,panel_draw,1042,4,25.0,72,12
ridge_wavlm,R,best,1,panel_draw,1043,4,18.055555555555557,72,12
ridge_wavlm,R,best,1,panel_draw,1044,2,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1045,0,27.777777777777775,72,12
ridge_wavlm,R,best,1,panel_draw,1046,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1047,1,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1048,2,27.77777777777778,72,12
ridge_wavlm,R,best,1,panel_draw,1049,3,36.111111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1050,2,30.555555555555557,72,12
ridge_wavlm,R,best,1,panel_draw,1051,3,27.77777777777778,72,12
ridge_wavlm,R,best,1,panel_draw,1052,0,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1053,0,31.944444444444446,72,12
ridge_wavlm,R,best,1,panel_draw,1054,4,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1055,1,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1056,2,38.88888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1057,1,16.666666666666664,72,12
ridge_wavlm,R,best,1,panel_draw,1058,4,25.0,72,12
ridge_wavlm,R,best,1,panel_draw,1059,2,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1060,2,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1061,0,44.44444444444444,72,12
ridge_wavlm,R,best,1,panel_draw,1062,4,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1063,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1064,1,29.166666666666664,72,12
ridge_wavlm,R,best,1,panel_draw,1065,1,24.999999999999996,72,12
ridge_wavlm,R,best,1,panel_draw,1066,4,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1067,4,19.444444444444443,72,12
ridge_wavlm,R,best,1,panel_draw,1068,0,36.111111111111114,72,12
ridge_wavlm,R,best,1,panel_draw,1069,4,23.611111111111107,72,12
ridge_wavlm,R,best,1,panel_draw,1070,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1071,2,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1072,3,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1073,4,27.777777777777775,72,12
ridge_wavlm,R,best,1,panel_draw,1074,4,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1075,1,34.72222222222223,72,12
ridge_wavlm,R,best,1,panel_draw,1076,4,26.89393939393939,70,11
ridge_wavlm,R,best,1,panel_draw,1077,3,25.0,72,12
ridge_wavlm,R,best,1,panel_draw,1078,1,30.555555555555554,72,12
ridge_wavlm,R,best,1,panel_draw,1079,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1080,3,37.5,72,12
ridge_wavlm,R,best,1,panel_draw,1081,2,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1082,2,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1083,2,27.77777777777778,72,12
ridge_wavlm,R,best,1,panel_draw,1084,4,29.166666666666668,72,12
ridge_wavlm,R,best,1,panel_draw,1085,0,37.5,72,12
ridge_wavlm,R,best,1,panel_draw,1086,0,26.38888888888889,72,12
ridge_wavlm,R,best,1,panel_draw,1087,0,27.77777777777778,72,12
ridge_wavlm,R,best,1,panel_draw,1088,2,33.33333333333333,72,12
ridge_wavlm,R,best,1,panel_draw,1089,0,31.944444444444446,72,12
ridge_wavlm,R,best,1,panel_draw,1090,1,24.999999999999996,72,12
ridge_wavlm,R,best,1,panel_draw,1091,1,22.22222222222222,72,12
ridge_wavlm,R,best,2,panel_draw,1001,1,22.22222222222222,72,12
ridge_wavlm,R,best,2,panel_draw,1002,3,30.808080808080813,71,11
ridge_wavlm,R,best,2,panel_draw,1003,4,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1004,1,29.166666666666664,72,12
ridge_wavlm,R,best,2,panel_draw,1005,1,25.0,72,12
ridge_wavlm,R,best,2,panel_draw,1006,3,27.146464646464647,70,11
ridge_wavlm,R,best,2,panel_draw,1007,2,30.555555555555557,72,12
ridge_wavlm,R,best,2,panel_draw,1008,2,28.78787878787879,66,11
ridge_wavlm,R,best,2,panel_draw,1009,3,28.787878787878785,66,11
ridge_wavlm,R,best,2,panel_draw,1010,0,29.166666666666664,72,12
ridge_wavlm,R,best,2,panel_draw,1011,0,30.555555555555557,72,12
ridge_wavlm,R,best,2,panel_draw,1012,3,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1013,0,31.565656565656564,70,11
ridge_wavlm,R,best,2,panel_draw,1014,3,31.944444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1015,3,16.666666666666664,72,12
ridge_wavlm,R,best,2,panel_draw,1016,4,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1017,1,19.82323232323232,70,11
ridge_wavlm,R,best,2,panel_draw,1018,1,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1019,0,16.66666666666667,66,11
ridge_wavlm,R,best,2,panel_draw,1020,0,25.0,72,12
ridge_wavlm,R,best,2,panel_draw,1021,3,27.777777777777775,72,12
ridge_wavlm,R,best,2,panel_draw,1022,1,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1023,3,30.555555555555557,72,12
ridge_wavlm,R,best,2,panel_draw,1024,2,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1025,0,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1026,4,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1027,3,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1028,1,23.611111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1029,1,23.611111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1030,0,27.777777777777775,72,12
ridge_wavlm,R,best,2,panel_draw,1031,2,22.22222222222222,72,12
ridge_wavlm,R,best,2,panel_draw,1032,0,25.0,72,12
ridge_wavlm,R,best,2,panel_draw,1033,3,36.111111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1034,0,18.055555555555554,72,12
ridge_wavlm,R,best,2,panel_draw,1035,4,23.611111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1036,3,22.22222222222222,72,12
ridge_wavlm,R,best,2,panel_draw,1037,3,40.277777777777786,72,12
ridge_wavlm,R,best,2,panel_draw,1038,0,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1039,4,24.999999999999996,72,12
ridge_wavlm,R,best,2,panel_draw,1040,1,25.37878787878788,71,11
ridge_wavlm,R,best,2,panel_draw,1041,1,23.611111111111107,72,12
ridge_wavlm,R,best,2,panel_draw,1042,4,22.222222222222225,72,12
ridge_wavlm,R,best,2,panel_draw,1043,4,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1044,2,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1045,0,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1046,2,30.555555555555554,72,12
ridge_wavlm,R,best,2,panel_draw,1047,1,36.11111111111111,72,12
ridge_wavlm,R,best,2,panel_draw,1048,2,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1049,3,36.111111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1050,2,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1051,3,27.777777777777775,72,12
ridge_wavlm,R,best,2,panel_draw,1052,0,31.944444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1053,0,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1054,4,19.444444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1055,1,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1056,2,30.555555555555554,72,12
ridge_wavlm,R,best,2,panel_draw,1057,1,22.22222222222222,72,12
ridge_wavlm,R,best,2,panel_draw,1058,4,30.555555555555554,72,12
ridge_wavlm,R,best,2,panel_draw,1059,2,19.444444444444443,72,12
ridge_wavlm,R,best,2,panel_draw,1060,2,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1061,0,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1062,4,19.444444444444443,72,12
ridge_wavlm,R,best,2,panel_draw,1063,2,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1064,1,31.944444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1065,1,23.611111111111107,72,12
ridge_wavlm,R,best,2,panel_draw,1066,4,19.444444444444443,72,12
ridge_wavlm,R,best,2,panel_draw,1067,4,19.444444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1068,0,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1069,4,22.222222222222225,72,12
ridge_wavlm,R,best,2,panel_draw,1070,2,25.0,72,12
ridge_wavlm,R,best,2,panel_draw,1071,2,29.166666666666668,72,12
ridge_wavlm,R,best,2,panel_draw,1072,3,31.944444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1073,4,29.166666666666668,72,12
ridge_wavlm,R,best,2,panel_draw,1074,4,29.166666666666664,72,12
ridge_wavlm,R,best,2,panel_draw,1075,1,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1076,4,31.439393939393938,70,11
ridge_wavlm,R,best,2,panel_draw,1077,3,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1078,1,19.444444444444446,72,12
ridge_wavlm,R,best,2,panel_draw,1079,2,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1080,3,37.5,72,12
ridge_wavlm,R,best,2,panel_draw,1081,2,33.33333333333333,72,12
ridge_wavlm,R,best,2,panel_draw,1082,2,29.166666666666668,72,12
ridge_wavlm,R,best,2,panel_draw,1083,2,29.166666666666668,72,12
ridge_wavlm,R,best,2,panel_draw,1084,4,30.555555555555554,72,12
ridge_wavlm,R,best,2,panel_draw,1085,0,23.611111111111114,72,12
ridge_wavlm,R,best,2,panel_draw,1086,0,27.77777777777778,72,12
ridge_wavlm,R,best,2,panel_draw,1087,0,30.555555555555564,72,12
ridge_wavlm,R,best,2,panel_draw,1088,2,34.722222222222214,72,12
ridge_wavlm,R,best,2,panel_draw,1089,0,26.38888888888889,72,12
ridge_wavlm,R,best,2,panel_draw,1090,1,25.0,72,12
ridge_wavlm,R,best,2,panel_draw,1091,1,24.999999999999996,72,12
ridge_wavlm,R,last,0,panel_draw,1001,1,29.166666666666664,72,12
ridge_wavlm,R,last,0,panel_draw,1002,3,26.89393939393939,71,11
ridge_wavlm,R,last,0,panel_draw,1003,4,29.166666666666664,72,12
ridge_wavlm,R,last,0,panel_draw,1004,1,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1005,1,29.166666666666668,72,12
ridge_wavlm,R,last,0,panel_draw,1006,3,24.36868686868687,70,11
ridge_wavlm,R,last,0,panel_draw,1007,2,20.833333333333336,72,12
ridge_wavlm,R,last,0,panel_draw,1008,2,27.272727272727277,66,11
ridge_wavlm,R,last,0,panel_draw,1009,3,22.72727272727273,66,11
ridge_wavlm,R,last,0,panel_draw,1010,0,30.555555555555554,72,12
ridge_wavlm,R,last,0,panel_draw,1011,0,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1012,3,25.0,72,12
ridge_wavlm,R,last,0,panel_draw,1013,0,27.146464646464647,70,11
ridge_wavlm,R,last,0,panel_draw,1014,3,27.77777777777778,72,12
ridge_wavlm,R,last,0,panel_draw,1015,3,22.22222222222222,72,12
ridge_wavlm,R,last,0,panel_draw,1016,4,30.555555555555554,72,12
ridge_wavlm,R,last,0,panel_draw,1017,1,28.40909090909091,70,11
ridge_wavlm,R,last,0,panel_draw,1018,1,27.77777777777778,72,12
ridge_wavlm,R,last,0,panel_draw,1019,0,22.72727272727273,66,11
ridge_wavlm,R,last,0,panel_draw,1020,0,34.72222222222223,72,12
ridge_wavlm,R,last,0,panel_draw,1021,3,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1022,1,30.555555555555557,72,12
ridge_wavlm,R,last,0,panel_draw,1023,3,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1024,2,23.611111111111114,72,12
ridge_wavlm,R,last,0,panel_draw,1025,0,31.944444444444443,72,12
ridge_wavlm,R,last,0,panel_draw,1026,4,34.72222222222223,72,12
ridge_wavlm,R,last,0,panel_draw,1027,3,23.611111111111107,72,12
ridge_wavlm,R,last,0,panel_draw,1028,1,27.777777777777786,72,12
ridge_wavlm,R,last,0,panel_draw,1029,1,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1030,0,27.77777777777778,72,12
ridge_wavlm,R,last,0,panel_draw,1031,2,24.999999999999996,72,12
ridge_wavlm,R,last,0,panel_draw,1032,0,16.666666666666664,72,12
ridge_wavlm,R,last,0,panel_draw,1033,3,36.111111111111114,72,12
ridge_wavlm,R,last,0,panel_draw,1034,0,27.777777777777775,72,12
ridge_wavlm,R,last,0,panel_draw,1035,4,26.38888888888889,72,12
ridge_wavlm,R,last,0,panel_draw,1036,3,20.833333333333336,72,12
ridge_wavlm,R,last,0,panel_draw,1037,3,33.33333333333333,72,12
ridge_wavlm,R,last,0,panel_draw,1038,0,29.166666666666668,72,12
ridge_wavlm,R,last,0,panel_draw,1039,4,38.88888888888889,72,12
ridge_wavlm,R,last,0,panel_draw,1040,1,26.893939393939398,71,11
ridge_wavlm,R,last,0,panel_draw,1041,1,29.166666666666668,72,12
ridge_wavlm,R,last,0,panel_draw,1042,4,25.0,72,12
ridge_wavlm,R,last,0,panel_draw,1043,4,37.5,72,12
ridge_wavlm,R,last,0,panel_draw,1044,2,29.166666666666668,72,12
ridge_wavlm,R,last,0,panel_draw,1045,0,30.555555555555554,72,12
ridge_wavlm,R,last,0,panel_draw,1046,2,30.555555555555564,72,12
ridge_wavlm,R,last,0,panel_draw,1047,1,31.944444444444443,72,12
ridge_wavlm,R,last,0,panel_draw,1048,2,26.38888888888889,72,12
ridge_wavlm,R,last,0,panel_draw,1049,3,30.555555555555554,72,12
ridge_wavlm,R,last,0,panel_draw,1050,2,36.111111111111114,72,12
