level,enc,condition,estimator,speaker,uar
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1014,70.22222222222221
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1015,54.66666666666668
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1016,75.55555555555556
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1017,49.5
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1018,86.22222222222221
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1019,63.333333333333336
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1020,81.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1021,56.888888888888886
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1022,75.33333333333334
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1023,75.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1024,69.33333333333334
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1025,60.88888888888889
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1026,71.55555555555556
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1027,71.1111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1028,61.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1029,66.88888888888887
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1030,73.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1031,44.22222222222223
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1032,58.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1033,75.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1034,60.22222222222222
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1035,74.88888888888889
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1036,47.333333333333336
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1037,78.88888888888889
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1038,79.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1039,78.66666666666667
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1040,70.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1041,66.66666666666667
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1042,52.666666666666664
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1043,79.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1044,68.66666666666667
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1045,58.00000000000001
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1046,59.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1047,86.44444444444446
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1048,62.88888888888889
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1049,73.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1050,65.33333333333333
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1051,72.22222222222223
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1052,78.8888888888889
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1053,72.22222222222223
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1054,80.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1055,57.333333333333336
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1056,65.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1057,63.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1058,62.22222222222222
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1059,52.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1060,47.111111111111114
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1061,75.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1062,56.444444444444436
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1063,70.44444444444444
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1064,73.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1065,75.1111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1066,68.22222222222221
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1067,35.333333333333336
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1068,72.22222222222221
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1069,76.66666666666667
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1070,55.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1071,64.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1072,73.33333333333334
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1073,69.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1074,58.44444444444445
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1075,75.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1076,71.05555555555556
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1077,47.111111111111114
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1078,83.77777777777777
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1079,66.44444444444444
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1080,75.55555555555556
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1081,79.55555555555556
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1082,53.111111111111114
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1083,59.11111111111111
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1084,64.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1085,74.22222222222221
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1086,60.22222222222223
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1087,64.0
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1088,75.77777777777779
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1089,69.33333333333333
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1090,60.666666666666664
cremad,wavlm_base_plus,single:fearful@3,prior_corrected,1091,68.8888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1001,25.777777777777782
cremad,wavlm_base_plus,single:happy@3,naive,1002,31.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1003,29.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1004,29.777777777777782
cremad,wavlm_base_plus,single:happy@3,naive,1005,25.555555555555557
cremad,wavlm_base_plus,single:happy@3,naive,1006,27.0
cremad,wavlm_base_plus,single:happy@3,naive,1007,24.666666666666668
cremad,wavlm_base_plus,single:happy@3,naive,1008,22.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1009,32.44444444444445
cremad,wavlm_base_plus,single:happy@3,naive,1010,27.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1011,31.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1012,32.44444444444445
cremad,wavlm_base_plus,single:happy@3,naive,1013,30.055555555555557
cremad,wavlm_base_plus,single:happy@3,naive,1014,31.11111111111111
cremad,wavlm_base_plus,single:happy@3,naive,1015,24.222222222222225
cremad,wavlm_base_plus,single:happy@3,naive,1016,31.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1017,24.722222222222218
cremad,wavlm_base_plus,single:happy@3,naive,1018,30.888888888888886
cremad,wavlm_base_plus,single:happy@3,naive,1019,27.11111111111111
cremad,wavlm_base_plus,single:happy@3,naive,1020,29.555555555555554
cremad,wavlm_base_plus,single:happy@3,naive,1021,29.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1022,24.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1023,26.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1024,27.11111111111111
cremad,wavlm_base_plus,single:happy@3,naive,1025,25.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1026,32.22222222222222
cremad,wavlm_base_plus,single:happy@3,naive,1027,30.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1028,28.222222222222225
cremad,wavlm_base_plus,single:happy@3,naive,1029,28.0
cremad,wavlm_base_plus,single:happy@3,naive,1030,26.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1031,26.666666666666668
cremad,wavlm_base_plus,single:happy@3,naive,1032,25.777777777777782
cremad,wavlm_base_plus,single:happy@3,naive,1033,31.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1034,24.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1035,32.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1036,25.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1037,30.0
cremad,wavlm_base_plus,single:happy@3,naive,1038,27.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1039,28.222222222222218
cremad,wavlm_base_plus,single:happy@3,naive,1040,29.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1041,28.666666666666668
cremad,wavlm_base_plus,single:happy@3,naive,1042,24.444444444444443
cremad,wavlm_base_plus,single:happy@3,naive,1043,31.555555555555557
cremad,wavlm_base_plus,single:happy@3,naive,1044,27.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1045,32.22222222222222
cremad,wavlm_base_plus,single:happy@3,naive,1046,29.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1047,33.333333333333336
cremad,wavlm_base_plus,single:happy@3,naive,1048,27.555555555555557
cremad,wavlm_base_plus,single:happy@3,naive,1049,29.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1050,30.666666666666668
cremad,wavlm_base_plus,single:happy@3,naive,1051,30.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1052,26.0
cremad,wavlm_base_plus,single:happy@3,naive,1053,31.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1054,30.666666666666668
cremad,wavlm_base_plus,single:happy@3,naive,1055,25.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1056,28.0
cremad,wavlm_base_plus,single:happy@3,naive,1057,29.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1058,32.0
cremad,wavlm_base_plus,single:happy@3,naive,1059,24.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1060,23.777777777777782
cremad,wavlm_base_plus,single:happy@3,naive,1061,25.777777777777782
cremad,wavlm_base_plus,single:happy@3,naive,1062,30.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1063,27.111111111111114
cremad,wavlm_base_plus,single:happy@3,naive,1064,36.0
cremad,wavlm_base_plus,single:happy@3,naive,1065,28.222222222222225
cremad,wavlm_base_plus,single:happy@3,naive,1066,23.555555555555557
cremad,wavlm_base_plus,single:happy@3,naive,1067,24.888888888888886
cremad,wavlm_base_plus,single:happy@3,naive,1068,31.777777777777775
cremad,wavlm_base_plus,single:happy@3,naive,1069,29.555555555555554
cremad,wavlm_base_plus,single:happy@3,naive,1070,26.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1071,26.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1072,25.11111111111111
cremad,wavlm_base_plus,single:happy@3,naive,1073,30.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1074,30.0
cremad,wavlm_base_plus,single:happy@3,naive,1075,32.666666666666664
cremad,wavlm_base_plus,single:happy@3,naive,1076,27.5
cremad,wavlm_base_plus,single:happy@3,naive,1077,26.88888888888889
cremad,wavlm_base_plus,single:happy@3,naive,1078,33.333333333333336
cremad,wavlm_base_plus,single:happy@3,naive,1079,27.55555555555556
cremad,wavlm_base_plus,single:happy@3,naive,1080,30.222222222222218
cremad,wavlm_base_plus,single:happy@3,naive,1081,28.888888888888886
cremad,wavlm_base_plus,single:happy@3,naive,1082,24.0
cremad,wavlm_base_plus,single:happy@3,naive,1083,24.444444444444446
cremad,wavlm_base_plus,single:happy@3,naive,1084,24.444444444444443
cremad,wavlm_base_plus,single:happy@3,naive,1085,30.222222222222225
cremad,wavlm_base_plus,single:happy@3,naive,1086,26.222222222222218
cremad,wavlm_base_plus,single:happy@3,naive,1087,30.222222222222225
cremad,wavlm_base_plus,single:happy@3,naive,1088,33.333333333333336
cremad,wavlm_base_plus,single:happy@3,naive,1089,33.77777777777778
cremad,wavlm_base_plus,single:happy@3,naive,1090,27.333333333333332
cremad,wavlm_base_plus,single:happy@3,naive,1091,27.777777777777782
cremad,wavlm_base_plus,single:happy@3,shrink,1001,52.88888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1002,79.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1003,64.66666666666667
cremad,wavlm_base_plus,single:happy@3,shrink,1004,82.44444444444444
cremad,wavlm_base_plus,single:happy@3,shrink,1005,64.8888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1006,72.6111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1007,61.77777777777777
cremad,wavlm_base_plus,single:happy@3,shrink,1008,61.111111111111114
cremad,wavlm_base_plus,single:happy@3,shrink,1009,85.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1010,72.0
cremad,wavlm_base_plus,single:happy@3,shrink,1011,75.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1012,88.0
cremad,wavlm_base_plus,single:happy@3,shrink,1013,71.38888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1014,73.33333333333333
cremad,wavlm_base_plus,single:happy@3,shrink,1015,56.44444444444445
cremad,wavlm_base_plus,single:happy@3,shrink,1016,79.1111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1017,59.388888888888886
cremad,wavlm_base_plus,single:happy@3,shrink,1018,85.33333333333333
cremad,wavlm_base_plus,single:happy@3,shrink,1019,62.88888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1020,76.66666666666667
cremad,wavlm_base_plus,single:happy@3,shrink,1021,64.66666666666667
cremad,wavlm_base_plus,single:happy@3,shrink,1022,72.8888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1023,69.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1024,75.1111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1025,64.22222222222221
cremad,wavlm_base_plus,single:happy@3,shrink,1026,74.66666666666667
cremad,wavlm_base_plus,single:happy@3,shrink,1027,77.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1028,64.0
cremad,wavlm_base_plus,single:happy@3,shrink,1029,68.88888888888887
cremad,wavlm_base_plus,single:happy@3,shrink,1030,79.11111111111113
cremad,wavlm_base_plus,single:happy@3,shrink,1031,47.333333333333336
cremad,wavlm_base_plus,single:happy@3,shrink,1032,58.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1033,73.77777777777777
cremad,wavlm_base_plus,single:happy@3,shrink,1034,53.333333333333336
cremad,wavlm_base_plus,single:happy@3,shrink,1035,71.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1036,55.111111111111114
cremad,wavlm_base_plus,single:happy@3,shrink,1037,81.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1038,80.8888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1039,82.00000000000001
cremad,wavlm_base_plus,single:happy@3,shrink,1040,79.1111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1041,73.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1042,54.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1043,76.44444444444446
cremad,wavlm_base_plus,single:happy@3,shrink,1044,64.8888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1045,54.0
cremad,wavlm_base_plus,single:happy@3,shrink,1046,56.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1047,92.22222222222221
cremad,wavlm_base_plus,single:happy@3,shrink,1048,68.0
cremad,wavlm_base_plus,single:happy@3,shrink,1049,72.8888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1050,67.77777777777777
cremad,wavlm_base_plus,single:happy@3,shrink,1051,76.0
cremad,wavlm_base_plus,single:happy@3,shrink,1052,86.44444444444441
cremad,wavlm_base_plus,single:happy@3,shrink,1053,75.11111111111113
cremad,wavlm_base_plus,single:happy@3,shrink,1054,92.0
cremad,wavlm_base_plus,single:happy@3,shrink,1055,62.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1056,66.88888888888889
cremad,wavlm_base_plus,single:happy@3,shrink,1057,64.0
cremad,wavlm_base_plus,single:happy@3,shrink,1058,67.99999999999999
cremad,wavlm_base_plus,single:happy@3,shrink,1059,53.333333333333336
cremad,wavlm_base_plus,single:happy@3,shrink,1060,41.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1061,69.33333333333333
cremad,wavlm_base_plus,single:happy@3,shrink,1062,58.444444444444436
cremad,wavlm_base_plus,single:happy@3,shrink,1063,76.66666666666666
cremad,wavlm_base_plus,single:happy@3,shrink,1064,73.55555555555556
cremad,wavlm_base_plus,single:happy@3,shrink,1065,74.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1066,64.44444444444444
cremad,wavlm_base_plus,single:happy@3,shrink,1067,44.0
cremad,wavlm_base_plus,single:happy@3,shrink,1068,78.22222222222221
cremad,wavlm_base_plus,single:happy@3,shrink,1069,75.33333333333333
cremad,wavlm_base_plus,single:happy@3,shrink,1070,62.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1071,59.77777777777778
cremad,wavlm_base_plus,single:happy@3,shrink,1072,77.33333333333333
cremad,wavlm_base_plus,single:happy@3,shrink,1073,81.11111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1074,66.0
cremad,wavlm_base_plus,single:happy@3,shrink,1075,70.44444444444444
cremad,wavlm_base_plus,single:happy@3,shrink,1076,70.00000000000001
cremad,wavlm_base_plus,single:happy@3,shrink,1077,54.44444444444445
cremad,wavlm_base_plus,single:happy@3,shrink,1078,92.22222222222221
cremad,wavlm_base_plus,single:happy@3,shrink,1079,71.1111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1080,71.55555555555554
cremad,wavlm_base_plus,single:happy@3,shrink,1081,77.1111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1082,49.111111111111114
cremad,wavlm_base_plus,single:happy@3,shrink,1083,49.11111111111111
cremad,wavlm_base_plus,single:happy@3,shrink,1084,62.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1085,69.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1086,56.00000000000001
cremad,wavlm_base_plus,single:happy@3,shrink,1087,62.22222222222223
cremad,wavlm_base_plus,single:happy@3,shrink,1088,78.0
cremad,wavlm_base_plus,single:happy@3,shrink,1089,72.66666666666667
cremad,wavlm_base_plus,single:happy@3,shrink,1090,55.77777777777779
cremad,wavlm_base_plus,single:happy@3,shrink,1091,57.555555555555564
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1001,58.444444444444436
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1002,65.94444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1003,55.555555555555564
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1004,76.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1005,61.111111111111114
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1006,58.27777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1007,56.444444444444436
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1008,43.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1009,77.55555555555556
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1010,63.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1011,76.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1012,71.99999999999999
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1013,66.05555555555556
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1014,66.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1015,50.44444444444445
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1016,74.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1017,49.666666666666664
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1018,74.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1019,63.11111111111111
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1020,67.33333333333333
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1021,64.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1022,56.444444444444436
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1023,64.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1024,58.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1025,59.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1026,68.8888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1027,62.88888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1028,59.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1029,61.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1030,64.22222222222223
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1031,47.77777777777778
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1032,55.555555555555564
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1033,66.22222222222221
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1034,56.444444444444436
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1035,64.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1036,51.555555555555564
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1037,70.8888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1038,76.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1039,75.1111111111111
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1040,75.33333333333333
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1041,66.22222222222221
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1042,51.77777777777778
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1043,58.666666666666664
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1044,61.77777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1045,57.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1046,61.77777777777778
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1047,73.77777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1048,61.11111111111111
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1049,57.77777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1050,58.888888888888886
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1051,62.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1052,72.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1053,72.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1054,80.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1055,59.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1056,62.44444444444445
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1057,63.77777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1058,63.77777777777777
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1059,57.111111111111114
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1060,42.88888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1061,64.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1062,59.555555555555564
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1063,63.111111111111114
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1064,67.55555555555556
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1065,68.66666666666667
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1066,54.88888888888888
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1067,40.44444444444445
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1068,72.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1069,66.44444444444444
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1070,62.88888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1071,53.111111111111114
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1072,65.55555555555556
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1073,69.33333333333333
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1074,60.888888888888886
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1075,65.33333333333333
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1076,52.38888888888889
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1077,51.111111111111114
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1078,75.33333333333333
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1079,62.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1080,63.11111111111111
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1081,66.66666666666664
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1082,47.333333333333336
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1083,50.22222222222223
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1084,58.0
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1085,64.22222222222223
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1086,54.44444444444445
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1087,54.22222222222223
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1088,70.22222222222223
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1089,59.11111111111111
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1090,53.77777777777779
cremad,wavlm_base_plus,single:happy@3,neutral_filter,1091,62.444444444444436
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1001,60.666666666666664
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1002,75.99999999999999
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1003,61.77777777777778
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1004,82.00000000000001
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1005,69.11111111111111
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1006,68.0
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1007,59.333333333333336
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1008,53.888888888888886
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1009,81.55555555555556
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1010,70.22222222222221
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1011,82.0
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1012,79.33333333333333
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1013,69.44444444444446
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1014,81.11111111111113
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1015,55.555555555555564
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1016,76.44444444444446
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1017,57.111111111111114
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1018,82.8888888888889
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1019,67.77777777777779
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1020,80.22222222222223
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1021,60.44444444444445
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1022,65.55555555555556
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1023,67.77777777777779
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1024,66.66666666666667
cremad,wavlm_base_plus,single:happy@3,prior_corrected,1025,67.1111111111111
