corpus,model,window,criterion,draw,folds,seen_minus_unseen_outer_uar_pp
subesco,wavlm_base_plus,42,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,42,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,42,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,42,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,42,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,42,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,42,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,42,UAR,0,5,-0.35714285714285837
subesco,wavlm_base_plus,42,UAR,1,5,-0.35714285714285693
subesco,wavlm_base_plus,42,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,42,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,42,UAR,4,5,1.0714285714285707
subesco,wavlm_base_plus,42,UAR,5,5,0.7142857142857167
subesco,wavlm_base_plus,42,UAR,6,5,1.0714285714285723
subesco,wavlm_base_plus,42,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,42,UAR,8,5,3.571428571428572
subesco,wavlm_base_plus,42,UAR,9,5,0.7142857142857153
subesco,wavlm_base_plus,42,UAR,10,5,3.571428571428572
subesco,wavlm_base_plus,42,UAR,11,5,-2.8571428571428568
subesco,wavlm_base_plus,42,UAR,12,5,-3.214285714285718
subesco,wavlm_base_plus,42,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,42,UAR,14,5,-2.1428571428571432
subesco,wavlm_base_plus,42,UAR,15,5,-1.07142857142857
subesco,wavlm_base_plus,42,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,42,UAR,17,5,1.4285714285714306
subesco,wavlm_base_plus,42,UAR,18,5,1.0714285714285707
subesco,wavlm_base_plus,42,UAR,19,5,2.4999999999999987
subesco,wavlm_base_plus,42,UAR,20,5,0.35714285714285693
subesco,wavlm_base_plus,42,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,42,UAR,22,5,0.35714285714285693
subesco,wavlm_base_plus,42,UAR,23,5,-0.35714285714285837
subesco,wavlm_base_plus,43,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,43,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,43,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,43,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,43,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,43,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,43,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,43,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,43,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,43,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,43,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,43,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,43,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,43,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,43,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,43,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,43,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,43,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,43,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,43,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,43,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,43,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,43,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,43,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,43,UAR,0,5,-0.7142857142857153
subesco,wavlm_base_plus,43,UAR,1,5,0.35714285714285693
subesco,wavlm_base_plus,43,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,43,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,43,UAR,4,5,1.0714285714285707
subesco,wavlm_base_plus,43,UAR,5,5,0.7142857142857167
subesco,wavlm_base_plus,43,UAR,6,5,1.0714285714285723
subesco,wavlm_base_plus,43,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,43,UAR,8,5,3.2142857142857153
subesco,wavlm_base_plus,43,UAR,9,5,0.7142857142857153
subesco,wavlm_base_plus,43,UAR,10,5,3.571428571428572
subesco,wavlm_base_plus,43,UAR,11,5,-2.8571428571428568
subesco,wavlm_base_plus,43,UAR,12,5,-3.214285714285718
subesco,wavlm_base_plus,43,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,43,UAR,14,5,-2.1428571428571432
subesco,wavlm_base_plus,43,UAR,15,5,-1.07142857142857
subesco,wavlm_base_plus,43,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,43,UAR,17,5,1.4285714285714306
subesco,wavlm_base_plus,43,UAR,18,5,1.0714285714285707
subesco,wavlm_base_plus,43,UAR,19,5,2.4999999999999987
subesco,wavlm_base_plus,43,UAR,20,5,0.35714285714285693
subesco,wavlm_base_plus,43,UAR,21,5,-2.5000000000000013
subesco,wavlm_base_plus,43,UAR,22,5,0.35714285714285693
subesco,wavlm_base_plus,43,UAR,23,5,-0.35714285714285837
subesco,wavlm_base_plus,44,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,44,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,44,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,44,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,44,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,44,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,44,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,44,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,44,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,44,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,44,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,44,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,44,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,44,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,44,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,44,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,44,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,44,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,44,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,44,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,44,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,44,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,44,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,44,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,44,UAR,0,5,-0.7142857142857153
subesco,wavlm_base_plus,44,UAR,1,5,0.35714285714285693
subesco,wavlm_base_plus,44,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,44,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,44,UAR,4,5,1.0714285714285707
subesco,wavlm_base_plus,44,UAR,5,5,0.7142857142857167
subesco,wavlm_base_plus,44,UAR,6,5,1.0714285714285723
subesco,wavlm_base_plus,44,UAR,7,5,2.1428571428571432
subesco,wavlm_base_plus,44,UAR,8,5,2.1428571428571432
subesco,wavlm_base_plus,44,UAR,9,5,0.7142857142857153
subesco,wavlm_base_plus,44,UAR,10,5,3.571428571428572
subesco,wavlm_base_plus,44,UAR,11,5,-2.8571428571428568
subesco,wavlm_base_plus,44,UAR,12,5,-3.214285714285718
subesco,wavlm_base_plus,44,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,44,UAR,14,5,-2.1428571428571432
subesco,wavlm_base_plus,44,UAR,15,5,-1.07142857142857
subesco,wavlm_base_plus,44,UAR,16,5,-2.5000000000000027
subesco,wavlm_base_plus,44,UAR,17,5,1.4285714285714306
subesco,wavlm_base_plus,44,UAR,18,5,1.0714285714285707
subesco,wavlm_base_plus,44,UAR,19,5,2.4999999999999987
subesco,wavlm_base_plus,44,UAR,20,5,0.7142857142857153
subesco,wavlm_base_plus,44,UAR,21,5,-3.2142857142857153
subesco,wavlm_base_plus,44,UAR,22,5,0.35714285714285693
subesco,wavlm_base_plus,44,UAR,23,5,-0.35714285714285837
subesco,wavlm_base_plus,45,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,45,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,45,CE,2,5,2.4999999999999987
subesco,wavlm_base_plus,45,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,45,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,45,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,45,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,45,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,45,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,45,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,45,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,45,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,45,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,45,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,45,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,45,CE,15,5,1.4285714285714293
subesco,wavlm_base_plus,45,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,45,CE,17,5,-0.7142857142857153
subesco,wavlm_base_plus,45,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,45,CE,19,5,4.2857142857142865
subesco,wavlm_base_plus,45,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,45,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,45,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,45,CE,23,5,1.4285714285714264
subesco,wavlm_base_plus,45,UAR,0,5,-0.7142857142857153
subesco,wavlm_base_plus,45,UAR,1,5,0.35714285714285693
subesco,wavlm_base_plus,45,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,45,UAR,3,5,6.785714285714286
subesco,wavlm_base_plus,45,UAR,4,5,1.0714285714285707
subesco,wavlm_base_plus,45,UAR,5,5,0.7142857142857167
subesco,wavlm_base_plus,45,UAR,6,5,1.4285714285714293
subesco,wavlm_base_plus,45,UAR,7,5,2.5
subesco,wavlm_base_plus,45,UAR,8,5,1.0714285714285723
subesco,wavlm_base_plus,45,UAR,9,5,0.7142857142857153
subesco,wavlm_base_plus,45,UAR,10,5,3.571428571428572
subesco,wavlm_base_plus,45,UAR,11,5,-2.8571428571428568
subesco,wavlm_base_plus,45,UAR,12,5,-3.214285714285718
subesco,wavlm_base_plus,45,UAR,13,5,2.4999999999999973
subesco,wavlm_base_plus,45,UAR,14,5,-2.1428571428571432
subesco,wavlm_base_plus,45,UAR,15,5,-1.428571428571427
subesco,wavlm_base_plus,45,UAR,16,5,-1.785714285714289
subesco,wavlm_base_plus,45,UAR,17,5,1.4285714285714306
subesco,wavlm_base_plus,45,UAR,18,5,1.0714285714285707
subesco,wavlm_base_plus,45,UAR,19,5,3.5714285714285707
subesco,wavlm_base_plus,45,UAR,20,5,0.7142857142857153
subesco,wavlm_base_plus,45,UAR,21,5,-3.2142857142857153
subesco,wavlm_base_plus,45,UAR,22,5,0.35714285714285693
subesco,wavlm_base_plus,45,UAR,23,5,-0.35714285714285837
ravdess,wavlm_base_plus,1,CE,0,5,0.0
ravdess,wavlm_base_plus,1,CE,1,5,0.0
ravdess,wavlm_base_plus,1,CE,2,5,0.0
ravdess,wavlm_base_plus,1,CE,3,5,0.0
ravdess,wavlm_base_plus,1,CE,4,5,0.0
ravdess,wavlm_base_plus,1,CE,5,5,0.0
ravdess,wavlm_base_plus,1,CE,6,5,0.0
ravdess,wavlm_base_plus,1,CE,7,5,0.0
ravdess,wavlm_base_plus,1,CE,8,5,0.0
ravdess,wavlm_base_plus,1,CE,9,5,0.0
ravdess,wavlm_base_plus,1,CE,10,5,0.0
ravdess,wavlm_base_plus,1,CE,11,5,0.0
ravdess,wavlm_base_plus,1,CE,12,5,0.0
ravdess,wavlm_base_plus,1,CE,13,5,0.0
ravdess,wavlm_base_plus,1,CE,14,5,0.0
ravdess,wavlm_base_plus,1,CE,15,5,0.0
ravdess,wavlm_base_plus,1,CE,16,5,0.0
ravdess,wavlm_base_plus,1,CE,17,5,0.0
ravdess,wavlm_base_plus,1,CE,18,5,0.0
ravdess,wavlm_base_plus,1,CE,19,5,0.0
ravdess,wavlm_base_plus,1,CE,20,5,0.0
ravdess,wavlm_base_plus,1,CE,21,5,0.0
ravdess,wavlm_base_plus,1,CE,22,5,0.0
ravdess,wavlm_base_plus,1,CE,23,5,0.0
ravdess,wavlm_base_plus,1,UAR,0,5,0.0
ravdess,wavlm_base_plus,1,UAR,1,5,0.0
ravdess,wavlm_base_plus,1,UAR,2,5,0.0
ravdess,wavlm_base_plus,1,UAR,3,5,0.0
ravdess,wavlm_base_plus,1,UAR,4,5,0.0
ravdess,wavlm_base_plus,1,UAR,5,5,0.0
ravdess,wavlm_base_plus,1,UAR,6,5,0.0
ravdess,wavlm_base_plus,1,UAR,7,5,0.0
ravdess,wavlm_base_plus,1,UAR,8,5,0.0
ravdess,wavlm_base_plus,1,UAR,9,5,0.0
ravdess,wavlm_base_plus,1,UAR,10,5,0.0
ravdess,wavlm_base_plus,1,UAR,11,5,0.0
ravdess,wavlm_base_plus,1,UAR,12,5,0.0
ravdess,wavlm_base_plus,1,UAR,13,5,0.0
ravdess,wavlm_base_plus,1,UAR,14,5,0.0
ravdess,wavlm_base_plus,1,UAR,15,5,0.0
ravdess,wavlm_base_plus,1,UAR,16,5,0.0
ravdess,wavlm_base_plus,1,UAR,17,5,0.0
ravdess,wavlm_base_plus,1,UAR,18,5,0.0
ravdess,wavlm_base_plus,1,UAR,19,5,0.0
ravdess,wavlm_base_plus,1,UAR,20,5,0.0
ravdess,wavlm_base_plus,1,UAR,21,5,0.0
ravdess,wavlm_base_plus,1,UAR,22,5,0.0
ravdess,wavlm_base_plus,1,UAR,23,5,0.0
ravdess,wavlm_base_plus,2,CE,0,5,0.0
ravdess,wavlm_base_plus,2,CE,1,5,0.0
ravdess,wavlm_base_plus,2,CE,2,5,0.0
ravdess,wavlm_base_plus,2,CE,3,5,0.0
ravdess,wavlm_base_plus,2,CE,4,5,0.0
ravdess,wavlm_base_plus,2,CE,5,5,0.0
ravdess,wavlm_base_plus,2,CE,6,5,0.0
ravdess,wavlm_base_plus,2,CE,7,5,0.0
ravdess,wavlm_base_plus,2,CE,8,5,0.0
ravdess,wavlm_base_plus,2,CE,9,5,0.0
ravdess,wavlm_base_plus,2,CE,10,5,0.0
ravdess,wavlm_base_plus,2,CE,11,5,0.0
ravdess,wavlm_base_plus,2,CE,12,5,0.0
ravdess,wavlm_base_plus,2,CE,13,5,0.0
ravdess,wavlm_base_plus,2,CE,14,5,0.0
ravdess,wavlm_base_plus,2,CE,15,5,0.0
ravdess,wavlm_base_plus,2,CE,16,5,0.0
ravdess,wavlm_base_plus,2,CE,17,5,0.0
ravdess,wavlm_base_plus,2,CE,18,5,0.0
ravdess,wavlm_base_plus,2,CE,19,5,0.0
ravdess,wavlm_base_plus,2,CE,20,5,0.0
ravdess,wavlm_base_plus,2,CE,21,5,0.0
ravdess,wavlm_base_plus,2,CE,22,5,0.0
ravdess,wavlm_base_plus,2,CE,23,5,0.0
ravdess,wavlm_base_plus,2,UAR,0,5,-1.25
ravdess,wavlm_base_plus,2,UAR,1,5,0.4166666666666664
ravdess,wavlm_base_plus,2,UAR,2,5,0.0
ravdess,wavlm_base_plus,2,UAR,3,5,0.4166666666666664
ravdess,wavlm_base_plus,2,UAR,4,5,1.25
ravdess,wavlm_base_plus,2,UAR,5,5,1.6666666666666667
ravdess,wavlm_base_plus,2,UAR,6,5,-1.25
ravdess,wavlm_base_plus,2,UAR,7,5,1.25
ravdess,wavlm_base_plus,2,UAR,8,5,-0.625
ravdess,wavlm_base_plus,2,UAR,9,5,-1.6666666666666667
ravdess,wavlm_base_plus,2,UAR,10,5,-1.25
ravdess,wavlm_base_plus,2,UAR,11,5,1.2499999999999996
ravdess,wavlm_base_plus,2,UAR,12,5,0.0
ravdess,wavlm_base_plus,2,UAR,13,5,0.0
ravdess,wavlm_base_plus,2,UAR,14,5,1.4583333333333335
ravdess,wavlm_base_plus,2,UAR,15,5,1.25
ravdess,wavlm_base_plus,2,UAR,16,5,-0.625
ravdess,wavlm_base_plus,2,UAR,17,5,-0.4166666666666668
ravdess,wavlm_base_plus,2,UAR,18,5,1.6666666666666665
ravdess,wavlm_base_plus,2,UAR,19,5,0.8333333333333336
ravdess,wavlm_base_plus,2,UAR,20,5,0.0
ravdess,wavlm_base_plus,2,UAR,21,5,-0.4166666666666668
ravdess,wavlm_base_plus,2,UAR,22,5,0.4166666666666664
ravdess,wavlm_base_plus,2,UAR,23,5,-0.625
ravdess,wavlm_base_plus,3,CE,0,5,0.0
ravdess,wavlm_base_plus,3,CE,1,5,0.0
ravdess,wavlm_base_plus,3,CE,2,5,0.0
ravdess,wavlm_base_plus,3,CE,3,5,0.0
ravdess,wavlm_base_plus,3,CE,4,5,0.0
ravdess,wavlm_base_plus,3,CE,5,5,0.0
ravdess,wavlm_base_plus,3,CE,6,5,0.0
ravdess,wavlm_base_plus,3,CE,7,5,0.0
ravdess,wavlm_base_plus,3,CE,8,5,0.0
ravdess,wavlm_base_plus,3,CE,9,5,0.0
ravdess,wavlm_base_plus,3,CE,10,5,0.0
ravdess,wavlm_base_plus,3,CE,11,5,0.0
ravdess,wavlm_base_plus,3,CE,12,5,0.0
ravdess,wavlm_base_plus,3,CE,13,5,0.0
ravdess,wavlm_base_plus,3,CE,14,5,0.0
ravdess,wavlm_base_plus,3,CE,15,5,0.0
ravdess,wavlm_base_plus,3,CE,16,5,0.0
ravdess,wavlm_base_plus,3,CE,17,5,0.0
ravdess,wavlm_base_plus,3,CE,18,5,0.0
ravdess,wavlm_base_plus,3,CE,19,5,0.0
ravdess,wavlm_base_plus,3,CE,20,5,0.0
ravdess,wavlm_base_plus,3,CE,21,5,0.0
ravdess,wavlm_base_plus,3,CE,22,5,0.0
ravdess,wavlm_base_plus,3,CE,23,5,0.0
ravdess,wavlm_base_plus,3,UAR,0,5,0.625
ravdess,wavlm_base_plus,3,UAR,1,5,1.4583333333333333
ravdess,wavlm_base_plus,3,UAR,2,5,0.0
ravdess,wavlm_base_plus,3,UAR,3,5,0.4166666666666664
ravdess,wavlm_base_plus,3,UAR,4,5,0.8333333333333336
ravdess,wavlm_base_plus,3,UAR,5,5,0.0
ravdess,wavlm_base_plus,3,UAR,6,5,-0.2083333333333332
ravdess,wavlm_base_plus,3,UAR,7,5,0.0
ravdess,wavlm_base_plus,3,UAR,8,5,0.0
ravdess,wavlm_base_plus,3,UAR,9,5,-2.291666666666667
ravdess,wavlm_base_plus,3,UAR,10,5,0.0
ravdess,wavlm_base_plus,3,UAR,11,5,1.8749999999999996
ravdess,wavlm_base_plus,3,UAR,12,5,0.4166666666666668
ravdess,wavlm_base_plus,3,UAR,13,5,0.4166666666666664
ravdess,wavlm_base_plus,3,UAR,14,5,-3.541666666666666
ravdess,wavlm_base_plus,3,UAR,15,5,0.0
ravdess,wavlm_base_plus,3,UAR,16,5,-1.875
ravdess,wavlm_base_plus,3,UAR,17,5,-1.0416666666666665
ravdess,wavlm_base_plus,3,UAR,18,5,1.875
ravdess,wavlm_base_plus,3,UAR,19,5,1.4583333333333335
ravdess,wavlm_base_plus,3,UAR,20,5,-1.25
ravdess,wavlm_base_plus,3,UAR,21,5,-0.8333333333333333
ravdess,wavlm_base_plus,3,UAR,22,5,1.875
ravdess,wavlm_base_plus,3,UAR,23,5,1.25
ravdess,wavlm_base_plus,4,CE,0,5,0.0
ravdess,wavlm_base_plus,4,CE,1,5,0.0
ravdess,wavlm_base_plus,4,CE,2,5,0.0
ravdess,wavlm_base_plus,4,CE,3,5,-0.8333333333333328
ravdess,wavlm_base_plus,4,CE,4,5,0.0
ravdess,wavlm_base_plus,4,CE,5,5,0.0
ravdess,wavlm_base_plus,4,CE,6,5,0.0
ravdess,wavlm_base_plus,4,CE,7,5,0.0
ravdess,wavlm_base_plus,4,CE,8,5,0.0
ravdess,wavlm_base_plus,4,CE,9,5,0.0
ravdess,wavlm_base_plus,4,CE,10,5,0.0
ravdess,wavlm_base_plus,4,CE,11,5,0.0
ravdess,wavlm_base_plus,4,CE,12,5,0.0
ravdess,wavlm_base_plus,4,CE,13,5,0.0
ravdess,wavlm_base_plus,4,CE,14,5,0.0
ravdess,wavlm_base_plus,4,CE,15,5,0.0
ravdess,wavlm_base_plus,4,CE,16,5,0.0
ravdess,wavlm_base_plus,4,CE,17,5,0.0
ravdess,wavlm_base_plus,4,CE,18,5,0.0
ravdess,wavlm_base_plus,4,CE,19,5,0.0
ravdess,wavlm_base_plus,4,CE,20,5,0.0
ravdess,wavlm_base_plus,4,CE,21,5,0.0
ravdess,wavlm_base_plus,4,CE,22,5,0.0
ravdess,wavlm_base_plus,4,CE,23,5,0.0
ravdess,wavlm_base_plus,4,UAR,0,5,2.5
ravdess,wavlm_base_plus,4,UAR,1,5,2.9166666666666665
ravdess,wavlm_base_plus,4,UAR,2,5,0.625
ravdess,wavlm_base_plus,4,UAR,3,5,-0.20833333333333356
ravdess,wavlm_base_plus,4,UAR,4,5,-0.4166666666666664
ravdess,wavlm_base_plus,4,UAR,5,5,0.4166666666666668
ravdess,wavlm_base_plus,4,UAR,6,5,0.0
ravdess,wavlm_base_plus,4,UAR,7,5,1.875
ravdess,wavlm_base_plus,4,UAR,8,5,-1.0416666666666672
ravdess,wavlm_base_plus,4,UAR,9,5,-2.916666666666667
ravdess,wavlm_base_plus,4,UAR,10,5,-0.625
ravdess,wavlm_base_plus,4,UAR,11,5,-3.552713678800501e-16
ravdess,wavlm_base_plus,4,UAR,12,5,-1.25
ravdess,wavlm_base_plus,4,UAR,13,5,0.8333333333333333
ravdess,wavlm_base_plus,4,UAR,14,5,-3.333333333333333
ravdess,wavlm_base_plus,4,UAR,15,5,-3.552713678800501e-16
ravdess,wavlm_base_plus,4,UAR,16,5,0.0
ravdess,wavlm_base_plus,4,UAR,17,5,2.9166666666666665
ravdess,wavlm_base_plus,4,UAR,18,5,1.0416666666666665
ravdess,wavlm_base_plus,4,UAR,19,5,1.6666666666666665
ravdess,wavlm_base_plus,4,UAR,20,5,-1.875
ravdess,wavlm_base_plus,4,UAR,21,5,-0.8333333333333333
ravdess,wavlm_base_plus,4,UAR,22,5,-0.625
ravdess,wavlm_base_plus,4,UAR,23,5,-1.25
ravdess,wavlm_base_plus,5,CE,0,5,0.0
ravdess,wavlm_base_plus,5,CE,1,5,0.0
ravdess,wavlm_base_plus,5,CE,2,5,0.0
ravdess,wavlm_base_plus,5,CE,3,5,-3.5416666666666665
ravdess,wavlm_base_plus,5,CE,4,5,0.0
ravdess,wavlm_base_plus,5,CE,5,5,0.0
ravdess,wavlm_base_plus,5,CE,6,5,0.0
ravdess,wavlm_base_plus,5,CE,7,5,0.0
ravdess,wavlm_base_plus,5,CE,8,5,0.0
ravdess,wavlm_base_plus,5,CE,9,5,-0.4166666666666664
ravdess,wavlm_base_plus,5,CE,10,5,0.625
ravdess,wavlm_base_plus,5,CE,11,5,-0.625
ravdess,wavlm_base_plus,5,CE,12,5,-0.625
ravdess,wavlm_base_plus,5,CE,13,5,0.0
ravdess,wavlm_base_plus,5,CE,14,5,1.25
ravdess,wavlm_base_plus,5,CE,15,5,0.0
ravdess,wavlm_base_plus,5,CE,16,5,0.0
ravdess,wavlm_base_plus,5,CE,17,5,0.0
ravdess,wavlm_base_plus,5,CE,18,5,-1.25
ravdess,wavlm_base_plus,5,CE,19,5,-0.4166666666666668
ravdess,wavlm_base_plus,5,CE,20,5,0.0
ravdess,wavlm_base_plus,5,CE,21,5,-0.625
ravdess,wavlm_base_plus,5,CE,22,5,0.0
ravdess,wavlm_base_plus,5,CE,23,5,1.25
ravdess,wavlm_base_plus,5,UAR,0,5,1.6666666666666665
ravdess,wavlm_base_plus,5,UAR,1,5,2.9166666666666665
ravdess,wavlm_base_plus,5,UAR,2,5,2.9166666666666665
ravdess,wavlm_base_plus,5,UAR,3,5,2.708333333333333
ravdess,wavlm_base_plus,5,UAR,4,5,-1.25
ravdess,wavlm_base_plus,5,UAR,5,5,0.0
ravdess,wavlm_base_plus,5,UAR,6,5,2.5
ravdess,wavlm_base_plus,5,UAR,7,5,1.25
ravdess,wavlm_base_plus,5,UAR,8,5,1.0416666666666665
ravdess,wavlm_base_plus,5,UAR,9,5,-2.5
ravdess,wavlm_base_plus,5,UAR,10,5,0.0
ravdess,wavlm_base_plus,5,UAR,11,5,-1.2500000000000004
ravdess,wavlm_base_plus,5,UAR,12,5,-1.25
ravdess,wavlm_base_plus,5,UAR,13,5,1.875
ravdess,wavlm_base_plus,5,UAR,14,5,-3.958333333333333
ravdess,wavlm_base_plus,5,UAR,15,5,-3.552713678800501e-16
ravdess,wavlm_base_plus,5,UAR,16,5,0.0
ravdess,wavlm_base_plus,5,UAR,17,5,1.6666666666666665
ravdess,wavlm_base_plus,5,UAR,18,5,0.8333333333333333
ravdess,wavlm_base_plus,5,UAR,19,5,1.6666666666666665
ravdess,wavlm_base_plus,5,UAR,20,5,-0.2083333333333332
ravdess,wavlm_base_plus,5,UAR,21,5,-0.2083333333333332
ravdess,wavlm_base_plus,5,UAR,22,5,-0.625
ravdess,wavlm_base_plus,5,UAR,23,5,-1.875
ravdess,wavlm_base_plus,6,CE,0,5,-0.625
ravdess,wavlm_base_plus,6,CE,1,5,0.8333333333333336
ravdess,wavlm_base_plus,6,CE,2,5,0.0
ravdess,wavlm_base_plus,6,CE,3,5,-3.7499999999999996
ravdess,wavlm_base_plus,6,CE,4,5,0.0
ravdess,wavlm_base_plus,6,CE,5,5,0.0
ravdess,wavlm_base_plus,6,CE,6,5,0.0
ravdess,wavlm_base_plus,6,CE,7,5,0.0
ravdess,wavlm_base_plus,6,CE,8,5,0.4166666666666664
ravdess,wavlm_base_plus,6,CE,9,5,-1.6666666666666665
ravdess,wavlm_base_plus,6,CE,10,5,0.0
ravdess,wavlm_base_plus,6,CE,11,5,0.0
ravdess,wavlm_base_plus,6,CE,12,5,-1.0416666666666665
ravdess,wavlm_base_plus,6,CE,13,5,0.0
ravdess,wavlm_base_plus,6,CE,14,5,0.0
ravdess,wavlm_base_plus,6,CE,15,5,0.0
ravdess,wavlm_base_plus,6,CE,16,5,0.0
ravdess,wavlm_base_plus,6,CE,17,5,0.0
ravdess,wavlm_base_plus,6,CE,18,5,-1.875
ravdess,wavlm_base_plus,6,CE,19,5,-0.8333333333333333
ravdess,wavlm_base_plus,6,CE,20,5,0.0
ravdess,wavlm_base_plus,6,CE,21,5,-0.625
ravdess,wavlm_base_plus,6,CE,22,5,0.20833333333333356
ravdess,wavlm_base_plus,6,CE,23,5,1.875
ravdess,wavlm_base_plus,6,UAR,0,5,1.2500000000000004
ravdess,wavlm_base_plus,6,UAR,1,5,3.5416666666666665
ravdess,wavlm_base_plus,6,UAR,2,5,1.0416666666666665
ravdess,wavlm_base_plus,6,UAR,3,5,2.083333333333333
ravdess,wavlm_base_plus,6,UAR,4,5,-1.4583333333333333
ravdess,wavlm_base_plus,6,UAR,5,5,-2.5
ravdess,wavlm_base_plus,6,UAR,6,5,3.125
ravdess,wavlm_base_plus,6,UAR,7,5,2.5
ravdess,wavlm_base_plus,6,UAR,8,5,0.0
ravdess,wavlm_base_plus,6,UAR,9,5,-2.5
ravdess,wavlm_base_plus,6,UAR,10,5,-0.4166666666666664
