corpus,model,protocol,speaker_id,status,reason,n_required_seeds,n_complete_seeds,n_utterances_per_seed,uar_seed_mean,accuracy_seed_mean,macro_f1_seed_mean
cremad,cnn,random,1063,complete,,3,3,82,0.72817460317460325,0.72357723577235777,0.71601663908427859
cremad,cnn,random,1064,complete,,3,3,82,0.60912698412698407,0.60162601626016254,0.57419607411021156
cremad,cnn,random,1065,complete,,3,3,82,0.58664021164021163,0.57723577235772361,0.55538378519949461
cremad,cnn,random,1066,complete,,3,3,82,0.63690476190476186,0.63008130081300806,0.61546966288755212
cremad,cnn,random,1067,complete,,3,3,82,0.43783068783068785,0.43089430894308944,0.40424948316757314
cremad,cnn,random,1068,complete,,3,3,82,0.63293650793650791,0.62601626016260159,0.58854410659007261
cremad,cnn,random,1069,complete,,3,3,82,0.53769841269841268,0.53658536585365857,0.53357585211758929
cremad,cnn,random,1070,complete,,3,3,82,0.5806878306878307,0.57723577235772361,0.54239836529481356
cremad,cnn,random,1071,complete,,3,3,82,0.50330687830687826,0.5,0.48776091952420453
cremad,cnn,random,1072,complete,,3,3,82,0.69444444444444453,0.69105691056910568,0.677352481163083
cremad,cnn,random,1073,complete,,3,3,82,0.59325396825396826,0.58536585365853655,0.55533188211976858
cremad,cnn,random,1074,complete,,3,3,82,0.45701058201058203,0.44715447154471538,0.41579856440480839
cremad,cnn,random,1075,complete,,3,3,82,0.45436507936507936,0.44715447154471549,0.40324567183673315
cremad,cnn,random,1076,complete,,3,3,81,0.58080808080808077,0.57201646090534986,0.56211744784860795
cremad,cnn,random,1077,complete,,3,3,82,0.49338624338624343,0.48373983739837395,0.45308028235777836
cremad,cnn,random,1078,complete,,3,3,82,0.74603174603174605,0.73983739837398377,0.73218587665843193
cremad,cnn,random,1079,complete,,3,3,82,0.53373015873015861,0.52439024390243905,0.50353007877226041
cremad,cnn,random,1080,complete,,3,3,82,0.705026455026455,0.7032520325203252,0.69205354640168038
cremad,cnn,random,1081,complete,,3,3,82,0.69775132275132279,0.69918699186991873,0.69312557345546277
cremad,cnn,random,1082,complete,,3,3,82,0.33399470899470901,0.33739837398373984,0.27821022293883901
cremad,cnn,random,1083,complete,,3,3,82,0.59656084656084651,0.59349593495934949,0.58976247483782995
cremad,cnn,random,1084,complete,,3,3,82,0.60383597883597884,0.59756097560975607,0.58726712952246019
cremad,cnn,random,1085,complete,,3,3,82,0.64682539682539686,0.64227642276422758,0.61890003700849128
cremad,cnn,random,1086,complete,,3,3,82,0.54034391534391535,0.54065040650406504,0.51981615601065678
cremad,cnn,random,1087,complete,,3,3,82,0.45502645502645506,0.45121951219512191,0.44158983858346906
cremad,cnn,random,1088,complete,,3,3,82,0.54761904761904756,0.54065040650406504,0.50750937915513528
cremad,cnn,random,1089,complete,,3,3,82,0.61772486772486779,0.61788617886178854,0.60384405846273415
cremad,cnn,random,1090,complete,,3,3,82,0.60846560846560849,0.6097560975609756,0.60353343122140846
cremad,cnn,random,1091,complete,,3,3,82,0.44576719576719565,0.43902439024390244,0.417281892196737
cremad,cnn,groupkfold,1001,complete,,3,3,82,0.35383597883597889,0.35365853658536589,0.32074615955334917
cremad,cnn,groupkfold,1002,complete,,3,3,81,0.4411976911976912,0.44855967078189291,0.44503426306084637
cremad,cnn,groupkfold,1003,complete,,3,3,82,0.57804232804232791,0.58130081300812997,0.5632933777964203
cremad,cnn,groupkfold,1004,complete,,3,3,82,0.5806878306878307,0.57723577235772361,0.53888756259772208
cremad,cnn,groupkfold,1005,complete,,3,3,82,0.54232804232804233,0.54065040650406504,0.54253242167048421
cremad,cnn,groupkfold,1006,complete,,3,3,82,0.58267195767195767,0.57317073170731703,0.5755748409116187
cremad,cnn,groupkfold,1007,complete,,3,3,82,0.46626984126984122,0.4593495934959349,0.41377167937409642
cremad,cnn,groupkfold,1008,complete,,3,3,76,0.44910644910644915,0.43859649122807021,0.39100902086554806
cremad,cnn,groupkfold,1009,complete,,3,3,76,0.60411810411810407,0.60087719298245623,0.59985104426745339
cremad,cnn,groupkfold,1010,complete,,3,3,82,0.6164021164021164,0.61382113821138218,0.61407183976869728
cremad,cnn,groupkfold,1011,complete,,3,3,82,0.60251322751322745,0.59349593495934949,0.55282482340623806
cremad,cnn,groupkfold,1012,complete,,3,3,82,0.60648148148148151,0.60162601626016254,0.60334448147033093
cremad,cnn,groupkfold,1013,complete,,3,3,82,0.67394179894179873,0.66666666666666663,0.63576599975254178
cremad,cnn,groupkfold,1014,complete,,3,3,82,0.63558201058201058,0.65040650406504064,0.59520755674012371
cremad,cnn,groupkfold,1015,complete,,3,3,82,0.58531746031746035,0.58536585365853655,0.57740320872205908
cremad,cnn,groupkfold,1016,complete,,3,3,82,0.54166666666666663,0.53658536585365857,0.52367972695746312
cremad,cnn,groupkfold,1017,complete,,3,3,82,0.52843915343915349,0.52032520325203258,0.4931598177204975
cremad,cnn,groupkfold,1018,complete,,3,3,82,0.74206349206349198,0.73577235772357719,0.71738333817086042
cremad,cnn,groupkfold,1019,complete,,3,3,76,0.5485625485625486,0.54385964912280704,0.50493958467549982
cremad,cnn,groupkfold,1020,complete,,3,3,82,0.64682539682539675,0.63821138211382111,0.62453348302709144
cremad,cnn,groupkfold,1021,complete,,3,3,82,0.56746031746031755,0.55691056910569114,0.52411706504386013
cremad,cnn,groupkfold,1022,complete,,3,3,82,0.58730158730158732,0.58130081300813019,0.54778690245522965
cremad,cnn,groupkfold,1023,complete,,3,3,82,0.48015873015873023,0.47967479674796748,0.44952553529165468
cremad,cnn,groupkfold,1024,complete,,3,3,82,0.47619047619047611,0.47154471544715443,0.44550762682354406
cremad,cnn,groupkfold,1025,complete,,3,3,82,0.47089947089947087,0.46747967479674796,0.44655314162962179
cremad,cnn,groupkfold,1026,complete,,3,3,82,0.67923280423280419,0.67479674796747968,0.66438486588079992
cremad,cnn,groupkfold,1027,complete,,3,3,82,0.64351851851851849,0.63821138211382111,0.61765153003902051
cremad,cnn,groupkfold,1028,complete,,3,3,82,0.55753968253968256,0.54878048780487809,0.5177345978785669
cremad,cnn,groupkfold,1029,complete,,3,3,82,0.6064814814814814,0.59756097560975618,0.56720134660002441
cremad,cnn,groupkfold,1030,complete,,3,3,82,0.6693121693121693,0.66260162601626016,0.63868839708622982
cremad,cnn,groupkfold,1031,complete,,3,3,82,0.38425925925925924,0.36991869918699188,0.29653210134881064
cremad,cnn,groupkfold,1032,complete,,3,3,82,0.55753968253968245,0.54878048780487809,0.52794698345129742
cremad,cnn,groupkfold,1033,complete,,3,3,82,0.64285714285714279,0.64634146341463417,0.65695164269953699
cremad,cnn,groupkfold,1034,complete,,3,3,82,0.55753968253968245,0.55284552845528456,0.5407424521756331
cremad,cnn,groupkfold,1035,complete,,3,3,82,0.59325396825396826,0.58536585365853666,0.57350022231765585
cremad,cnn,groupkfold,1036,complete,,3,3,82,0.3888888888888889,0.39024390243902435,0.3612677104515396
cremad,cnn,groupkfold,1037,complete,,3,3,82,0.69775132275132279,0.69105691056910568,0.66445692409291501
cremad,cnn,groupkfold,1038,complete,,3,3,82,0.68716931216931221,0.68292682926829273,0.68169048560549761
cremad,cnn,groupkfold,1039,complete,,3,3,82,0.56481481481481488,0.55691056910569114,0.53347883938425367
cremad,cnn,groupkfold,1040,complete,,3,3,82,0.59060846560846558,0.58536585365853655,0.57225606106524329
cremad,cnn,groupkfold,1041,complete,,3,3,82,0.55555555555555569,0.56097560975609762,0.56069650072267574
cremad,cnn,groupkfold,1042,complete,,3,3,82,0.44246031746031744,0.43089430894308944,0.38214271684975359
cremad,cnn,groupkfold,1043,complete,,3,3,82,0.60582010582010581,0.59756097560975607,0.56803837200926954
cremad,cnn,groupkfold,1044,complete,,3,3,82,0.59457671957671965,0.59349593495934949,0.59305123101932244
cremad,cnn,groupkfold,1045,complete,,3,3,82,0.60714285714285721,0.59756097560975607,0.57023125367661753
cremad,cnn,groupkfold,1046,complete,,3,3,82,0.47089947089947087,0.4593495934959349,0.39197853263105742
cremad,cnn,groupkfold,1047,complete,,3,3,82,0.7142857142857143,0.70731707317073178,0.70654491740698644
cremad,cnn,groupkfold,1048,complete,,3,3,82,0.625,0.61788617886178854,0.60333452868867754
cremad,cnn,groupkfold,1049,complete,,3,3,82,0.70105820105820105,0.69918699186991873,0.69786127580507351
cremad,cnn,groupkfold,1050,complete,,3,3,82,0.61838624338624337,0.6097560975609756,0.55787697930988045
cremad,cnn,groupkfold,1051,complete,,3,3,82,0.6078042328042329,0.60569105691056901,0.59164789654580952
cremad,cnn,groupkfold,1052,complete,,3,3,82,0.54894179894179895,0.54471544715447162,0.53582216886922251
cremad,cnn,groupkfold,1053,complete,,3,3,82,0.60383597883597895,0.59756097560975607,0.5799738552710243
cremad,cnn,groupkfold,1054,complete,,3,3,82,0.37764550264550262,0.38211382113821141,0.34523584916352051
cremad,cnn,groupkfold,1055,complete,,3,3,82,0.61904761904761907,0.61788617886178854,0.60469901434253936
cremad,cnn,groupkfold,1056,complete,,3,3,82,0.59722222222222221,0.58943089430894302,0.56297734402393129
cremad,cnn,groupkfold,1057,complete,,3,3,82,0.41534391534391535,0.41869918699186992,0.36927477671239933
cremad,cnn,groupkfold,1058,complete,,3,3,82,0.59193121693121686,0.58943089430894313,0.58943402353669183
cremad,cnn,groupkfold,1059,complete,,3,3,82,0.37566137566137564,0.37804878048780494,0.32949338825427194
cremad,cnn,groupkfold,1060,complete,,3,3,82,0.4464285714285714,0.45121951219512196,0.40175307840014624
cremad,cnn,groupkfold,1061,complete,,3,3,82,0.63029100529100524,0.63414634146341464,0.62189320561161043
cremad,cnn,groupkfold,1062,complete,,3,3,82,0.57539682539682535,0.56504065040650409,0.51725085925808323
cremad,cnn,groupkfold,1063,complete,,3,3,82,0.72685185185185175,0.72357723577235777,0.72666317186868079
cremad,cnn,groupkfold,1064,complete,,3,3,82,0.63888888888888884,0.63414634146341464,0.60258425712016117
cremad,cnn,groupkfold,1065,complete,,3,3,82,0.59523809523809534,0.58536585365853655,0.56100213373390184
cremad,cnn,groupkfold,1066,complete,,3,3,82,0.58267195767195767,0.57723577235772361,0.55941201699204779
cremad,cnn,groupkfold,1067,complete,,3,3,82,0.43783068783068785,0.43089430894308939,0.39710108000372318
cremad,cnn,groupkfold,1068,complete,,3,3,82,0.59523809523809523,0.58943089430894302,0.56374422719490325
cremad,cnn,groupkfold,1069,complete,,3,3,82,0.51256613756613756,0.51219512195121952,0.50308450564646001
cremad,cnn,groupkfold,1070,complete,,3,3,82,0.52843915343915349,0.52845528455284552,0.47446595786424811
cremad,cnn,groupkfold,1071,complete,,3,3,82,0.44576719576719576,0.44308943089430897,0.41829996530417118
cremad,cnn,groupkfold,1072,complete,,3,3,82,0.68121693121693117,0.67479674796747968,0.65594344923505332
cremad,cnn,groupkfold,1073,complete,,3,3,82,0.55753968253968245,0.54878048780487809,0.51144338715570192
cremad,cnn,groupkfold,1074,complete,,3,3,82,0.41666666666666669,0.4065040650406504,0.35924002654265813
cremad,cnn,groupkfold,1075,complete,,3,3,82,0.38161375661375657,0.37804878048780494,0.33786312863227436
cremad,cnn,groupkfold,1076,complete,,3,3,81,0.60678210678210676,0.59670781893004121,0.58407266270169489
cremad,cnn,groupkfold,1077,complete,,3,3,82,0.50661375661375663,0.49593495934959347,0.47174419512539179
cremad,cnn,groupkfold,1078,complete,,3,3,82,0.71759259259259256,0.71138211382113814,0.69452579938578463
cremad,cnn,groupkfold,1079,complete,,3,3,82,0.53373015873015861,0.52439024390243905,0.50412005039657581
cremad,cnn,groupkfold,1080,complete,,3,3,82,0.65542328042328035,0.65447154471544711,0.6391780858402939
cremad,cnn,groupkfold,1081,complete,,3,3,82,0.67658730158730152,0.67886178861788615,0.6781943056249653
cremad,cnn,groupkfold,1082,complete,,3,3,82,0.22288359788359782,0.22764227642276422,0.134388644349658
cremad,cnn,groupkfold,1083,complete,,3,3,82,0.53769841269841256,0.53658536585365857,0.5145804800435303
cremad,cnn,groupkfold,1084,complete,,3,3,82,0.56283068783068779,0.55691056910569114,0.54637206509506331
cremad,cnn,groupkfold,1085,complete,,3,3,82,0.64550264550264547,0.64227642276422758,0.6178869341373372
cremad,cnn,groupkfold,1086,complete,,3,3,82,0.50793650793650791,0.51219512195121952,0.49015246990801725
cremad,cnn,groupkfold,1087,complete,,3,3,82,0.4239417989417989,0.42682926829268292,0.41528082451881509
cremad,cnn,groupkfold,1088,complete,,3,3,82,0.51521164021164012,0.50813008130081305,0.468577346523253
cremad,cnn,groupkfold,1089,complete,,3,3,82,0.50396825396825395,0.50813008130081305,0.46413504530279476
cremad,cnn,groupkfold,1090,complete,,3,3,82,0.58333333333333337,0.58130081300813019,0.56754138673103915
cremad,cnn,groupkfold,1091,complete,,3,3,82,0.45039682539682541,0.44308943089430891,0.40891914131189228
cremad,cnn,loso,1001,complete,,3,3,82,0.37235449735449738,0.36991869918699188,0.33006047616818207
cremad,cnn,loso,1002,complete,,3,3,81,0.41919191919191917,0.4279835390946502,0.41171250174930402
cremad,cnn,loso,1003,complete,,3,3,82,0.62499999999999989,0.6260162601626017,0.61926787777540415
cremad,cnn,loso,1004,complete,,3,3,82,0.58399470899470896,0.58536585365853666,0.53471660446518132
cremad,cnn,loso,1005,complete,,3,3,82,0.53306878306878314,0.52845528455284552,0.51613160580063522
cremad,cnn,loso,1006,complete,,3,3,82,0.57142857142857151,0.56504065040650409,0.56913650235473179
cremad,cnn,loso,1007,complete,,3,3,82,0.49669312169312169,0.491869918699187,0.4447815708752747
cremad,cnn,loso,1008,complete,,3,3,76,0.46658896658896665,0.46052631578947367,0.43387201633578448
cremad,cnn,loso,1009,complete,,3,3,76,0.62742812742812737,0.6271929824561403,0.62283148708233371
cremad,cnn,loso,1010,complete,,3,3,82,0.69047619047619058,0.68699186991869921,0.68655392478220623
cremad,cnn,loso,1011,complete,,3,3,82,0.64682539682539675,0.63821138211382111,0.60691216027480455
cremad,cnn,loso,1012,complete,,3,3,82,0.65740740740740744,0.65447154471544711,0.65515599760406074
cremad,cnn,loso,1013,complete,,3,3,82,0.64814814814814803,0.64227642276422758,0.62382303856017973
cremad,cnn,loso,1014,complete,,3,3,82,0.63227513227513221,0.64634146341463417,0.59205085975880689
cremad,cnn,loso,1015,complete,,3,3,82,0.59457671957671965,0.5934959349593496,0.58655970306860172
cremad,cnn,loso,1016,complete,,3,3,82,0.58664021164021163,0.58130081300812997,0.56987612845933677
cremad,cnn,loso,1017,complete,,3,3,82,0.51190476190476186,0.50406504065040647,0.47312180342058169
cremad,cnn,loso,1018,complete,,3,3,82,0.75396825396825395,0.74796747967479682,0.71709708698151309
cremad,cnn,loso,1019,complete,,3,3,76,0.5777000777000777,0.57456140350877194,0.5280661654323624
cremad,cnn,loso,1020,complete,,3,3,82,0.7142857142857143,0.70731707317073178,0.69301195231043511
cremad,cnn,loso,1021,complete,,3,3,82,0.55158730158730152,0.54065040650406504,0.51783652648450518
cremad,cnn,loso,1022,complete,,3,3,82,0.61970899470899476,0.61788617886178854,0.60401347560691276
cremad,cnn,loso,1023,complete,,3,3,82,0.47552910052910052,0.47154471544715443,0.43588609843042136
cremad,cnn,loso,1024,complete,,3,3,82,0.53835978835978837,0.5325203252032521,0.50515562978062212
cremad,cnn,loso,1025,complete,,3,3,82,0.54894179894179895,0.54471544715447162,0.52857387340270423
cremad,cnn,loso,1026,complete,,3,3,82,0.69708994708994698,0.69105691056910568,0.6792905756794646
cremad,cnn,loso,1027,complete,,3,3,82,0.65608465608465616,0.65853658536585369,0.65198821299285326
cremad,cnn,loso,1028,complete,,3,3,82,0.55687830687830686,0.54878048780487809,0.52827112412375754
cremad,cnn,loso,1029,complete,,3,3,82,0.58531746031746024,0.5772357723577235,0.54993988979274444
cremad,cnn,loso,1030,complete,,3,3,82,0.67857142857142849,0.67073170731707321,0.64989005537314726
cremad,cnn,loso,1031,complete,,3,3,82,0.40013227513227517,0.38617886178861793,0.3367784592014767
cremad,cnn,loso,1032,complete,,3,3,82,0.58465608465608465,0.57723577235772361,0.55985529549977153
cremad,cnn,loso,1033,complete,,3,3,82,0.6256613756613757,0.63008130081300806,0.63028724954476789
cremad,cnn,loso,1034,complete,,3,3,82,0.55753968253968245,0.55284552845528456,0.54464610063285213
cremad,cnn,loso,1035,complete,,3,3,82,0.60515873015873023,0.59756097560975607,0.58016273348445691
cremad,cnn,loso,1036,complete,,3,3,82,0.44708994708994704,0.44308943089430897,0.40938678983050242
cremad,cnn,loso,1037,complete,,3,3,82,0.71494708994708989,0.71138211382113814,0.69556840749929572
cremad,cnn,loso,1038,complete,,3,3,82,0.6693121693121693,0.66666666666666663,0.66764549047279198
cremad,cnn,loso,1039,complete,,3,3,82,0.56018518518518512,0.55284552845528456,0.53629104210799794
cremad,cnn,loso,1040,complete,,3,3,82,0.61044973544973546,0.60569105691056901,0.59753707865813566
cremad,cnn,loso,1041,complete,,3,3,82,0.62896825396825395,0.63414634146341464,0.63405387685021664
cremad,cnn,loso,1042,complete,,3,3,82,0.49404761904761907,0.48373983739837395,0.42805942765922933
cremad,cnn,loso,1043,complete,,3,3,82,0.63492063492063489,0.62601626016260159,0.59794959850766416
cremad,cnn,loso,1044,complete,,3,3,82,0.60582010582010593,0.60569105691056901,0.61266356775153907
cremad,cnn,loso,1045,complete,,3,3,82,0.60978835978835977,0.60162601626016265,0.5827502229369802
cremad,cnn,loso,1046,complete,,3,3,82,0.43452380952380953,0.42276422764227645,0.35796974553355726
cremad,cnn,loso,1047,complete,,3,3,82,0.78174603174603163,0.77642276422764223,0.77629973323892498
cremad,cnn,loso,1048,complete,,3,3,82,0.68452380952380942,0.67886178861788615,0.66402874624325581
cremad,cnn,loso,1049,complete,,3,3,82,0.62169312169312174,0.62195121951219512,0.62180270905379409
cremad,cnn,loso,1050,complete,,3,3,82,0.59656084656084651,0.58943089430894302,0.53801185110661665
cremad,cnn,loso,1051,complete,,3,3,82,0.65476190476190477,0.65040650406504064,0.64030185390434358
cremad,cnn,loso,1052,complete,,3,3,82,0.58730158730158732,0.58536585365853655,0.58141044049496682
cremad,cnn,loso,1053,complete,,3,3,82,0.64550264550264547,0.63821138211382111,0.63198502280769964
cremad,cnn,loso,1054,complete,,3,3,82,0.40013227513227512,0.40650406504065045,0.37384716841180277
cremad,cnn,loso,1055,complete,,3,3,82,0.62962962962962965,0.62601626016260159,0.623439331279383
cremad,cnn,loso,1056,complete,,3,3,82,0.58597883597883593,0.5772357723577235,0.53787355600991082
cremad,cnn,loso,1057,complete,,3,3,82,0.42129629629629628,0.42682926829268292,0.3767792216773011
cremad,cnn,loso,1058,complete,,3,3,82,0.69047619047619058,0.68699186991869921,0.69583518829221569
cremad,cnn,loso,1059,complete,,3,3,82,0.37566137566137564,0.37804878048780494,0.33934053877967368
cremad,cnn,loso,1060,complete,,3,3,82,0.42989417989417994,0.43495934959349597,0.37903449482878754
cremad,cnn,loso,1061,complete,,3,3,82,0.66997354497354478,0.67479674796747968,0.66748347592741186
cremad,cnn,loso,1062,complete,,3,3,82,0.56283068783068779,0.55284552845528456,0.50995296098237275
cremad,cnn,loso,1063,complete,,3,3,82,0.7328042328042329,0.72764227642276413,0.72697773746599648
cremad,cnn,loso,1064,complete,,3,3,82,0.63558201058201058,0.63008130081300806,0.61123601261740212
cremad,cnn,loso,1065,complete,,3,3,82,0.59523809523809523,0.58536585365853655,0.54774312142793014
cremad,cnn,loso,1066,complete,,3,3,82,0.61441798941798942,0.60569105691056901,0.59080896330923283
cremad,cnn,loso,1067,complete,,3,3,82,0.41666666666666669,0.41056910569105692,0.38508026831386655
cremad,cnn,loso,1068,complete,,3,3,82,0.61970899470899476,0.61382113821138207,0.57923861215027872
cremad,cnn,loso,1069,complete,,3,3,82,0.48082010582010576,0.47967479674796748,0.46572491060768978
cremad,cnn,loso,1070,complete,,3,3,82,0.54100529100529093,0.53658536585365857,0.48669501378102825
cremad,cnn,loso,1071,complete,,3,3,82,0.49206349206349204,0.48780487804878048,0.4691713999501772
cremad,cnn,loso,1072,complete,,3,3,82,0.69973544973544977,0.69512195121951204,0.67067936622644553
cremad,cnn,loso,1073,complete,,3,3,82,0.57275132275132279,0.56504065040650409,0.54403697934141693
cremad,cnn,loso,1074,complete,,3,3,82,0.4464285714285714,0.43495934959349597,0.38520271006094992
cremad,cnn,loso,1075,complete,,3,3,82,0.42063492063492069,0.41463414634146351,0.37933403950021377
cremad,cnn,loso,1076,complete,,3,3,81,0.62554112554112562,0.61728395061728392,0.61065734743645361
cremad,cnn,loso,1077,complete,,3,3,82,0.50661375661375663,0.49593495934959347,0.46365669116348857
cremad,cnn,loso,1078,complete,,3,3,82,0.76190476190476186,0.75609756097560987,0.74388055824605337
cremad,cnn,loso,1079,complete,,3,3,82,0.53835978835978826,0.52845528455284552,0.49652293058590963
cremad,cnn,loso,1080,complete,,3,3,82,0.71494708994708989,0.71138211382113814,0.69183942008542543
cremad,cnn,loso,1081,complete,,3,3,82,0.71296296296296291,0.71544715447154472,0.71035495511854185
cremad,cnn,loso,1082,complete,,3,3,82,0.26719576719576715,0.27235772357723581,0.19683410014008015
cremad,cnn,loso,1083,complete,,3,3,82,0.56547619047619035,0.56504065040650409,0.5476617361476448
cremad,cnn,loso,1084,complete,,3,3,82,0.59126984126984128,0.58536585365853666,0.57254549222366791
cremad,cnn,loso,1085,complete,,3,3,82,0.6421957671957671,0.63821138211382111,0.62052044733104417
cremad,cnn,loso,1086,complete,,3,3,82,0.51653439153439151,0.52032520325203258,0.48613005496721451
cremad,cnn,loso,1087,complete,,3,3,82,0.41865079365079366,0.41869918699186998,0.38361586643620477
cremad,cnn,loso,1088,complete,,3,3,82,0.50661375661375663,0.5,0.44655324155324155
cremad,cnn,loso,1089,complete,,3,3,82,0.57605820105820105,0.57723577235772361,0.54563638707167794
cremad,cnn,loso,1090,complete,,3,3,82,0.59259259259259256,0.59349593495934971,0.58365388640180338
cremad,cnn,loso,1091,complete,,3,3,82,0.44907407407407413,0.44308943089430891,0.41867224313483603
cremad,resnet_se,random,1001,complete,,3,3,82,0.44841269841269843,0.44308943089430897,0.41901226018827603
cremad,resnet_se,random,1002,complete,,3,3,81,0.50649350649350644,0.50617283950617287,0.52200394618695267
cremad,resnet_se,random,1003,complete,,3,3,82,0.69973544973544977,0.69918699186991873,0.69377976210225201
cremad,resnet_se,random,1004,complete,,3,3,82,0.65410052910052918,0.65040650406504064,0.62781776134575529
cremad,resnet_se,random,1005,complete,,3,3,82,0.56547619047619047,0.56097560975609762,0.55400116806147659
cremad,resnet_se,random,1006,complete,,3,3,82,0.62235449735449722,0.61382113821138207,0.6152337236531652
cremad,resnet_se,random,1007,complete,,3,3,82,0.56878306878306872,0.56097560975609762,0.50752201474252134
cremad,resnet_se,random,1008,complete,,3,3,76,0.53690753690753701,0.52631578947368418,0.49714772150418174
cremad,resnet_se,random,1009,complete,,3,3,76,0.68919968919968921,0.68421052631578938,0.68122289461494157
cremad,resnet_se,random,1010,complete,,3,3,82,0.65410052910052896,0.65040650406504064,0.64821247773271762
cremad,resnet_se,random,1011,complete,,3,3,82,0.6865079365079364,0.67886178861788615,0.65918492088510339
cremad,resnet_se,random,1012,complete,,3,3,82,0.65277777777777768,0.65040650406504064,0.64257801542242665
cremad,resnet_se,random,1013,complete,,3,3,82,0.65343915343915338,0.64634146341463417,0.63256728934276385
cremad,resnet_se,random,1014,complete,,3,3,82,0.60714285714285721,0.61382113821138207,0.59889154381619492
cremad,resnet_se,random,1015,complete,,3,3,82,0.56746031746031744,0.56504065040650409,0.56446832182094608
cremad,resnet_se,random,1016,complete,,3,3,82,0.54828042328042326,0.54065040650406504,0.51769933840815063
cremad,resnet_se,random,1017,complete,,3,3,82,0.54298941798941802,0.53658536585365857,0.51292025643305561
cremad,resnet_se,random,1018,complete,,3,3,82,0.79695767195767175,0.79268292682926822,0.77869370704771601
cremad,resnet_se,random,1019,complete,,3,3,76,0.67132867132867136,0.66666666666666663,0.64628151256580324
cremad,resnet_se,random,1020,complete,,3,3,82,0.71296296296296291,0.70731707317073178,0.69410294779421611
cremad,resnet_se,random,1021,complete,,3,3,82,0.57341269841269848,0.56504065040650409,0.53534650151451757
cremad,resnet_se,random,1022,complete,,3,3,82,0.64153439153439151,0.63821138211382111,0.61780537836435079
cremad,resnet_se,random,1023,complete,,3,3,82,0.57142857142857151,0.56504065040650409,0.53526532576310604
cremad,resnet_se,random,1024,complete,,3,3,82,0.57671957671957674,0.56910569105691056,0.55069812864040746
cremad,resnet_se,random,1025,complete,,3,3,82,0.52579365079365081,0.52032520325203258,0.49771023082851035
cremad,resnet_se,random,1026,complete,,3,3,82,0.72817460317460314,0.72357723577235777,0.71385284702933671
cremad,resnet_se,random,1027,complete,,3,3,82,0.61706349206349209,0.61788617886178854,0.61883217094348375
cremad,resnet_se,random,1028,complete,,3,3,82,0.61375661375661383,0.60569105691056901,0.58101647289911307
cremad,resnet_se,random,1029,complete,,3,3,82,0.60251322751322745,0.59349593495934949,0.56592210928040254
cremad,resnet_se,random,1030,complete,,3,3,82,0.66865079365079361,0.66260162601626016,0.651226911629609
cremad,resnet_se,random,1031,complete,,3,3,82,0.47552910052910052,0.46341463414634143,0.43093492120688803
cremad,resnet_se,random,1032,complete,,3,3,82,0.55291005291005291,0.54471544715447162,0.53461112105814257
cremad,resnet_se,random,1033,complete,,3,3,82,0.65873015873015872,0.66260162601626016,0.65630916600322509
cremad,resnet_se,random,1034,complete,,3,3,82,0.50925925925925919,0.50813008130081305,0.49972914126367235
cremad,resnet_se,random,1035,complete,,3,3,82,0.66402116402116407,0.65853658536585369,0.64962720553743347
cremad,resnet_se,random,1036,complete,,3,3,82,0.44708994708994715,0.44308943089430897,0.43578725261159074
cremad,resnet_se,random,1037,complete,,3,3,82,0.77248677248677244,0.76829268292682917,0.75614633786209284
cremad,resnet_se,random,1038,complete,,3,3,82,0.74338624338624337,0.73983739837398377,0.74319790544266551
cremad,resnet_se,random,1039,complete,,3,3,82,0.60052910052910058,0.59756097560975607,0.58084069920931547
cremad,resnet_se,random,1040,complete,,3,3,82,0.64550264550264547,0.64227642276422758,0.64476817860651492
cremad,resnet_se,random,1041,complete,,3,3,82,0.62698412698412698,0.63008130081300806,0.62831440559892127
cremad,resnet_se,random,1042,complete,,3,3,82,0.50529100529100524,0.49593495934959347,0.45601249217093387
cremad,resnet_se,random,1043,complete,,3,3,82,0.61111111111111116,0.60162601626016254,0.58907053665488995
cremad,resnet_se,random,1044,complete,,3,3,82,0.68584656084656093,0.68699186991869921,0.69105910010721605
cremad,resnet_se,random,1045,complete,,3,3,82,0.68187830687830686,0.67479674796747968,0.65677073704400912
cremad,resnet_se,random,1046,complete,,3,3,82,0.5357142857142857,0.52439024390243905,0.49329689170145619
cremad,resnet_se,random,1047,complete,,3,3,82,0.79365079365079361,0.78861788617886186,0.78753715181393824
cremad,resnet_se,random,1048,complete,,3,3,82,0.6884920634920636,0.68292682926829273,0.67823364444677436
cremad,resnet_se,random,1049,complete,,3,3,82,0.74404761904761907,0.74390243902439013,0.74450963386487556
cremad,resnet_se,random,1050,complete,,3,3,82,0.6441798941798943,0.63821138211382111,0.5908656458053354
cremad,resnet_se,random,1051,complete,,3,3,82,0.67195767195767198,0.66666666666666663,0.6563059097637981
cremad,resnet_se,random,1052,complete,,3,3,82,0.58796296296296291,0.58943089430894313,0.5815707018194245
cremad,resnet_se,random,1053,complete,,3,3,82,0.71296296296296291,0.70731707317073178,0.70913055589162644
cremad,resnet_se,random,1054,complete,,3,3,82,0.51785714285714279,0.52032520325203258,0.51160265831316631
cremad,resnet_se,random,1055,complete,,3,3,82,0.63293650793650791,0.63008130081300806,0.62688601432562785
cremad,resnet_se,random,1056,complete,,3,3,82,0.56084656084656093,0.55284552845528456,0.52057904510165676
