corpus,model,protocol,seed,speaker_id,status,reason,n_utterances,uar,accuracy,macro_f1
cremad,transformer,loso,0,1072,complete,,82,0.54166666666666663,0.53658536585365857,0.51589672075726833
cremad,transformer,loso,0,1073,complete,,82,0.59523809523809523,0.58536585365853655,0.54055140574748417
cremad,transformer,loso,0,1074,complete,,82,0.375,0.36585365853658536,0.32987776757126602
cremad,transformer,loso,0,1075,complete,,82,0.34722222222222215,0.34146341463414637,0.29803353472346494
cremad,transformer,loso,0,1076,complete,,81,0.49567099567099565,0.49382716049382713,0.51227633983594711
cremad,transformer,loso,0,1077,complete,,82,0.4285714285714286,0.42682926829268292,0.42002555408128162
cremad,transformer,loso,0,1078,complete,,82,0.73611111111111105,0.73170731707317072,0.73205064912638551
cremad,transformer,loso,0,1079,complete,,82,0.41468253968253971,0.40243902439024393,0.34530108339632148
cremad,transformer,loso,0,1080,complete,,82,0.57936507936507942,0.58536585365853655,0.5520373076766939
cremad,transformer,loso,0,1081,complete,,82,0.57341269841269837,0.57317073170731703,0.55391962615159718
cremad,transformer,loso,0,1082,complete,,82,0.24999999999999997,0.25609756097560976,0.16718962008141114
cremad,transformer,loso,0,1083,complete,,82,0.53769841269841268,0.53658536585365857,0.52560086112717697
cremad,transformer,loso,0,1084,complete,,82,0.48214285714285715,0.47560975609756095,0.47770457612562872
cremad,transformer,loso,0,1085,complete,,82,0.59722222222222221,0.59756097560975607,0.58282783339513033
cremad,transformer,loso,0,1086,complete,,82,0.52380952380952384,0.52439024390243905,0.4975401888977502
cremad,transformer,loso,0,1087,complete,,82,0.42261904761904762,0.42682926829268292,0.42329323228434274
cremad,transformer,loso,0,1088,complete,,82,0.41071428571428575,0.40243902439024393,0.38066942719116631
cremad,transformer,loso,0,1089,complete,,82,0.53373015873015872,0.53658536585365857,0.51355771335647493
cremad,transformer,loso,0,1090,complete,,82,0.47619047619047622,0.47560975609756095,0.48644423209640603
cremad,transformer,loso,0,1091,complete,,82,0.47222222222222215,0.46341463414634149,0.41641138101664416
cremad,transformer,loso,1,1001,complete,,82,0.26785714285714285,0.26829268292682928,0.21591766077060193
cremad,transformer,loso,1,1002,complete,,81,0.49891774891774893,0.49382716049382713,0.49433048433048432
cremad,transformer,loso,1,1003,complete,,82,0.53174603174603174,0.53658536585365857,0.53661317489403448
cremad,transformer,loso,1,1004,complete,,82,0.43452380952380953,0.43902439024390244,0.39911138638891702
cremad,transformer,loso,1,1005,complete,,82,0.40476190476190482,0.40243902439024393,0.39676010264245565
cremad,transformer,loso,1,1006,complete,,82,0.54960317460317454,0.54878048780487809,0.55443521212107505
cremad,transformer,loso,1,1007,complete,,82,0.50793650793650791,0.5,0.47181306292014097
cremad,transformer,loso,1,1008,complete,,76,0.36829836829836826,0.36842105263157893,0.3270219082719083
cremad,transformer,loso,1,1009,complete,,76,0.47319347319347321,0.47368421052631576,0.46606956281878881
cremad,transformer,loso,1,1010,complete,,82,0.62103174603174616,0.62195121951219512,0.60655427045370114
cremad,transformer,loso,1,1011,complete,,82,0.61507936507936511,0.6097560975609756,0.59849479843547326
cremad,transformer,loso,1,1012,complete,,82,0.55158730158730163,0.54878048780487809,0.56458265228288107
cremad,transformer,loso,1,1013,complete,,82,0.61706349206349198,0.6097560975609756,0.58028980823098464
cremad,transformer,loso,1,1014,complete,,82,0.50396825396825384,0.51219512195121952,0.49258270336701715
cremad,transformer,loso,1,1015,complete,,82,0.52182539682539675,0.52439024390243905,0.46483447984149245
cremad,transformer,loso,1,1016,complete,,82,0.52579365079365081,0.52439024390243905,0.52465504720406686
cremad,transformer,loso,1,1017,complete,,82,0.50793650793650791,0.5,0.47755237383320875
cremad,transformer,loso,1,1018,complete,,82,0.58134920634920639,0.57317073170731703,0.57817563196244814
cremad,transformer,loso,1,1019,complete,,76,0.46736596736596736,0.46052631578947367,0.45048901715568385
cremad,transformer,loso,1,1020,complete,,82,0.65873015873015872,0.65853658536585369,0.64795893994978659
cremad,transformer,loso,1,1021,complete,,82,0.5,0.48780487804878048,0.43472784525416103
cremad,transformer,loso,1,1022,complete,,82,0.52579365079365081,0.52439024390243905,0.49396400753558867
cremad,transformer,loso,1,1023,complete,,82,0.42857142857142855,0.42682926829268292,0.38610566969262622
cremad,transformer,loso,1,1024,complete,,82,0.47023809523809518,0.46341463414634149,0.44952342047930277
cremad,transformer,loso,1,1025,complete,,82,0.53968253968253965,0.53658536585365857,0.52178768943474829
cremad,transformer,loso,1,1026,complete,,82,0.62698412698412698,0.62195121951219512,0.61673983659010878
cremad,transformer,loso,1,1027,complete,,82,0.54166666666666663,0.53658536585365857,0.5146277848056785
cremad,transformer,loso,1,1028,complete,,82,0.50595238095238093,0.5,0.47093744859399506
cremad,transformer,loso,1,1029,complete,,82,0.46428571428571425,0.46341463414634149,0.44622319688109163
cremad,transformer,loso,1,1030,complete,,82,0.48412698412698413,0.47560975609756095,0.43649508387703806
cremad,transformer,loso,1,1031,complete,,82,0.38095238095238093,0.36585365853658536,0.27885546837159741
cremad,transformer,loso,1,1032,complete,,82,0.5178571428571429,0.51219512195121952,0.48940079528314823
cremad,transformer,loso,1,1033,complete,,82,0.55952380952380942,0.56097560975609762,0.57723974614000195
cremad,transformer,loso,1,1034,complete,,82,0.40674603174603169,0.40243902439024393,0.38780058651026389
cremad,transformer,loso,1,1035,complete,,82,0.50198412698412687,0.5,0.49596459096459095
cremad,transformer,loso,1,1036,complete,,82,0.35515873015873017,0.35365853658536583,0.34286820033946475
cremad,transformer,loso,1,1037,complete,,82,0.74603174603174605,0.74390243902439024,0.74090910802248577
cremad,transformer,loso,1,1038,complete,,82,0.50396825396825395,0.5,0.47827863029269674
cremad,transformer,loso,1,1039,complete,,82,0.50793650793650791,0.5,0.47142012521322862
cremad,transformer,loso,1,1040,complete,,82,0.56746031746031744,0.56097560975609762,0.54591480158440875
cremad,transformer,loso,1,1041,complete,,82,0.55753968253968245,0.56097560975609762,0.55649877412134574
cremad,transformer,loso,1,1042,complete,,82,0.42658730158730163,0.41463414634146339,0.36430314783255957
cremad,transformer,loso,1,1043,complete,,82,0.57936507936507942,0.57317073170731703,0.53532276546982427
cremad,transformer,loso,1,1044,complete,,82,0.49801587301587302,0.5,0.50039477461958082
cremad,transformer,loso,1,1045,complete,,82,0.54563492063492058,0.53658536585365857,0.49161623423083523
cremad,transformer,loso,1,1046,complete,,82,0.39285714285714279,0.37804878048780488,0.31061491263171931
cremad,transformer,loso,1,1047,complete,,82,0.77380952380952372,0.76829268292682928,0.76309168522739157
cremad,transformer,loso,1,1048,complete,,82,0.55158730158730152,0.54878048780487809,0.5554064376528145
cremad,transformer,loso,1,1049,complete,,82,0.56547619047619047,0.56097560975609762,0.54260418833645374
cremad,transformer,loso,1,1050,complete,,82,0.57936507936507942,0.57317073170731703,0.50246913580246921
cremad,transformer,loso,1,1051,complete,,82,0.71031746031746035,0.70731707317073167,0.70046176046176045
cremad,transformer,loso,1,1052,complete,,82,0.55952380952380942,0.56097560975609762,0.56552485117702511
cremad,transformer,loso,1,1053,complete,,82,0.61309523809523803,0.6097560975609756,0.5976033628207541
cremad,transformer,loso,1,1054,complete,,82,0.38492063492063489,0.3902439024390244,0.37442006269592482
cremad,transformer,loso,1,1055,complete,,82,0.66865079365079361,0.67073170731707321,0.67063336567646914
cremad,transformer,loso,1,1056,complete,,82,0.61904761904761907,0.6097560975609756,0.57991008394234189
cremad,transformer,loso,1,1057,complete,,82,0.47817460317460309,0.47560975609756095,0.46823565323565325
cremad,transformer,loso,1,1058,complete,,82,0.60119047619047616,0.59756097560975607,0.59749864869430092
cremad,transformer,loso,1,1059,complete,,82,0.32936507936507936,0.32926829268292684,0.28505770958601145
cremad,transformer,loso,1,1060,complete,,82,0.34920634920634924,0.35365853658536583,0.33178832261649599
cremad,transformer,loso,1,1061,complete,,82,0.54563492063492058,0.54878048780487809,0.54646853414969354
cremad,transformer,loso,1,1062,complete,,82,0.5357142857142857,0.52439024390243905,0.48876811594202901
cremad,transformer,loso,1,1063,complete,,82,0.62698412698412698,0.62195121951219512,0.62101557064604951
cremad,transformer,loso,1,1064,complete,,82,0.55555555555555547,0.54878048780487809,0.51872958122958124
cremad,transformer,loso,1,1065,complete,,82,0.56746031746031755,0.56097560975609762,0.5398826319878951
cremad,transformer,loso,1,1066,complete,,82,0.60515873015873012,0.59756097560975607,0.58843859004687971
cremad,transformer,loso,1,1067,complete,,82,0.4067460317460318,0.40243902439024393,0.38931623931623932
cremad,transformer,loso,1,1068,complete,,82,0.55357142857142871,0.54878048780487809,0.52409881145513326
cremad,transformer,loso,1,1069,complete,,82,0.50992063492063489,0.51219512195121952,0.50302474574401113
cremad,transformer,loso,1,1070,complete,,82,0.51587301587301593,0.51219512195121952,0.46271963824289403
cremad,transformer,loso,1,1071,complete,,82,0.41468253968253971,0.41463414634146339,0.40259487101592367
cremad,transformer,loso,1,1072,complete,,82,0.56746031746031744,0.56097560975609762,0.54366480799378902
cremad,transformer,loso,1,1073,complete,,82,0.48412698412698418,0.47560975609756095,0.44721727074668255
cremad,transformer,loso,1,1074,complete,,82,0.41269841269841262,0.40243902439024393,0.34801431296873092
cremad,transformer,loso,1,1075,complete,,82,0.39285714285714285,0.3902439024390244,0.36655382006970266
cremad,transformer,loso,1,1076,complete,,81,0.46320346320346323,0.4567901234567901,0.46060924493014949
cremad,transformer,loso,1,1077,complete,,82,0.45634920634920634,0.45121951219512196,0.41757105943152451
cremad,transformer,loso,1,1078,complete,,82,0.66666666666666663,0.65853658536585369,0.65032630451985296
cremad,transformer,loso,1,1079,complete,,82,0.42658730158730163,0.41463414634146339,0.37758401686033266
cremad,transformer,loso,1,1080,complete,,82,0.68253968253968245,0.68292682926829273,0.67442454564405796
cremad,transformer,loso,1,1081,complete,,82,0.6607142857142857,0.65853658536585369,0.65390677793347418
cremad,transformer,loso,1,1082,complete,,82,0.2857142857142857,0.29268292682926828,0.19254005778828473
cremad,transformer,loso,1,1083,complete,,82,0.54166666666666663,0.53658536585365857,0.52546877115842638
cremad,transformer,loso,1,1084,complete,,82,0.49007936507936511,0.48780487804878048,0.48973396366332961
cremad,transformer,loso,1,1085,complete,,82,0.58730158730158732,0.58536585365853655,0.56251950131260475
cremad,transformer,loso,1,1086,complete,,82,0.43650793650793657,0.43902439024390244,0.40429272351479278
cremad,transformer,loso,1,1087,complete,,82,0.43253968253968256,0.43902439024390244,0.42155695752791944
cremad,transformer,loso,1,1088,complete,,82,0.40476190476190482,0.40243902439024393,0.36802755681474214
cremad,transformer,loso,1,1089,complete,,82,0.53373015873015872,0.53658536585365857,0.51983543417366951
cremad,transformer,loso,1,1090,complete,,82,0.5357142857142857,0.53658536585365857,0.5372742902053248
cremad,transformer,loso,1,1091,complete,,82,0.50396825396825395,0.5,0.47002619938636453
cremad,transformer,loso,2,1001,complete,,82,0.34722222222222227,0.34146341463414637,0.27423620850864888
cremad,transformer,loso,2,1002,complete,,81,0.4058441558441559,0.40740740740740738,0.41744684405748833
cremad,transformer,loso,2,1003,complete,,82,0.56150793650793651,0.56097560975609762,0.56752213594199574
cremad,transformer,loso,2,1004,complete,,82,0.51190476190476197,0.51219512195121952,0.44354310388465984
cremad,transformer,loso,2,1005,complete,,82,0.4424603174603175,0.43902439024390244,0.42116178395248166
cremad,transformer,loso,2,1006,complete,,82,0.56547619047619047,0.56097560975609762,0.56680757680757676
cremad,transformer,loso,2,1007,complete,,82,0.44444444444444448,0.43902439024390244,0.40205585328738036
cremad,transformer,loso,2,1008,complete,,76,0.48601398601398599,0.48684210526315791,0.44149501038887234
cremad,transformer,loso,2,1009,complete,,76,0.54662004662004671,0.53947368421052633,0.52931128973328467
cremad,transformer,loso,2,1010,complete,,82,0.60119047619047616,0.59756097560975607,0.59150747207041643
cremad,transformer,loso,2,1011,complete,,82,0.61111111111111105,0.6097560975609756,0.59458035065878201
cremad,transformer,loso,2,1012,complete,,82,0.45039682539682535,0.45121951219512196,0.45036630036630038
cremad,transformer,loso,2,1013,complete,,82,0.54761904761904756,0.53658536585365857,0.49694076992838604
cremad,transformer,loso,2,1014,complete,,82,0.51190476190476186,0.52439024390243905,0.49141361858753158
cremad,transformer,loso,2,1015,complete,,82,0.51388888888888895,0.51219512195121952,0.48481923731284349
cremad,transformer,loso,2,1016,complete,,82,0.60119047619047616,0.59756097560975607,0.59050460107189806
cremad,transformer,loso,2,1017,complete,,82,0.49404761904761907,0.48780487804878048,0.46583830537731247
cremad,transformer,loso,2,1018,complete,,82,0.66468253968253965,0.65853658536585369,0.62184343434343436
cremad,transformer,loso,2,1019,complete,,76,0.47552447552447547,0.47368421052631576,0.45181771633384543
cremad,transformer,loso,2,1020,complete,,82,0.63690476190476186,0.63414634146341464,0.63242650177146742
cremad,transformer,loso,2,1021,complete,,82,0.4464285714285714,0.43902439024390244,0.41350193750341852
cremad,transformer,loso,2,1022,complete,,82,0.55158730158730152,0.54878048780487809,0.53228748223639888
cremad,transformer,loso,2,1023,complete,,82,0.34523809523809518,0.34146341463414637,0.31710783769607298
cremad,transformer,loso,2,1024,complete,,82,0.51587301587301593,0.51219512195121952,0.49292800124002167
cremad,transformer,loso,2,1025,complete,,82,0.4682539682539682,0.46341463414634149,0.44762482481780719
cremad,transformer,loso,2,1026,complete,,82,0.64087301587301582,0.63414634146341464,0.60743246267747175
cremad,transformer,loso,2,1027,complete,,82,0.56547619047619047,0.56097560975609762,0.54648189974276928
cremad,transformer,loso,2,1028,complete,,82,0.49801587301587297,0.48780487804878048,0.46396424294975019
cremad,transformer,loso,2,1029,complete,,82,0.50396825396825384,0.5,0.46337484142362201
cremad,transformer,loso,2,1030,complete,,82,0.49206349206349209,0.48780487804878048,0.45462467815408991
cremad,transformer,loso,2,1031,complete,,82,0.39087301587301587,0.37804878048780488,0.316410686657916
cremad,transformer,loso,2,1032,complete,,82,0.54960317460317454,0.54878048780487809,0.5325212271763996
cremad,transformer,loso,2,1033,complete,,82,0.51190476190476197,0.51219512195121952,0.51324278824278824
cremad,transformer,loso,2,1034,complete,,82,0.49404761904761901,0.48780487804878048,0.45795373980857851
cremad,transformer,loso,2,1035,complete,,82,0.56547619047619047,0.56097560975609762,0.55362604980644636
cremad,transformer,loso,2,1036,complete,,82,0.37896825396825401,0.37804878048780488,0.3540424082090749
cremad,transformer,loso,2,1037,complete,,82,0.70238095238095244,0.69512195121951215,0.67802960927960931
cremad,transformer,loso,2,1038,complete,,82,0.625,0.62195121951219512,0.62016470119918388
cremad,transformer,loso,2,1039,complete,,82,0.50396825396825395,0.5,0.49261642847980602
cremad,transformer,loso,2,1040,complete,,82,0.51587301587301582,0.51219512195121952,0.50694604850684699
cremad,transformer,loso,2,1041,complete,,82,0.59523809523809523,0.59756097560975607,0.58868960689268202
cremad,transformer,loso,2,1042,complete,,82,0.38690476190476192,0.37804878048780488,0.30821210204511912
cremad,transformer,loso,2,1043,complete,,82,0.58333333333333337,0.57317073170731703,0.53020404392355613
cremad,transformer,loso,2,1044,complete,,82,0.52579365079365081,0.52439024390243905,0.51986824343360849
cremad,transformer,loso,2,1045,complete,,82,0.64285714285714279,0.63414634146341464,0.60611968451864284
cremad,transformer,loso,2,1046,complete,,82,0.42658730158730157,0.41463414634146339,0.35347370463846706
cremad,transformer,loso,2,1047,complete,,82,0.70238095238095244,0.69512195121951215,0.67955818557695036
cremad,transformer,loso,2,1048,complete,,82,0.58134920634920639,0.58536585365853655,0.57949911678359955
cremad,transformer,loso,2,1049,complete,,82,0.49404761904761901,0.5,0.50046909612127
cremad,transformer,loso,2,1050,complete,,82,0.67460317460317454,0.67073170731707321,0.63483621870718643
cremad,transformer,loso,2,1051,complete,,82,0.61507936507936511,0.6097560975609756,0.59731581043408999
cremad,transformer,loso,2,1052,complete,,82,0.46031746031746029,0.46341463414634149,0.42799882110226939
cremad,transformer,loso,2,1053,complete,,82,0.55753968253968245,0.54878048780487809,0.49949912016088488
cremad,transformer,loso,2,1054,complete,,82,0.38690476190476186,0.3902439024390244,0.37575671288113849
cremad,transformer,loso,2,1055,complete,,82,0.54960317460317454,0.54878048780487809,0.52948704219318909
cremad,transformer,loso,2,1056,complete,,82,0.52976190476190477,0.52439024390243905,0.50875365160088115
cremad,transformer,loso,2,1057,complete,,82,0.4781746031746032,0.47560975609756095,0.4497519945574866
cremad,transformer,loso,2,1058,complete,,82,0.57738095238095244,0.57317073170731703,0.56690258940142069
cremad,transformer,loso,2,1059,complete,,82,0.31547619047619047,0.31707317073170732,0.26865320377983426
cremad,transformer,loso,2,1060,complete,,82,0.38293650793650791,0.3902439024390244,0.33429414922168538
cremad,transformer,loso,2,1061,complete,,82,0.58333333333333337,0.58536585365853655,0.57367562657417726
cremad,transformer,loso,2,1062,complete,,82,0.52182539682539686,0.51219512195121952,0.48359111760646289
cremad,transformer,loso,2,1063,complete,,82,0.63095238095238093,0.62195121951219512,0.59975346291135756
cremad,transformer,loso,2,1064,complete,,82,0.51984126984126977,0.51219512195121952,0.47966454044040252
cremad,transformer,loso,2,1065,complete,,82,0.59523809523809523,0.58536585365853655,0.57237362180153939
cremad,transformer,loso,2,1066,complete,,82,0.57936507936507942,0.57317073170731703,0.56585488137907491
cremad,transformer,loso,2,1067,complete,,82,0.40476190476190471,0.40243902439024393,0.3673058542413381
cremad,transformer,loso,2,1068,complete,,82,0.59920634920634919,0.59756097560975607,0.56607251929590763
cremad,transformer,loso,2,1069,complete,,82,0.50198412698412698,0.5,0.49719466865893652
cremad,transformer,loso,2,1070,complete,,82,0.56150793650793651,0.56097560975609762,0.50161386393637919
cremad,transformer,loso,2,1071,complete,,82,0.41666666666666669,0.41463414634146339,0.3921310629514963
cremad,transformer,loso,2,1072,complete,,82,0.60317460317460325,0.59756097560975607,0.57057547106212292
cremad,transformer,loso,2,1073,complete,,82,0.57142857142857151,0.56097560975609762,0.52639170290789072
cremad,transformer,loso,2,1074,complete,,82,0.44642857142857145,0.43902439024390244,0.3980062040648209
cremad,transformer,loso,2,1075,complete,,82,0.4067460317460318,0.40243902439024393,0.37527777777777782
cremad,transformer,loso,2,1076,complete,,81,0.50541125541125542,0.49382716049382713,0.48687782805429869
cremad,transformer,loso,2,1077,complete,,82,0.44444444444444442,0.43902439024390244,0.36917465983679904
cremad,transformer,loso,2,1078,complete,,82,0.62896825396825395,0.62195121951219512,0.59927637721755367
cremad,transformer,loso,2,1079,complete,,82,0.42261904761904762,0.41463414634146339,0.37025342433624164
cremad,transformer,loso,2,1080,complete,,82,0.64682539682539686,0.64634146341463417,0.6322493095193894
cremad,transformer,loso,2,1081,complete,,82,0.68452380952380965,0.68292682926829273,0.6771911011041446
cremad,transformer,loso,2,1082,complete,,82,0.27579365079365076,0.28048780487804881,0.20876148705096073
cremad,transformer,loso,2,1083,complete,,82,0.59523809523809523,0.59756097560975607,0.59620009620009617
cremad,transformer,loso,2,1084,complete,,82,0.50992063492063489,0.5,0.49072107115450764
cremad,transformer,loso,2,1085,complete,,82,0.58134920634920628,0.57317073170731703,0.5521682582008669
cremad,transformer,loso,2,1086,complete,,82,0.47420634920634913,0.47560975609756095,0.45515000784208287
cremad,transformer,loso,2,1087,complete,,82,0.38888888888888884,0.3902439024390244,0.36568556133773528
cremad,transformer,loso,2,1088,complete,,82,0.54563492063492058,0.53658536585365857,0.50038193212240867
cremad,transformer,loso,2,1089,complete,,82,0.47420634920634913,0.47560975609756095,0.43869453044375639
cremad,transformer,loso,2,1090,complete,,82,0.50198412698412698,0.5,0.48662255307416596
cremad,transformer,loso,2,1091,complete,,82,0.46031746031746029,0.45121951219512196,0.41200216450216454
cremad,fno,random,0,1001,complete,,82,0.33928571428571436,0.34146341463414637,0.31096883833624983
cremad,fno,random,0,1002,complete,,81,0.54329004329004327,0.54320987654320985,0.54610370842254896
cremad,fno,random,0,1003,complete,,82,0.63293650793650791,0.63414634146341464,0.62565621370499425
cremad,fno,random,0,1004,complete,,82,0.58531746031746035,0.58536585365853655,0.55058412667520829
cremad,fno,random,0,1005,complete,,82,0.46428571428571425,0.46341463414634149,0.46264111705288175
cremad,fno,random,0,1006,complete,,82,0.49206349206349204,0.48780487804878048,0.49056891551144427
cremad,fno,random,0,1007,complete,,82,0.47619047619047611,0.47560975609756095,0.43397944647944647
cremad,fno,random,0,1008,complete,,76,0.41608391608391621,0.40789473684210525,0.39038885091516673
cremad,fno,random,0,1009,complete,,76,0.64685314685314677,0.64473684210526316,0.64522387920366342
cremad,fno,random,0,1010,complete,,82,0.59126984126984128,0.58536585365853655,0.57642739657107478
cremad,fno,random,0,1011,complete,,82,0.66468253968253965,0.65853658536585369,0.64936531911286488
cremad,fno,random,0,1012,complete,,82,0.47619047619047622,0.47560975609756095,0.46967846967846966
cremad,fno,random,0,1013,complete,,82,0.58134920634920639,0.57317073170731703,0.52219296405892635
cremad,fno,random,0,1014,complete,,82,0.59126984126984128,0.59756097560975607,0.58637566137566133
cremad,fno,random,0,1015,complete,,82,0.53968253968253965,0.53658536585365857,0.52207248790733363
cremad,fno,random,0,1016,complete,,82,0.48809523809523808,0.48780487804878048,0.46444039715139457
cremad,fno,random,0,1017,complete,,82,0.4464285714285714,0.43902439024390244,0.40624983272042098
cremad,fno,random,0,1018,complete,,82,0.61706349206349198,0.6097560975609756,0.59695604048070827
cremad,fno,random,0,1019,complete,,76,0.51631701631701632,0.51315789473684215,0.45338248384225399
cremad,fno,random,0,1020,complete,,82,0.55555555555555558,0.54878048780487809,0.55591266567673114
cremad,fno,random,0,1021,complete,,82,0.45039682539682535,0.43902439024390244,0.40072100825732543
cremad,fno,random,0,1022,complete,,82,0.61111111111111105,0.6097560975609756,0.59912618245951577
cremad,fno,random,0,1023,complete,,82,0.45833333333333331,0.45121951219512196,0.39312596840957742
cremad,fno,random,0,1024,complete,,82,0.55753968253968245,0.54878048780487809,0.52299619816861187
cremad,fno,random,0,1025,complete,,82,0.43055555555555552,0.42682926829268292,0.40176834130781502
cremad,fno,random,0,1026,complete,,82,0.57936507936507942,0.57317073170731703,0.55660337684809325
cremad,fno,random,0,1027,complete,,82,0.53769841269841268,0.53658536585365857,0.51973663467916331
cremad,fno,random,0,1028,complete,,82,0.48214285714285704,0.47560975609756095,0.45386243386243391
cremad,fno,random,0,1029,complete,,82,0.55952380952380953,0.54878048780487809,0.52104942436621016
cremad,fno,random,0,1030,complete,,82,0.55555555555555558,0.54878048780487809,0.52905187617831295
cremad,fno,random,0,1031,complete,,82,0.4285714285714286,0.41463414634146339,0.37974905724563729
cremad,fno,random,0,1032,complete,,82,0.52976190476190466,0.52439024390243905,0.52219342037890426
cremad,fno,random,0,1033,complete,,82,0.47420634920634924,0.47560975609756095,0.49498001998002
cremad,fno,random,0,1034,complete,,82,0.4781746031746032,0.47560975609756095,0.47265294646873596
cremad,fno,random,0,1035,complete,,82,0.56746031746031755,0.56097560975609762,0.56144037897419274
cremad,fno,random,0,1036,complete,,82,0.40873015873015867,0.40243902439024393,0.38039008093355919
cremad,fno,random,0,1037,complete,,82,0.61706349206349198,0.6097560975609756,0.56672791307679748
cremad,fno,random,0,1038,complete,,82,0.65873015873015872,0.65853658536585369,0.65401813773113693
cremad,fno,random,0,1039,complete,,82,0.55952380952380942,0.54878048780487809,0.53448005646612229
cremad,fno,random,0,1040,complete,,82,0.52976190476190477,0.52439024390243905,0.49917839101142181
cremad,fno,random,0,1041,complete,,82,0.54960317460317465,0.54878048780487809,0.56541571319603356
cremad,fno,random,0,1042,complete,,82,0.47619047619047622,0.46341463414634149,0.42990430622009573
cremad,fno,random,0,1043,complete,,82,0.58134920634920639,0.57317073170731703,0.54780131271344867
cremad,fno,random,0,1044,complete,,82,0.59722222222222221,0.59756097560975607,0.60359158027823701
cremad,fno,random,0,1045,complete,,82,0.57936507936507942,0.57317073170731703,0.55405249824604663
cremad,fno,random,0,1046,complete,,82,0.52380952380952384,0.51219512195121952,0.4648922392116584
cremad,fno,random,0,1047,complete,,82,0.70238095238095244,0.69512195121951215,0.68591175108416491
cremad,fno,random,0,1048,complete,,82,0.66269841269841279,0.65853658536585369,0.65401956493910518
cremad,fno,random,0,1049,complete,,82,0.61309523809523803,0.6097560975609756,0.60583825168863537
cremad,fno,random,0,1050,complete,,82,0.61706349206349209,0.6097560975609756,0.55656625553447181
cremad,fno,random,0,1051,complete,,82,0.52777777777777779,0.52439024390243905,0.49179346248638928
cremad,fno,random,0,1052,complete,,82,0.54365079365079372,0.53658536585365857,0.52304772522163823
cremad,fno,random,0,1053,complete,,82,0.61507936507936511,0.6097560975609756,0.60215618757285416
cremad,fno,random,0,1054,complete,,82,0.35119047619047622,0.35365853658536583,0.34315087145969497
cremad,fno,random,0,1055,complete,,82,0.55357142857142849,0.54878048780487809,0.51190641718311347
cremad,fno,random,0,1056,complete,,82,0.54365079365079361,0.53658536585365857,0.50575000879878929
cremad,fno,random,0,1057,complete,,82,0.4781746031746032,0.47560975609756095,0.46344909550791907
cremad,fno,random,0,1058,complete,,82,0.53968253968253965,0.53658536585365857,0.53037488708220415
cremad,fno,random,0,1059,complete,,82,0.39484126984126983,0.3902439024390244,0.3594969914025532
cremad,fno,random,0,1060,complete,,82,0.40873015873015878,0.41463414634146339,0.36724980000842072
cremad,fno,random,0,1061,complete,,82,0.59523809523809523,0.59756097560975607,0.59623502101762971
cremad,fno,random,0,1062,complete,,82,0.5714285714285714,0.56097560975609762,0.52241137663132553
cremad,fno,random,0,1063,complete,,82,0.59325396825396826,0.58536585365853655,0.55997894800251735
cremad,fno,random,0,1064,complete,,82,0.56944444444444453,0.56097560975609762,0.5383379931655794
cremad,fno,random,0,1065,complete,,82,0.49404761904761907,0.48780487804878048,0.47472790773229373
cremad,fno,random,0,1066,complete,,82,0.625,0.62195121951219512,0.6122111720288439
cremad,fno,random,0,1067,complete,,82,0.34722222222222227,0.34146341463414637,0.32978595478595479
cremad,fno,random,0,1068,complete,,82,0.49603174603174605,0.48780487804878048,0.45746589940323962
cremad,fno,random,0,1069,complete,,82,0.52380952380952384,0.52439024390243905,0.50909330812556619
cremad,fno,random,0,1070,complete,,82,0.5178571428571429,0.51219512195121952,0.46651812240047535
cremad,fno,random,0,1071,complete,,82,0.46428571428571425,0.46341463414634149,0.46633885438233263
cremad,fno,random,0,1072,complete,,82,0.6071428571428571,0.59756097560975607,0.57206272695705396
cremad,fno,random,0,1073,complete,,82,0.48412698412698418,0.47560975609756095,0.45723085711644068
cremad,fno,random,0,1074,complete,,82,0.49404761904761901,0.48780487804878048,0.45119768158248919
cremad,fno,random,0,1075,complete,,82,0.41666666666666669,0.41463414634146339,0.39707963173480415
cremad,fno,random,0,1076,complete,,81,0.49675324675324672,0.48148148148148145,0.47503551947330064
cremad,fno,random,0,1077,complete,,82,0.49603174603174605,0.48780487804878048,0.44694343405162412
cremad,fno,random,0,1078,complete,,82,0.69047619047619035,0.68292682926829273,0.6650555453206759
cremad,fno,random,0,1079,complete,,82,0.52182539682539675,0.51219512195121952,0.49887069452286842
cremad,fno,random,0,1080,complete,,82,0.58730158730158732,0.58536585365853655,0.54745762278657006
cremad,fno,random,0,1081,complete,,82,0.72023809523809523,0.71951219512195119,0.70939133770988061
cremad,fno,random,0,1082,complete,,82,0.37103174603174605,0.37804878048780488,0.30025203775203774
cremad,fno,random,0,1083,complete,,82,0.48809523809523814,0.48780487804878048,0.49327643521191905
cremad,fno,random,0,1084,complete,,82,0.57738095238095233,0.57317073170731703,0.57238722697056021
cremad,fno,random,0,1085,complete,,82,0.60119047619047616,0.59756097560975607,0.58736522736522734
cremad,fno,random,0,1086,complete,,82,0.47023809523809529,0.47560975609756095,0.46451154987740351
cremad,fno,random,0,1087,complete,,82,0.35714285714285715,0.35365853658536583,0.33796882576081688
cremad,fno,random,0,1088,complete,,82,0.4325396825396825,0.42682926829268292,0.4043768768768769
