corpus,model,contrast,protocol_a,protocol_b,speaker_id,status,reason,n_required_seeds_per_protocol,uar_difference,accuracy_difference,macro_f1_difference
cremad,transformer,RG,random,groupkfold,1048,complete,,3,-0.054232804232804299,-0.056910569105691033,-0.062042133642516206
cremad,transformer,RG,random,groupkfold,1049,complete,,3,-0.010582010582010581,-0.0081300813008129413,-0.010780706564058828
cremad,transformer,RG,random,groupkfold,1050,complete,,3,0.020502645502645467,0.024390243902439046,0.029701978110329375
cremad,transformer,RG,random,groupkfold,1051,complete,,3,0.01984126984126966,0.016260162601626105,0.020654756308412958
cremad,transformer,RG,random,groupkfold,1052,complete,,3,-0.0085978835978835488,-0.0081300813008130524,-0.0044124618231745627
cremad,transformer,RG,random,groupkfold,1053,complete,,3,0.076719576719576688,0.073170731707317194,0.089682169727472283
cremad,transformer,RG,random,groupkfold,1054,complete,,3,0.073412698412698485,0.077235772357723553,0.07751918165395183
cremad,transformer,RG,random,groupkfold,1055,complete,,3,0.026455026455026509,0.024390243902439046,0.035059345032832145
cremad,transformer,RG,random,groupkfold,1056,complete,,3,0.0072751322751322123,0.0081300813008130524,0.0044539868044039532
cremad,transformer,RG,random,groupkfold,1057,complete,,3,-0.068121693121693083,-0.06504065040650403,-0.068605905798110489
cremad,transformer,RG,random,groupkfold,1058,complete,,3,-0.010582010582010581,-0.016260162601625994,0.0095008109232823656
cremad,transformer,RG,random,groupkfold,1059,complete,,3,0.045634920634920639,0.04471544715447151,0.037731520523220929
cremad,transformer,RG,random,groupkfold,1060,complete,,3,0.046296296296296224,0.040650406504065095,0.040543287685030238
cremad,transformer,RG,random,groupkfold,1061,complete,,3,0.083333333333333259,0.081300813008130079,0.082520549674335419
cremad,transformer,RG,random,groupkfold,1062,complete,,3,0.011243386243386277,0.012195121951219523,0.019101968341857622
cremad,transformer,RG,random,groupkfold,1063,complete,,3,0.0085978835978834933,0.0040650406504065817,-0.022305444122373785
cremad,transformer,RG,random,groupkfold,1064,complete,,3,0.070105820105820227,0.069105691056910667,0.054880537710662702
cremad,transformer,RG,random,groupkfold,1065,complete,,3,0.022486772486772333,0.024390243902439046,0.034795251494711354
cremad,transformer,RG,random,groupkfold,1066,complete,,3,0.02777777777777779,0.024390243902439046,0.025474368578539963
cremad,transformer,RG,random,groupkfold,1067,complete,,3,0.039682539682539764,0.04065040650406504,0.048209755238727947
cremad,transformer,RG,random,groupkfold,1068,complete,,3,0.0072751322751322123,0.012195121951219412,0.011080435589143844
cremad,transformer,RG,random,groupkfold,1069,complete,,3,0.016534391534391457,0.016260162601626049,0.019047777315704728
cremad,transformer,RG,random,groupkfold,1070,complete,,3,0.010582010582010581,0.012195121951219523,0.037040556506037658
cremad,transformer,RG,random,groupkfold,1071,complete,,3,0.058862433862433894,0.056910569105691033,0.074702460353953171
cremad,transformer,RG,random,groupkfold,1072,complete,,3,0.12698412698412698,0.13008130081300817,0.1507178654978491
cremad,transformer,RG,random,groupkfold,1073,complete,,3,0.037037037037037035,0.036585365853658514,0.053694213295136295
cremad,transformer,RG,random,groupkfold,1074,complete,,3,-0.014550264550264425,-0.012195121951219634,-0.017111125681690598
cremad,transformer,RG,random,groupkfold,1075,complete,,3,0.081349206349206282,0.077235772357723609,0.083414621533629663
cremad,transformer,RG,random,groupkfold,1076,complete,,3,0.0014430014430014126,-0.0041152263374485409,-0.0022352310606801318
cremad,transformer,RG,random,groupkfold,1077,complete,,3,0.082671957671957619,0.085365853658536495,0.061364320110390502
cremad,transformer,RG,random,groupkfold,1078,complete,,3,0.016534391534391513,0.020325203252032353,0.032808881371476861
cremad,transformer,RG,random,groupkfold,1079,complete,,3,0.017857142857142794,0.016260162601625994,0.027887618436154893
cremad,transformer,RG,random,groupkfold,1080,complete,,3,0.081349206349206393,0.081300813008129968,0.096058390767045254
cremad,transformer,RG,random,groupkfold,1081,complete,,3,-0.0085978835978836043,-0.0081300813008128303,-0.00062701265175546528
cremad,transformer,RG,random,groupkfold,1082,complete,,3,0.11243386243386247,0.10975609756097562,0.13454164897332851
cremad,transformer,RG,random,groupkfold,1083,complete,,3,0.031084656084656048,0.032520325203252098,0.051946229245244058
cremad,transformer,RG,random,groupkfold,1084,complete,,3,0.017857142857142738,0.016260162601626049,0.014899923831455664
cremad,transformer,RG,random,groupkfold,1085,complete,,3,-0.042328042328042437,-0.040650406504064929,-0.039368658102026388
cremad,transformer,RG,random,groupkfold,1086,complete,,3,0.049603174603174593,0.048780487804878037,0.039728397744303645
cremad,transformer,RG,random,groupkfold,1087,complete,,3,0.065476190476190466,0.06097560975609756,0.0780829598645289
cremad,transformer,RG,random,groupkfold,1088,complete,,3,0.038359788359788372,0.040650406504065095,0.058647976947036495
cremad,transformer,RG,random,groupkfold,1089,complete,,3,0.040343915343915293,0.036585365853658569,0.067015502714346975
cremad,transformer,RG,random,groupkfold,1090,complete,,3,-0.0046296296296296502,-0.0040650406504065817,-0.0085845320772593992
cremad,transformer,RG,random,groupkfold,1091,complete,,3,0.056216931216931165,0.056910569105691033,0.062853860321924027
cremad,transformer,RL,random,loso,1001,complete,,3,-0.0099206349206349409,-0.0081300813008129968,0.0084764255083580875
cremad,transformer,RL,random,loso,1002,complete,,3,0.0018037518037517519,0.0041152263374484854,0.010240994610032084
cremad,transformer,RL,random,loso,1003,complete,,3,0.082010582010581978,0.081300813008130079,0.086210195530442291
cremad,transformer,RL,random,loso,1004,complete,,3,0.079365079365079416,0.081300813008130135,0.10835389743474255
cremad,transformer,RL,random,loso,1005,complete,,3,0.053571428571428492,0.052845528455284507,0.053048838811100452
cremad,transformer,RL,random,loso,1006,complete,,3,0.056216931216931387,0.052845528455284452,0.042234946698265552
cremad,transformer,RL,random,loso,1007,complete,,3,-0.01455026455026448,-0.016260162601625938,-0.025317558734600176
cremad,transformer,RL,random,loso,1008,complete,,3,0.0019425019425020063,-0.0043859649122807709,0.011186846791047589
cremad,transformer,RL,random,loso,1009,complete,,3,0.054390054390054288,0.052631578947368474,0.054234301076630631
cremad,transformer,RL,random,loso,1010,complete,,3,0.025793650793650924,0.024390243902438824,0.030040596413138942
cremad,transformer,RL,random,loso,1011,complete,,3,-0.037698412698412676,-0.036585365853658458,-0.040164649324867741
cremad,transformer,RL,random,loso,1012,complete,,3,0.0013227513227513366,0,0.0052177902887686756
cremad,transformer,RL,random,loso,1013,complete,,3,0.027116402116402205,0.028455284552845406,0.036724771297389713
cremad,transformer,RL,random,loso,1014,complete,,3,0.036375661375661394,0.036585365853658569,0.03521761070064422
cremad,transformer,RL,random,loso,1015,complete,,3,-0.048941798941798953,-0.048780487804878148,-0.03043728156570058
cremad,transformer,RL,random,loso,1016,complete,,3,-0.018518518518518601,-0.016260162601625994,-0.019244333496149624
cremad,transformer,RL,random,loso,1017,complete,,3,0.011243386243386277,0.012195121951219523,-0.0015314775842490413
cremad,transformer,RL,random,loso,1018,complete,,3,-0.0085978835978836043,-0.0081300813008129413,-0.011790504409350699
cremad,transformer,RL,random,loso,1019,complete,,3,-0.0034965034965034891,-0.0043859649122807154,-0.0044242370597940006
cremad,transformer,RL,random,loso,1020,complete,,3,-0.0072751322751322123,-0.0081300813008129413,-0.0021272459918493247
cremad,transformer,RL,random,loso,1021,complete,,3,-0.019841269841270048,-0.02032520325203252,-0.010561164351508001
cremad,transformer,RL,random,loso,1022,complete,,3,0.045634920634920695,0.044715447154471621,0.048162917880369471
cremad,transformer,RL,random,loso,1023,complete,,3,0.064153439153439185,0.06504065040650403,0.067290574622198618
cremad,transformer,RL,random,loso,1024,complete,,3,0.024470899470899588,0.024390243902439046,0.039302446521254308
cremad,transformer,RL,random,loso,1025,complete,,3,-0.055555555555555525,-0.056910569105691033,-0.060713096080056539
cremad,transformer,RL,random,loso,1026,complete,,3,-0.0059523809523809312,-0.0040650406504064707,-0.01210760427069979
cremad,transformer,RL,random,loso,1027,complete,,3,0.048280423280423257,0.048780487804878092,0.050135716082091886
cremad,transformer,RL,random,loso,1028,complete,,3,0.0079365079365079083,0.0081300813008129968,0.0016805360897533261
cremad,transformer,RL,random,loso,1029,complete,,3,-0.0099206349206348854,-0.012195121951219523,-0.017695365895428583
cremad,transformer,RL,random,loso,1030,complete,,3,0.097883597883597906,0.097560975609756073,0.11630287372453058
cremad,transformer,RL,random,loso,1031,complete,,3,0.02777777777777779,0.028455284552845461,0.038322449124583879
cremad,transformer,RL,random,loso,1032,complete,,3,-0.060846560846560871,-0.06097560975609756,-0.044042940787755114
cremad,transformer,RL,random,loso,1033,complete,,3,0.025793650793650647,0.024390243902439046,0.026387571911061447
cremad,transformer,RL,random,loso,1034,complete,,3,0.011243386243386222,0.012195121951219523,0.018815727483171507
cremad,transformer,RL,random,loso,1035,complete,,3,-0.024470899470899421,-0.024390243902439046,-0.020784491987273723
cremad,transformer,RL,random,loso,1036,complete,,3,-0.02711640211640215,-0.028455284552845517,-0.022033205950378498
cremad,transformer,RL,random,loso,1037,complete,,3,-0.043650793650793829,-0.044715447154471399,-0.050140072482728892
cremad,transformer,RL,random,loso,1038,complete,,3,0.066798941798941636,0.065040650406504086,0.067167164607598084
cremad,transformer,RL,random,loso,1039,complete,,3,-0.0085978835978835488,-0.0081300813008130524,-0.0031427369926455007
cremad,transformer,RL,random,loso,1040,complete,,3,0.0059523809523809312,0.0081300813008130524,0.0093160045964646443
cremad,transformer,RL,random,loso,1041,complete,,3,-0.0013227513227513921,0,0.012361283334329176
cremad,transformer,RL,random,loso,1042,complete,,3,-0.017195767195767209,-0.016260162601626049,0.0033784615181480793
cremad,transformer,RL,random,loso,1043,complete,,3,-0.0066137566137565162,-0.0040650406504063596,0.014812436443172206
cremad,transformer,RL,random,loso,1044,complete,,3,0.0092592592592591894,0.0081300813008130524,-0.0011609032370580863
cremad,transformer,RL,random,loso,1045,complete,,3,-0.043650793650793718,-0.044715447154471621,-0.042380991004085211
cremad,transformer,RL,random,loso,1046,complete,,3,-0.0033068783068783691,1.1102230246251565e-16,0.0084979288413341569
cremad,transformer,RL,random,loso,1047,complete,,3,-0.0092592592592591894,-0.0081300813008130524,-0.0032766842840569188
cremad,transformer,RL,random,loso,1048,complete,,3,-0.01256613756613767,-0.016260162601626105,-0.025366382960757439
cremad,transformer,RL,random,loso,1049,complete,,3,0.031084656084656104,0.032520325203252098,0.032181476429351374
cremad,transformer,RL,random,loso,1050,complete,,3,0.033730158730158721,0.036585365853658347,0.053398601833802739
cremad,transformer,RL,random,loso,1051,complete,,3,-0.11904761904761918,-0.11788617886178865,-0.11507036104536417
cremad,transformer,RL,random,loso,1052,complete,,3,-0.013888888888888784,-0.016260162601625994,-0.0065176930760805218
cremad,transformer,RL,random,loso,1053,complete,,3,-0.0019841269841268661,-0.0040650406504064707,0.018507587206405551
cremad,transformer,RL,random,loso,1054,complete,,3,0.038359788359788372,0.040650406504064984,0.038746815083774366
cremad,transformer,RL,random,loso,1055,complete,,3,-0.0066137566137566273,-0.0081300813008129413,-0.0012804048404997381
cremad,transformer,RL,random,loso,1056,complete,,3,-0.035714285714285698,-0.036585365853658458,-0.039584954933229222
cremad,transformer,RL,random,loso,1057,complete,,3,-0.068121693121693028,-0.06504065040650403,-0.081207751856055443
cremad,transformer,RL,random,loso,1058,complete,,3,-0.023148148148148251,-0.024390243902438935,-0.019648093818222634
cremad,transformer,RL,random,loso,1059,complete,,3,0.05555555555555558,0.052845528455284507,0.063059191950759652
cremad,transformer,RL,random,loso,1060,complete,,3,0.056878306878306806,0.052845528455284507,0.037885057500442021
cremad,transformer,RL,random,loso,1061,complete,,3,0.025793650793650813,0.024390243902439046,0.027953675809808676
cremad,transformer,RL,random,loso,1062,complete,,3,0.0019841269841268661,0.0040650406504065817,0.012181268160786685
cremad,transformer,RL,random,loso,1063,complete,,3,-0.0026455026455027841,-0.0040650406504063596,-0.01452449637367581
cremad,transformer,RL,random,loso,1064,complete,,3,0.033068783068783247,0.032520325203252098,0.03444196472966321
cremad,transformer,RL,random,loso,1065,complete,,3,-0.015873015873016039,-0.016260162601625994,-0.023104744990559034
cremad,transformer,RL,random,loso,1066,complete,,3,-0.02777777777777779,-0.028455284552845517,-0.03815968754178678
cremad,transformer,RL,random,loso,1067,complete,,3,-0.026455026455026454,-0.028455284552845572,-0.020585608610019845
cremad,transformer,RL,random,loso,1068,complete,,3,0.0026455026455025621,0.0040650406504063596,0.0046502132169081722
cremad,transformer,RL,random,loso,1069,complete,,3,-0.029100529100529071,-0.028455284552845572,-0.028399431413056786
cremad,transformer,RL,random,loso,1070,complete,,3,-0.0019841269841270881,0,0.028503423687465279
cremad,transformer,RL,random,loso,1071,complete,,3,-0.0072751322751322678,-0.0081300813008129413,0.0020599344333338543
cremad,transformer,RL,random,loso,1072,complete,,3,0.066137566137566051,0.069105691056910556,0.080198423374209571
cremad,transformer,RL,random,loso,1073,complete,,3,-0.024470899470899532,-0.024390243902439046,-0.0011088189053249931
cremad,transformer,RL,random,loso,1074,complete,,3,-0.025793650793650702,-0.024390243902439046,-0.032258531446260119
cremad,transformer,RL,random,loso,1075,complete,,3,0.057539682539682557,0.056910569105691033,0.055829294239937599
cremad,transformer,RL,random,loso,1076,complete,,3,0.0021645021645020912,0,-0.0076112028097201634
cremad,transformer,RL,random,loso,1077,complete,,3,0.032407407407407385,0.032520325203251987,0.02287171418032824
cremad,transformer,RL,random,loso,1078,complete,,3,-0.034391534391534417,-0.032520325203252098,-0.035238087512718064
cremad,transformer,RL,random,loso,1079,complete,,3,0.011904761904761807,0.012195121951219523,0.0084666278351128721
cremad,transformer,RL,random,loso,1080,complete,,3,0.066137566137566273,0.065040650406503975,0.080123740051761705
