unit_id,corpus,draw,fold,model,window,rule,selected_epoch,unit,oracle_shortfall_unit,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
ads2_formal_subesco_d17_f3_hubert_base_A,subesco,17,3,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,51.785714285714285,66.07142857142857,14.285714285714286,False
ads2_formal_subesco_d17_f3_hubert_base_A,subesco,17,3,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,66.07142857142857,66.07142857142857,0.0,False
ads2_formal_subesco_d17_f3_hubert_base_A,subesco,17,3,hubert_base,15,unseen_uar,14,UAR_percent,percentage_points,66.07142857142857,66.07142857142857,0.0,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,42.857142857142854,51.785714285714285,8.928571428571429,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,seen_ce,12,UAR_percent,percentage_points,51.785714285714285,51.785714285714285,0.0,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,42.857142857142854,51.785714285714285,8.928571428571429,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,42.857142857142854,51.785714285714285,8.928571428571429,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,unseen_uar,7,UAR_percent,percentage_points,42.857142857142854,51.785714285714285,8.928571428571429,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,46.42857142857143,55.357142857142854,8.928571428571429,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,seen_ce,12,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,42.857142857142854,55.357142857142854,12.5,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,seen_uar,25,UAR_percent,percentage_points,50.0,55.357142857142854,5.357142857142857,False
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,unseen_uar,26,UAR_percent,percentage_points,51.785714285714285,55.357142857142854,3.5714285714285716,False
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,last,15,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,seen_ce,12,UAR_percent,percentage_points,42.857142857142854,50.0,7.142857142857143,False
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,unseen_ce,4,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,seen_uar,15,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,unseen_uar,13,UAR_percent,percentage_points,41.07142857142857,50.0,8.928571428571429,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,32.142857142857146,48.214285714285715,16.071428571428573,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,seen_ce,7,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,44.642857142857146,48.214285714285715,3.5714285714285716,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,seen_uar,11,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,unseen_uar,13,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,44.642857142857146,53.57142857142857,8.928571428571429,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,seen_ce,7,UAR_percent,percentage_points,44.642857142857146,53.57142857142857,8.928571428571429,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,44.642857142857146,53.57142857142857,8.928571428571429,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,seen_uar,38,UAR_percent,percentage_points,41.07142857142857,53.57142857142857,12.5,False
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,unseen_uar,38,UAR_percent,percentage_points,41.07142857142857,53.57142857142857,12.5,False
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,last,15,UAR_percent,percentage_points,44.642857142857146,46.42857142857143,1.7857142857142858,False
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,seen_ce,9,UAR_percent,percentage_points,42.857142857142854,46.42857142857143,3.5714285714285716,False
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,unseen_ce,7,UAR_percent,percentage_points,44.642857142857146,46.42857142857143,1.7857142857142858,False
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,seen_uar,8,UAR_percent,percentage_points,46.42857142857143,46.42857142857143,0.0,False
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,unseen_uar,12,UAR_percent,percentage_points,46.42857142857143,46.42857142857143,0.0,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,62.5,66.07142857142857,3.5714285714285716,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,seen_ce,13,UAR_percent,percentage_points,66.07142857142857,66.07142857142857,0.0,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,unseen_ce,10,UAR_percent,percentage_points,60.714285714285715,66.07142857142857,5.357142857142857,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,seen_uar,14,UAR_percent,percentage_points,62.5,66.07142857142857,3.5714285714285716,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,unseen_uar,11,UAR_percent,percentage_points,57.142857142857146,66.07142857142857,8.928571428571429,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,57.142857142857146,66.07142857142857,8.928571428571429,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,seen_ce,13,UAR_percent,percentage_points,66.07142857142857,66.07142857142857,0.0,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,unseen_ce,10,UAR_percent,percentage_points,60.714285714285715,66.07142857142857,5.357142857142857,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,seen_uar,14,UAR_percent,percentage_points,62.5,66.07142857142857,3.5714285714285716,False
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,unseen_uar,24,UAR_percent,percentage_points,58.92857142857143,66.07142857142857,7.142857142857143,False
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,last,15,UAR_percent,percentage_points,62.5,67.85714285714286,5.357142857142857,False
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,seen_ce,13,UAR_percent,percentage_points,67.85714285714286,67.85714285714286,0.0,False
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,unseen_ce,8,UAR_percent,percentage_points,58.92857142857143,67.85714285714286,8.928571428571429,False
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,57.142857142857146,67.85714285714286,10.714285714285714,False
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,unseen_uar,15,UAR_percent,percentage_points,62.5,67.85714285714286,5.357142857142857,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,44.642857142857146,44.642857142857146,0.0,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,seen_ce,12,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,unseen_ce,12,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,seen_uar,13,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,unseen_uar,13,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,seen_ce,12,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,unseen_ce,12,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,seen_uar,30,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,unseen_uar,17,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,last,15,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,seen_ce,8,UAR_percent,percentage_points,44.642857142857146,50.0,5.357142857142857,False
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,unseen_ce,8,UAR_percent,percentage_points,44.642857142857146,50.0,5.357142857142857,False
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,seen_uar,12,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,unseen_uar,13,UAR_percent,percentage_points,42.857142857142854,50.0,7.142857142857143,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,48.214285714285715,50.0,1.7857142857142858,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,seen_ce,13,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,unseen_ce,8,UAR_percent,percentage_points,46.42857142857143,50.0,3.5714285714285716,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,seen_uar,13,UAR_percent,percentage_points,50.0,50.0,0.0,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,unseen_uar,15,UAR_percent,percentage_points,48.214285714285715,50.0,1.7857142857142858,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,seen_ce,13,UAR_percent,percentage_points,50.0,51.785714285714285,1.7857142857142858,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,unseen_ce,8,UAR_percent,percentage_points,46.42857142857143,51.785714285714285,5.357142857142857,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,seen_uar,13,UAR_percent,percentage_points,50.0,51.785714285714285,1.7857142857142858,False
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,unseen_uar,42,UAR_percent,percentage_points,50.0,51.785714285714285,1.7857142857142858,False
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,last,15,UAR_percent,percentage_points,44.642857142857146,50.0,5.357142857142857,False
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,seen_ce,9,UAR_percent,percentage_points,42.857142857142854,50.0,7.142857142857143,False
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,35.714285714285715,50.0,14.285714285714286,False
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,seen_uar,9,UAR_percent,percentage_points,42.857142857142854,50.0,7.142857142857143,False
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,unseen_uar,15,UAR_percent,percentage_points,44.642857142857146,50.0,5.357142857142857,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,39.285714285714285,46.42857142857143,7.142857142857143,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,seen_ce,7,UAR_percent,percentage_points,37.5,46.42857142857143,8.928571428571429,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,37.5,46.42857142857143,8.928571428571429,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,39.285714285714285,46.42857142857143,7.142857142857143,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,unseen_uar,6,UAR_percent,percentage_points,37.5,46.42857142857143,8.928571428571429,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,46.42857142857143,48.214285714285715,1.7857142857142858,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,seen_ce,7,UAR_percent,percentage_points,37.5,48.214285714285715,10.714285714285714,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,37.5,48.214285714285715,10.714285714285714,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,seen_uar,19,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,unseen_uar,35,UAR_percent,percentage_points,46.42857142857143,48.214285714285715,1.7857142857142858,False
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,last,15,UAR_percent,percentage_points,39.285714285714285,44.642857142857146,5.357142857142857,False
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,seen_ce,7,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,35.714285714285715,44.642857142857146,8.928571428571429,False
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,seen_uar,13,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,unseen_uar,11,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,51.785714285714285,51.785714285714285,0.0,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,seen_ce,10,UAR_percent,percentage_points,48.214285714285715,51.785714285714285,3.5714285714285716,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,unseen_ce,9,UAR_percent,percentage_points,46.42857142857143,51.785714285714285,5.357142857142857,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,51.785714285714285,51.785714285714285,0.0,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,unseen_uar,9,UAR_percent,percentage_points,46.42857142857143,51.785714285714285,5.357142857142857,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,seen_ce,10,UAR_percent,percentage_points,48.214285714285715,58.92857142857143,10.714285714285714,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,unseen_ce,9,UAR_percent,percentage_points,46.42857142857143,58.92857142857143,12.5,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,seen_uar,37,UAR_percent,percentage_points,53.57142857142857,58.92857142857143,5.357142857142857,False
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,unseen_uar,9,UAR_percent,percentage_points,46.42857142857143,58.92857142857143,12.5,False
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,last,15,UAR_percent,percentage_points,50.0,60.714285714285715,10.714285714285714,False
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,seen_ce,12,UAR_percent,percentage_points,51.785714285714285,60.714285714285715,8.928571428571429,False
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,39.285714285714285,60.714285714285715,21.428571428571427,False
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,57.142857142857146,60.714285714285715,3.5714285714285716,False
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,unseen_uar,13,UAR_percent,percentage_points,60.714285714285715,60.714285714285715,0.0,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,51.785714285714285,51.785714285714285,0.0,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,seen_ce,15,UAR_percent,percentage_points,51.785714285714285,51.785714285714285,0.0,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,unseen_ce,7,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,seen_uar,14,UAR_percent,percentage_points,48.214285714285715,51.785714285714285,3.5714285714285716,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,unseen_uar,13,UAR_percent,percentage_points,44.642857142857146,51.785714285714285,7.142857142857143,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,41.07142857142857,53.57142857142857,12.5,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,seen_ce,32,UAR_percent,percentage_points,46.42857142857143,53.57142857142857,7.142857142857143,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,unseen_ce,7,UAR_percent,percentage_points,44.642857142857146,53.57142857142857,8.928571428571429,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,seen_uar,14,UAR_percent,percentage_points,48.214285714285715,53.57142857142857,5.357142857142857,False
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,unseen_uar,45,UAR_percent,percentage_points,41.07142857142857,53.57142857142857,12.5,False
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,last,15,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,seen_ce,8,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,42.857142857142854,44.642857142857146,1.7857142857142858,False
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,seen_uar,15,UAR_percent,percentage_points,41.07142857142857,44.642857142857146,3.5714285714285716,False
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,unseen_uar,13,UAR_percent,percentage_points,39.285714285714285,44.642857142857146,5.357142857142857,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,seen_ce,12,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,unseen_ce,5,UAR_percent,percentage_points,39.285714285714285,58.92857142857143,19.642857142857142,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,seen_uar,15,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,unseen_uar,15,UAR_percent,percentage_points,57.142857142857146,58.92857142857143,1.7857142857142858,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,55.357142857142854,60.714285714285715,5.357142857142857,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,seen_ce,12,UAR_percent,percentage_points,57.142857142857146,60.714285714285715,3.5714285714285716,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,unseen_ce,5,UAR_percent,percentage_points,39.285714285714285,60.714285714285715,21.428571428571427,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,seen_uar,32,UAR_percent,percentage_points,55.357142857142854,60.714285714285715,5.357142857142857,False
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,unseen_uar,28,UAR_percent,percentage_points,51.785714285714285,60.714285714285715,8.928571428571429,False
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,last,15,UAR_percent,percentage_points,50.0,57.142857142857146,7.142857142857143,False
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,seen_ce,8,UAR_percent,percentage_points,53.57142857142857,57.142857142857146,3.5714285714285716,False
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,48.214285714285715,57.142857142857146,8.928571428571429,False
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,seen_uar,14,UAR_percent,percentage_points,57.142857142857146,57.142857142857146,0.0,False
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,unseen_uar,15,UAR_percent,percentage_points,50.0,57.142857142857146,7.142857142857143,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,last,15,UAR_percent,percentage_points,37.5,39.285714285714285,1.7857142857142858,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,seen_ce,14,UAR_percent,percentage_points,37.5,39.285714285714285,1.7857142857142858,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,unseen_ce,5,UAR_percent,percentage_points,37.5,39.285714285714285,1.7857142857142858,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,seen_uar,14,UAR_percent,percentage_points,37.5,39.285714285714285,1.7857142857142858,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,unseen_uar,14,UAR_percent,percentage_points,37.5,39.285714285714285,1.7857142857142858,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,last,45,UAR_percent,percentage_points,33.92857142857143,42.857142857142854,8.928571428571429,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,seen_ce,14,UAR_percent,percentage_points,37.5,42.857142857142854,5.357142857142857,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,unseen_ce,5,UAR_percent,percentage_points,37.5,42.857142857142854,5.357142857142857,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,seen_uar,18,UAR_percent,percentage_points,35.714285714285715,42.857142857142854,7.142857142857143,False
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,unseen_uar,23,UAR_percent,percentage_points,39.285714285714285,42.857142857142854,3.5714285714285716,False
ads2_formal_subesco_d19_f3_hubert_base_A,subesco,19,3,hubert_base,15,last,15,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
ads2_formal_subesco_d19_f3_hubert_base_A,subesco,19,3,hubert_base,15,seen_ce,9,UAR_percent,percentage_points,42.857142857142854,48.214285714285715,5.357142857142857,False
ads2_formal_subesco_d19_f3_hubert_base_A,subesco,19,3,hubert_base,15,unseen_ce,5,UAR_percent,percentage_points,46.42857142857143,48.214285714285715,1.7857142857142858,False
ads2_formal_subesco_d19_f3_hubert_base_A,subesco,19,3,hubert_base,15,seen_uar,13,UAR_percent,percentage_points,48.214285714285715,48.214285714285715,0.0,False
