unit_id,corpus,draw,fold,model,window,units,D_CE_pp,D_UAR_pp,J_pp,T_seen_ce_pp,T_unseen_ce_pp,T_seen_uar_pp,T_unseen_uar_pp,T_last_pp,epoch_last,epoch_seen_ce,epoch_unseen_ce,epoch_seen_uar,epoch_unseen_uar,ce_epoch_disagreement,uar_epoch_disagreement
ads2_formal_subesco_d17_f0_hubert_base_A,subesco,17,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,1.7857142857142858,0.0,55.357142857142854,53.57142857142857,55.357142857142854,53.57142857142857,60.714285714285715,15,9,8,9,14,1,1
ads2_formal_subesco_d17_f1_wavlm_base_plus_A,subesco,17,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,3.5714285714285716,-1.7857142857142858,51.785714285714285,50.0,55.357142857142854,51.785714285714285,57.142857142857146,15,14,9,11,13,1,1
ads2_formal_subesco_d17_f1_wavlm_base_plus_A,subesco,17,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,1.7857142857142858,0.0,51.785714285714285,50.0,55.357142857142854,53.57142857142857,53.57142857142857,45,14,9,21,22,1,1
ads2_formal_subesco_d17_f1_hubert_base_A,subesco,17,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,1.7857142857142858,-1.7857142857142858,46.42857142857143,46.42857142857143,46.42857142857143,44.642857142857146,44.642857142857146,15,11,8,11,15,1,1
ads2_formal_subesco_d17_f2_wavlm_base_plus_A,subesco,17,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,12.5,-10.714285714285714,66.07142857142857,64.28571428571429,66.07142857142857,53.57142857142857,58.92857142857143,15,14,9,14,12,1,1
ads2_formal_subesco_d17_f2_wavlm_base_plus_A,subesco,17,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-3.5714285714285716,7.142857142857143,-10.714285714285714,60.714285714285715,64.28571428571429,60.714285714285715,53.57142857142857,62.5,45,26,9,28,12,1,1
ads2_formal_subesco_d17_f2_hubert_base_A,subesco,17,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,-1.7857142857142858,7.142857142857143,57.142857142857146,51.785714285714285,57.142857142857146,58.92857142857143,64.28571428571429,15,8,4,8,7,1,1
ads2_formal_subesco_d17_f3_wavlm_base_plus_A,subesco,17,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-10.714285714285714,8.928571428571429,-19.642857142857142,46.42857142857143,57.142857142857146,55.357142857142854,46.42857142857143,53.57142857142857,15,12,10,14,12,1,1
ads2_formal_subesco_d17_f3_wavlm_base_plus_A,subesco,17,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-10.714285714285714,-3.5714285714285716,-7.142857142857143,46.42857142857143,57.142857142857146,58.92857142857143,62.5,53.57142857142857,45,12,10,33,26,1,1
ads2_formal_subesco_d17_f3_hubert_base_A,subesco,17,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",14.285714285714286,0.0,14.285714285714286,66.07142857142857,51.785714285714285,66.07142857142857,66.07142857142857,66.07142857142857,15,14,5,14,14,1,0
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",8.928571428571429,0.0,8.928571428571429,51.785714285714285,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,15,12,7,15,7,1,1
ads2_formal_subesco_d17_f4_wavlm_base_plus_A,subesco,17,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",8.928571428571429,-1.7857142857142858,10.714285714285714,51.785714285714285,42.857142857142854,50.0,51.785714285714285,46.42857142857143,45,12,7,25,26,1,1
ads2_formal_subesco_d17_f4_hubert_base_A,subesco,17,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-7.142857142857143,5.357142857142857,-12.5,42.857142857142854,50.0,46.42857142857143,41.07142857142857,46.42857142857143,15,12,4,15,13,1,1
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,44.642857142857146,44.642857142857146,48.214285714285715,48.214285714285715,32.142857142857146,15,7,7,11,13,0,1
ads2_formal_subesco_d18_f0_wavlm_base_plus_A,subesco,18,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,44.642857142857146,44.642857142857146,41.07142857142857,41.07142857142857,44.642857142857146,45,7,7,38,38,0,0
ads2_formal_subesco_d18_f0_hubert_base_A,subesco,18,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-1.7857142857142858,0.0,-1.7857142857142858,42.857142857142854,44.642857142857146,46.42857142857143,46.42857142857143,44.642857142857146,15,9,7,8,12,1,1
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,5.357142857142857,0.0,66.07142857142857,60.714285714285715,62.5,57.142857142857146,62.5,15,13,10,14,11,1,1
ads2_formal_subesco_d18_f1_wavlm_base_plus_A,subesco,18,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,3.5714285714285716,1.7857142857142858,66.07142857142857,60.714285714285715,62.5,58.92857142857143,57.142857142857146,45,13,10,14,24,1,1
ads2_formal_subesco_d18_f1_hubert_base_A,subesco,18,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",8.928571428571429,-5.357142857142857,14.285714285714286,67.85714285714286,58.92857142857143,57.142857142857146,62.5,62.5,15,13,8,14,15,1,1
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,44.642857142857146,15,12,12,13,13,0,0
ads2_formal_subesco_d18_f2_wavlm_base_plus_A,subesco,18,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,42.857142857142854,42.857142857142854,41.07142857142857,41.07142857142857,41.07142857142857,45,12,12,30,17,0,1
ads2_formal_subesco_d18_f2_hubert_base_A,subesco,18,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,7.142857142857143,-7.142857142857143,44.642857142857146,44.642857142857146,50.0,42.857142857142854,46.42857142857143,15,8,8,12,13,0,1
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.5714285714285716,1.7857142857142858,1.7857142857142858,50.0,46.42857142857143,50.0,48.214285714285715,48.214285714285715,15,13,8,13,15,1,1
ads2_formal_subesco_d18_f3_wavlm_base_plus_A,subesco,18,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.5714285714285716,0.0,3.5714285714285716,50.0,46.42857142857143,50.0,50.0,44.642857142857146,45,13,8,13,42,1,1
ads2_formal_subesco_d18_f3_hubert_base_A,subesco,18,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",7.142857142857143,-1.7857142857142858,8.928571428571429,42.857142857142854,35.714285714285715,42.857142857142854,44.642857142857146,44.642857142857146,15,9,5,9,15,1,1
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,1.7857142857142858,-1.7857142857142858,37.5,37.5,39.285714285714285,37.5,39.285714285714285,15,7,7,15,6,0,1
ads2_formal_subesco_d18_f4_wavlm_base_plus_A,subesco,18,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,1.7857142857142858,-1.7857142857142858,37.5,37.5,48.214285714285715,46.42857142857143,46.42857142857143,45,7,7,19,35,0,1
ads2_formal_subesco_d18_f4_hubert_base_A,subesco,18,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,-1.7857142857142858,7.142857142857143,41.07142857142857,35.714285714285715,41.07142857142857,42.857142857142854,39.285714285714285,15,7,5,13,11,1,1
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,5.357142857142857,-3.5714285714285716,48.214285714285715,46.42857142857143,51.785714285714285,46.42857142857143,51.785714285714285,15,10,9,15,9,1,1
ads2_formal_subesco_d19_f0_wavlm_base_plus_A,subesco,19,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,7.142857142857143,-5.357142857142857,48.214285714285715,46.42857142857143,53.57142857142857,46.42857142857143,57.142857142857146,45,10,9,37,9,1,1
ads2_formal_subesco_d19_f0_hubert_base_A,subesco,19,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,-3.5714285714285716,16.071428571428573,51.785714285714285,39.285714285714285,57.142857142857146,60.714285714285715,50.0,15,12,5,14,13,1,1
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",7.142857142857143,3.5714285714285716,3.5714285714285716,51.785714285714285,44.642857142857146,48.214285714285715,44.642857142857146,51.785714285714285,15,15,7,14,13,1,1
ads2_formal_subesco_d19_f1_wavlm_base_plus_A,subesco,19,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",1.7857142857142858,7.142857142857143,-5.357142857142857,46.42857142857143,44.642857142857146,48.214285714285715,41.07142857142857,41.07142857142857,45,32,7,14,45,1,1
ads2_formal_subesco_d19_f1_hubert_base_A,subesco,19,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-1.7857142857142858,1.7857142857142858,-3.5714285714285716,41.07142857142857,42.857142857142854,41.07142857142857,39.285714285714285,41.07142857142857,15,8,5,15,13,1,1
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",17.857142857142858,0.0,17.857142857142858,57.142857142857146,39.285714285714285,57.142857142857146,57.142857142857146,57.142857142857146,15,12,5,15,15,1,0
ads2_formal_subesco_d19_f2_wavlm_base_plus_A,subesco,19,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",17.857142857142858,3.5714285714285716,14.285714285714286,57.142857142857146,39.285714285714285,55.357142857142854,51.785714285714285,55.357142857142854,45,12,5,32,28,1,1
ads2_formal_subesco_d19_f2_hubert_base_A,subesco,19,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,7.142857142857143,-1.7857142857142858,53.57142857142857,48.214285714285715,57.142857142857146,50.0,50.0,15,8,5,14,15,1,1
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,37.5,37.5,37.5,37.5,37.5,15,14,5,14,14,1,0
ads2_formal_subesco_d19_f3_wavlm_base_plus_A,subesco,19,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-3.5714285714285716,3.5714285714285716,37.5,37.5,35.714285714285715,39.285714285714285,33.92857142857143,45,14,5,18,23,1,1
ads2_formal_subesco_d19_f3_hubert_base_A,subesco,19,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-3.5714285714285716,0.0,-3.5714285714285716,42.857142857142854,46.42857142857143,48.214285714285715,48.214285714285715,48.214285714285715,15,9,5,13,13,1,0
ads2_formal_subesco_d19_f4_wavlm_base_plus_A,subesco,19,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,50.0,50.0,50.0,50.0,44.642857142857146,15,10,10,10,10,0,0
ads2_formal_subesco_d19_f4_wavlm_base_plus_A,subesco,19,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,3.5714285714285716,-3.5714285714285716,50.0,50.0,51.785714285714285,48.214285714285715,50.0,45,10,10,20,17,0,1
ads2_formal_subesco_d19_f4_hubert_base_A,subesco,19,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,0.0,12.5,53.57142857142857,41.07142857142857,53.57142857142857,53.57142857142857,46.42857142857143,15,10,5,13,13,1,0
ads2_formal_subesco_d20_f0_wavlm_base_plus_A,subesco,20,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,55.357142857142854,55.357142857142854,46.42857142857143,46.42857142857143,46.42857142857143,15,9,9,15,13,0,1
ads2_formal_subesco_d20_f0_wavlm_base_plus_A,subesco,20,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,55.357142857142854,55.357142857142854,46.42857142857143,46.42857142857143,48.214285714285715,45,9,9,27,30,0,1
ads2_formal_subesco_d20_f0_hubert_base_A,subesco,20,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",5.357142857142857,1.7857142857142858,3.5714285714285716,41.07142857142857,35.714285714285715,50.0,48.214285714285715,48.214285714285715,15,7,3,13,15,1,1
ads2_formal_subesco_d20_f1_wavlm_base_plus_A,subesco,20,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,50.0,50.0,55.357142857142854,55.357142857142854,55.357142857142854,15,8,8,15,15,0,0
ads2_formal_subesco_d20_f1_wavlm_base_plus_A,subesco,20,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,1.7857142857142858,-1.7857142857142858,50.0,50.0,57.142857142857146,55.357142857142854,48.214285714285715,45,8,8,44,16,0,1
ads2_formal_subesco_d20_f1_hubert_base_A,subesco,20,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",7.142857142857143,0.0,7.142857142857143,58.92857142857143,51.785714285714285,58.92857142857143,58.92857142857143,58.92857142857143,15,15,7,15,15,1,0
ads2_formal_subesco_d20_f2_wavlm_base_plus_A,subesco,20,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,5.357142857142857,7.142857142857143,50.0,37.5,50.0,44.642857142857146,37.5,15,8,5,8,13,1,1
