level,model,cell,speaker,coverage,accepted_error,n_r,gap_coverage,gap_accepted_error,coverage_secondary,accepted_error_secondary,gap_accepted_error_secondary
cremad,ridge_wavlm_base_plus,GG,1010,0.7317073170731708,0.1534178187403994,3,-0.06812315951918291,-0.11035064371406339,0.35772357723577236,0.06143790849673203,-0.1032842546934039
cremad,ridge_wavlm_base_plus,GG,1011,0.8495934959349594,0.13404096074028712,3,0.04997968004529574,-0.11844294749539534,0.5609756097560975,0.05061250805931657,-0.10978617388964938
cremad,ridge_wavlm_base_plus,GG,1012,0.7235772357723578,0.11181426513750627,3,-0.07646793134598018,-0.16773128322766842,0.3617886178861789,0.018518518518518517,-0.15214310194560263
cremad,ridge_wavlm_base_plus,GG,1013,0.85,0.2545870731702138,3,0.05013124948136205,-0.0014385903746259865,0.5375,0.19829059829059828,0.038859367887804884
cremad,ridge_wavlm_base_plus,GG,1014,0.7682926829268292,0.20617331431715358,3,-0.03157606759180864,-0.04501753859110282,0.4634146341463415,0.10705741626794259,-0.048525810286846965
cremad,ridge_wavlm_base_plus,GG,1015,0.8130081300813009,0.37507427213309574,3,0.013051030124200835,0.08517256387596946,0.37804878048780494,0.2263729246487867,0.051093637692274124
cremad,ridge_wavlm_base_plus,GG,1016,0.8170731707317073,0.25859561373169804,3,0.01728816935536089,-0.007083447797517971,0.47154471544715443,0.12670250896057347,-0.03628048821185773
cremad,ridge_wavlm_base_plus,GG,1017,0.7166666666666667,0.36035491026416616,3,-0.08312107659057773,0.10567872968671378,0.375,0.29090909090909084,0.1290853590973756
cremad,ridge_wavlm_base_plus,GG,1018,0.8577235772357724,0.1507188694210109,3,0.05802420923743523,-0.11397134636488138,0.540650406504065,0.06788906186934208,-0.1002702528780286
cremad,ridge_wavlm_base_plus,GG,1019,0.7236842105263158,0.19875416485585976,3,-0.07635857309004142,-0.05482338966215793,0.4298245614035088,0.0948638564737636,-0.06341465207805358
cremad,ridge_wavlm_base_plus,GG,1020,0.8821138211382115,0.15740760351583183,3,0.08232870819551752,-0.09720784997149919,0.5528455284552846,0.07263630089717045,-0.08648092798379785
cremad,ridge_wavlm_base_plus,GG,1021,0.8536585365853658,0.4378643349231584,3,0.05396149694756606,0.18719277649068325,0.41869918699187,0.3107555821371611,0.15204926368643368
cremad,ridge_wavlm_base_plus,GG,1022,0.8414634146341463,0.2125908334348232,3,0.04172076045959424,-0.05336176201433963,0.5813008130081301,0.16600998161281846,-0.0011007235493572614
cremad,ridge_wavlm_base_plus,GG,1023,0.7926829268292682,0.26182208994708994,3,-0.006973761408802385,0.011298361908852944,0.5040650406504065,0.11109212425001898,-0.046251583093688355
cremad,ridge_wavlm_base_plus,GG,1024,0.7479674796747968,0.19545882796306766,3,-0.05164633621486684,-0.057025080272614825,0.39024390243902446,0.07131568144499179,-0.08908300050397415
cremad,ridge_wavlm_base_plus,GG,1025,0.7723577235772359,0.28929768530230204,3,-0.02738437775621061,0.015515187639399353,0.47560975609756095,0.14467592592592593,-0.026381820199865364
cremad,ridge_wavlm_base_plus,GG,1026,0.9065040650406505,0.15196347031963472,3,0.10663251719222396,-0.1284179362964947,0.5284552845528455,0.05350894985041327,-0.11646375363674388
cremad,ridge_wavlm_base_plus,GG,1027,0.7682926829268292,0.2698039341184502,3,-0.03136345247013569,0.003929487320676976,0.45528455284552843,0.17844767844767842,0.010854876963302377
cremad,ridge_wavlm_base_plus,GG,1028,0.8333333333333334,0.24740556247405562,3,0.0336771979363684,-0.015782878414504653,0.5528455284552846,0.1498963447899618,-0.015242407365364927
cremad,ridge_wavlm_base_plus,GG,1029,0.8170731707317073,0.21864164028343133,3,0.017247265114526084,-0.03452053878969961,0.4796747967479675,0.10919080919080919,-0.047359754277022666
cremad,ridge_wavlm_base_plus,GG,1030,0.8211382113821138,0.2071516106442577,3,0.021133148850935164,-0.04633884056964314,0.516260162601626,0.09549114331723026,-0.06413125705831386
cremad,ridge_wavlm_base_plus,GG,1031,0.6504065040650406,0.37396184062850724,3,-0.1494650437833858,0.09358043401237785,0.23170731707317074,0.17573763955342903,0.005764936066271866
cremad,ridge_wavlm_base_plus,GG,1032,0.7560975609756099,0.3709016393442623,3,-0.04381874016334667,0.09868152225632672,0.3252032520325203,0.22650029708853237,0.05753092548951957
cremad,ridge_wavlm_base_plus,GG,1033,0.7601626016260162,0.17654900405429227,3,-0.03992804070832886,-0.09625113459954583,0.4593495934959349,0.08415565429818994,-0.08439712833563207
cremad,ridge_wavlm_base_plus,GG,1034,0.7886178861788619,0.45399045399045396,3,-0.011253081133965984,0.17556853095952518,0.45528455284552843,0.3819845670634767,0.2116886214016264
cremad,ridge_wavlm_base_plus,GG,1035,0.8333333333333334,0.2585251491901108,3,0.03354822039063943,-0.0009251149338035947,0.491869918699187,0.18056920556920555,0.017603972840233423
cremad,ridge_wavlm_base_plus,GG,1036,0.7560975609756099,0.44608247018204644,3,-0.0436447070656274,0.1846608798932575,0.39024390243902446,0.3526881720430108,0.1887556024009963
cremad,ridge_wavlm_base_plus,GG,1037,0.8983739837398375,0.1084166358138961,3,0.09858654858026243,-0.14591742008004469,0.678861788617886,0.04620998116760829,-0.11733166708737097
cremad,ridge_wavlm_base_plus,GG,1038,0.8414634146341463,0.1642501776830135,3,0.041766374996346535,-0.0842725760220913,0.6422764227642276,0.10539675867544719,-0.051915605256325666
cremad,ridge_wavlm_base_plus,GG,1039,0.8414634146341463,0.24627174813587405,3,0.04180672639607563,-0.009086790538946343,0.605691056910569,0.22124878320122374,0.060057072009512553
cremad,ridge_wavlm_base_plus,GG,1040,0.8170731707317073,0.1989606335523807,3,0.01711582396203744,-0.06019899731112646,0.47560975609756095,0.14600271002710027,-0.015751964099851523
cremad,ridge_wavlm_base_plus,GG,1041,0.7195121951219511,0.2599097540089921,3,-0.08023048674709383,-0.015832227239111197,0.3821138211382114,0.11455026455026456,-0.05618423940083362
cremad,ridge_wavlm_base_plus,GG,1042,0.7032520325203252,0.35236143637782985,3,-0.09662167667340056,0.08977720493524805,0.3821138211382114,0.309188660801564,0.14389998434843349
cremad,ridge_wavlm_base_plus,GG,1043,0.7276422764227641,0.19553113000634728,3,-0.07201441181530648,-0.059827408668473116,0.40650406504065045,0.08165438165438166,-0.07953732953732953
cremad,ridge_wavlm_base_plus,GG,1044,0.8211382113821138,0.2718779373510831,3,0.021176435027150126,0.01964986580045287,0.605691056910569,0.20132322038350406,0.04065221042276498
cremad,ridge_wavlm_base_plus,GG,1045,0.7804878048780489,0.35992190679690683,3,-0.01934322455541056,0.10881815719276729,0.410569105691057,0.1878787878787879,0.030951669500271378
cremad,ridge_wavlm_base_plus,GG,1046,0.6626016260162602,0.34344827586206894,3,-0.13701218987340344,0.0909643676263865,0.33739837398373984,0.19907407407407407,0.03867539212510813
cremad,ridge_wavlm_base_plus,GG,1047,0.8536585365853658,0.11879642881482995,3,0.053916268544128676,-0.1585578032091407,0.5569105691056911,0.05027162380103556,-0.12230451897800282
cremad,ridge_wavlm_base_plus,GG,1048,0.8008130081300813,0.2681655354449472,3,0.0008963988934554598,-0.007082712235712958,0.47560975609756095,0.1552744640979935,-0.01443104038680471
cremad,ridge_wavlm_base_plus,GG,1049,0.8536585365853658,0.2129129304553553,3,0.05387312138121155,-0.05598869093457672,0.4430894308943089,0.10738226914697503,-0.057607093045519815
cremad,ridge_wavlm_base_plus,GG,1050,0.8821138211382115,0.285172231054584,3,0.08224227328978491,0.004790824438454577,0.605691056910569,0.15074145712443585,-0.01923124636272132
cremad,ridge_wavlm_base_plus,GG,1051,0.7723577235772359,0.23180511245027371,3,-0.027556088637048726,-0.044645484415780534,0.4268292682926829,0.09595959595959595,-0.07336901278921201
cremad,ridge_wavlm_base_plus,GG,1052,0.8008130081300813,0.23869289914066036,3,0.0010703539555292352,-0.0272596963085025,0.556910569105691,0.11849624060150375,-0.048614464560671984
cremad,ridge_wavlm_base_plus,GG,1053,0.8211382113821138,0.18723999772052793,3,0.021138266523557103,-0.10069038437172372,0.4471544715447154,0.0700621712099474,-0.10424977883352288
cremad,ridge_wavlm_base_plus,GG,1054,0.8333333333333334,0.12724763159545768,3,0.033245321313538745,-0.15032659060484246,0.48373983739837395,0.060041407867494824,-0.10965287568358402
cremad,ridge_wavlm_base_plus,GG,1055,0.7804878048780489,0.25080441511893126,3,-0.019340041399754315,-0.017738130881993608,0.4593495934959349,0.17572900955253898,0.009865345445146214
cremad,ridge_wavlm_base_plus,GG,1056,0.8577235772357724,0.27981136787106936,3,0.057851782574776,0.030172038648558986,0.5813008130081302,0.23016934046345813,0.07372124980586174
cremad,ridge_wavlm_base_plus,GG,1057,0.8089430894308943,0.3869163499273817,3,0.009245635965286639,0.13785704227077386,0.45528455284552843,0.30624999999999997,0.14938532037721283
cremad,ridge_wavlm_base_plus,GG,1058,0.821138211382114,0.27206299178130167,3,0.02148152314404317,0.014018447197268247,0.516260162601626,0.2071508278107991,0.04350506729003859
cremad,ridge_wavlm_base_plus,GG,1059,0.8211382113821138,0.39610769681006736,3,0.021395943340876616,0.12143947069530964,0.6056910569105692,0.3206060606060606,0.15048396715607157
cremad,ridge_wavlm_base_plus,GG,1060,0.8414634146341463,0.45952699632845023,3,0.04163293804179269,0.20059334451057084,0.5650406504065041,0.39354986030517947,0.23267570096304738
cremad,ridge_wavlm_base_plus,GG,1061,0.8414634146341463,0.22703892255399874,3,0.041850012572290596,-0.024908431730180685,0.6138211382113821,0.1462166405023548,-0.014629725755596837
cremad,ridge_wavlm_base_plus,GG,1062,0.8211382113821138,0.33291821232997704,3,0.02117917690804812,0.06485244919099972,0.43902439024390244,0.24339914827719708,0.07772086910773823
cremad,ridge_wavlm_base_plus,GG,1063,0.8902439024390243,0.29168953112615087,3,0.090412873005565,0.04058578152201133,0.524390243902439,0.20165149983147965,0.04472438145296311
cremad,ridge_wavlm_base_plus,GG,1064,0.9065040650406505,0.21476613599901273,3,0.10689066297879472,-0.03449521237595372,0.7113821138211383,0.14597408764075429,-0.01241822928814798
cremad,ridge_wavlm_base_plus,GG,1065,0.7845528455284553,0.2807609982120823,3,-0.015104256537423274,0.02432870440391625,0.44308943089430897,0.15782828282828285,-0.003975838864537488
cremad,ridge_wavlm_base_plus,GG,1066,0.7113821138211381,0.2051320830812664,3,-0.08836056804790686,-0.0706098981668369,0.33739837398373984,0.0196078431372549,-0.15112666081384327
cremad,ridge_wavlm_base_plus,GG,1067,0.6707317073170732,0.4601531184864518,3,-0.12901094685747885,0.19420052303728896,0.26422764227642276,0.23214285714285712,0.0650321519806814
cremad,ridge_wavlm_base_plus,GG,1068,0.7967479674796749,0.18868500211783792,3,-0.0030371454630190677,-0.06593045136949308,0.5731707317073171,0.09220354808590102,-0.06691368079506727
cremad,ridge_wavlm_base_plus,GG,1069,0.7804878048780487,0.22716503267973856,3,-0.019383715275884745,-0.04342698813745041,0.4552845528455285,0.051393265128823536,-0.1149556395694112
cremad,ridge_wavlm_base_plus,GG,1070,0.7479674796747968,0.25520724486241725,3,-0.05190359306072231,0.004297789547551158,0.4186991869918699,0.10061513313545833,-0.05939251279334217
cremad,ridge_wavlm_base_plus,GG,1071,0.7439024390243901,0.3110989611809732,3,-0.05575424921368044,0.0557404225061528,0.37804878048780494,0.16049382716049382,-0.0006978840312173625
cremad,ridge_wavlm_base_plus,GG,1072,0.8008130081300813,0.18706750875603007,3,0.0008965656012462168,-0.08460900456356213,0.5040650406504065,0.07964170920778975,-0.08854539862376139
cremad,ridge_wavlm_base_plus,GG,1073,0.6260162601626016,0.25301659125188536,3,-0.17385553449839472,0.003377262029375013,0.2764227642276423,0.29406850459482037,0.13762041393722402
cremad,ridge_wavlm_base_plus,GG,1074,0.804878048780488,0.3333843602500319,3,0.004832634849580075,0.08458088927847625,0.5121951219512195,0.2132561804753789,0.05611917284081855
cremad,ridge_wavlm_base_plus,GG,1075,0.9552845528455284,0.2936817050741101,3,0.1552800431554555,0.032361351646469444,0.695121951219512,0.22132872784197496,0.05775928650281529
cremad,ridge_wavlm_base_plus,GG,1076,0.7458333333333332,0.2440860215053763,3,-0.0540377394021857,-0.004137427900276778,0.4041666666666666,0.11892736892736892,-0.038626227672382246
cremad,ridge_wavlm_base_plus,GG,1077,0.7113821138211381,0.33542145545479807,3,-0.0882312882407175,0.08616010707983161,0.4105691056910569,0.09769585253456221,-0.06069646439434009
cremad,ridge_wavlm_base_plus,GG,1078,0.8292682926829268,0.17108881456707545,3,0.029354313760851514,-0.1089335166600468,0.5,0.08215864707864946,-0.08868835832340559
cremad,ridge_wavlm_base_plus,GG,1079,0.7967479674796748,0.2553233551874856,3,-0.0032544647369533073,-0.0029411795728772803,0.508130081300813,0.1438870308435526,-0.016876870449248387
cremad,ridge_wavlm_base_plus,GG,1080,0.8983739837398375,0.1892874309060322,3,0.09854613746203429,-0.07442030445830923,0.6991869918699187,0.14485365957266047,-0.017162000686728435
cremad,ridge_wavlm_base_plus,GG,1081,0.8536585365853658,0.1954013938704692,3,0.05382781524957588,-0.06019504168674212,0.5609756097560976,0.13014204977269273,-0.03235098889709157
cremad,ridge_wavlm_base_plus,GG,1082,0.7601626016260162,0.3788407227546624,3,-0.039667874966337426,0.11990707093678299,0.46747967479674796,0.23585858585858585,0.07498442651645379
cremad,ridge_wavlm_base_plus,GG,1083,0.8008130081300813,0.386972686972687,3,0.00085397365601562,0.11890692383370967,0.45121951219512196,0.3041037553232675,0.13842547615380868
cremad,ridge_wavlm_base_plus,GG,1084,0.7967479674796749,0.33592374665135855,3,-0.0029490721581249732,0.08740099294625381,0.5121951219512195,0.24388870727543496,0.08657634334366208
cremad,ridge_wavlm_base_plus,GG,1085,0.7479674796747968,0.265377917102055,3,-0.051815525899484426,0.004112301895237397,0.4186991869918699,0.12240448504983388,-0.042220827371358065
cremad,ridge_wavlm_base_plus,GG,1086,0.7520325203252032,0.2583139191085843,3,-0.047838613695415345,-0.018844927646829084,0.3536585365853659,0.09256466119211217,-0.07540167727498133
cremad,ridge_wavlm_base_plus,GG,1087,0.7723577235772359,0.30980322614543926,3,-0.02751144076921001,0.05538981337646684,0.410569105691057,0.1367845117845118,-0.020805079790341408
cremad,ridge_wavlm_base_plus,GG,1088,0.8658536585365854,0.21591650358773648,3,0.0661113904953482,-0.05875172252702121,0.5894308943089431,0.15081588190831888,-0.01930621154167016
cremad,ridge_wavlm_base_plus,GG,1089,0.8211382113821138,0.2022759103641457,3,0.02126713864659476,-0.04594753904150747,0.6016260162601627,0.1324045407636739,-0.025149055836077284
cremad,ridge_wavlm_base_plus,GG,1090,0.7926829268292682,0.3191427405254918,3,-0.007228944724394319,0.05323769995064798,0.34959349593495936,0.16512345679012344,0.0012599448328725154
cremad,ridge_wavlm_base_plus,GG,1091,0.7845528455284553,0.3366552429052429,3,-0.01536345561050112,0.07768176164327602,0.4796747967479675,0.19946422137768324,0.03668437358664502
cremad,wavlm_ft,GR,1001,0.7439024390243902,0.3442622950819672,1,-0.056231699137916924,0.11291275610459922,0.5,0.2682926829268293,0.11479898304137681
cremad,wavlm_ft,GR,1002,0.7654320987654321,0.3387096774193548,1,-0.03456790123456799,0.11891101970123402,0.48148148148148145,0.20512820512820512,0.06020066889632106
cremad,wavlm_ft,GR,1003,0.7439024390243902,0.26229508196721313,1,-0.056231699137916924,0.030945542989845143,0.5121951219512195,0.11904761904761904,-0.03444608083783343
cremad,wavlm_ft,GR,1004,0.8536585365853658,0.11428571428571428,1,0.05365853658536579,-0.12061361457334611,0.6585365853658537,0.05555555555555555,-0.09854644000985466
cremad,wavlm_ft,GR,1005,0.8536585365853658,0.17142857142857143,1,0.05365853658536579,-0.04837008628954936,0.6585365853658537,0.09259259259259259,-0.052334943639291476
cremad,wavlm_ft,GR,1006,0.8625,0.2028985507246377,1,0.06236586183769288,-0.02845098825273029,0.6125,0.08163265306122448,-0.07186104682422799
cremad,wavlm_ft,GR,1007,0.8292682926829268,0.25,1,0.029670437455044718,0.04128248113998323,0.5609756097560976,0.13043478260869565,-0.007576913297737103
cremad,wavlm_ft,GR,1008,0.7236842105263158,0.38181818181818183,1,-0.07618010426337207,0.1587477831752641,0.5657894736842105,0.3023255813953488,0.15388808139534882
cremad,wavlm_ft,GR,1009,0.9078947368421053,0.21739130434782608,1,0.10829688161422324,0.00867378548780931,0.5789473684210527,0.18181818181818182,0.04380648591174907
cremad,wavlm_ft,GR,1010,0.7682926829268293,0.1746031746031746,1,-0.03170731707317076,-0.0451954831149462,0.524390243902439,0.16279069767441862,0.017863161442534553
cremad,wavlm_ft,GR,1011,0.9024390243902439,0.13513513513513514,1,0.10284116916236186,-0.07358238372488163,0.6219512195121951,0.0784313725490196,-0.059580323357413145
cremad,wavlm_ft,GR,1012,0.8292682926829268,0.16176470588235295,1,0.029268292682926744,-0.07313462297670745,0.6463414634146342,0.11320754716981132,-0.04089444839559889
cremad,wavlm_ft,GR,1013,0.8125,0.2,1,0.012635685210312109,-0.02307039864291771,0.6375,0.058823529411764705,-0.0896139705882353
cremad,wavlm_ft,GR,1014,0.8414634146341463,0.15942028985507245,1,0.04159909984445842,-0.06365010878784527,0.6341463414634146,0.17307692307692307,0.024639423076923073
cremad,wavlm_ft,GR,1015,0.8170731707317073,0.373134328358209,1,0.01707317073170722,0.13823499949914858,0.6585365853658537,0.3148148148148148,0.16071281924940461
cremad,wavlm_ft,GR,1016,0.7560975609756098,0.25806451612903225,1,-0.04390243902439028,0.03826585841091146,0.573170731707317,0.1702127659574468,0.02528522972556274
cremad,wavlm_ft,GR,1017,0.75,0.36666666666666664,1,-0.04959785522788207,0.15794914780664987,0.5125,0.34146341463414637,0.20345171872771362
cremad,wavlm_ft,GR,1018,0.926829268292683,0.07894736842105263,1,0.1272314130648009,-0.12977015043896414,0.6951219512195121,0.05263157894736842,-0.08538011695906433
cremad,wavlm_ft,GR,1019,0.7894736842105263,0.23333333333333334,1,-0.010390630579161564,0.010262934690415615,0.5789473684210527,0.1590909090909091,0.010653409090909088
cremad,wavlm_ft,GR,1020,0.8414634146341463,0.043478260869565216,1,0.04186555940626424,-0.16523925799045155,0.6707317073170732,0.0,-0.13801169590643275
cremad,wavlm_ft,GR,1021,0.8048780487804879,0.2878787878787879,1,0.005013733990799962,0.06480838923587018,0.5487804878048781,0.17777777777777778,0.029340277777777785
cremad,wavlm_ft,GR,1022,0.8658536585365854,0.1267605633802817,1,0.0657195203742782,-0.1045889755970863,0.6219512195121951,0.058823529411764705,-0.09467017047368777
cremad,wavlm_ft,GR,1023,0.7926829268292683,0.26153846153846155,1,-0.007451211333038832,0.030188922561093567,0.6219512195121951,0.23529411764705882,0.08180041776160635
cremad,wavlm_ft,GR,1024,0.7439024390243902,0.22950819672131148,1,-0.05569541620349183,0.02079067786129471,0.5853658536585366,0.1875,0.04948830409356725
cremad,wavlm_ft,GR,1025,0.7926829268292683,0.2,1,-0.007317073170731714,-0.019798657718120782,0.45121951219512196,0.02702702702702703,-0.11790050920485703
cremad,wavlm_ft,GR,1026,0.8170731707317073,0.16417910447761194,1,0.01707317073170722,-0.07072022438144845,0.7073170731707317,0.15517241379310345,0.0010704182276932428
cremad,wavlm_ft,GR,1027,0.7317073170731707,0.31666666666666665,1,-0.06829268292682933,0.09686800894854586,0.5365853658536586,0.20454545454545456,0.059617918313570495
cremad,wavlm_ft,GR,1028,0.8536585365853658,0.21428571428571427,1,0.05365853658536579,-0.00551294343240652,0.5853658536585366,0.10416666666666667,-0.04076086956521739
cremad,wavlm_ft,GR,1029,0.7926829268292683,0.4307692307692308,1,-0.007181387960419561,0.20769883212631307,0.6585365853658537,0.3888888888888889,0.2404513888888889
cremad,wavlm_ft,GR,1030,0.8414634146341463,0.2463768115942029,1,0.04132927647183915,0.015027272616834925,0.6341463414634146,0.1346153846153846,-0.018878315270067864
cremad,wavlm_ft,GR,1031,0.7682926829268293,0.3492063492063492,1,-0.03170731707317076,0.11430702034728879,0.524390243902439,0.27906976744186046,0.12496777187645025
cremad,wavlm_ft,GR,1032,0.7682926829268293,0.3492063492063492,1,-0.03170731707317076,0.11430702034728879,0.573170731707317,0.2553191489361702,0.10121715337075998
cremad,wavlm_ft,GR,1033,0.7926829268292683,0.09230769230769231,1,-0.007317073170731714,-0.14259163655136808,0.6097560975609756,0.1,-0.054101995565410205
cremad,wavlm_ft,GR,1034,0.7560975609756098,0.3387096774193548,1,-0.04390243902439028,0.11891101970123402,0.4146341463414634,0.3235294117647059,0.17860187553282184
cremad,wavlm_ft,GR,1035,0.9024390243902439,0.28378378378378377,1,0.10284116916236186,0.075066264923767,0.7195121951219512,0.2033898305084746,0.06537813460204184
cremad,wavlm_ft,GR,1036,0.8292682926829268,0.45588235294117646,1,0.029670437455044718,0.2471648340811597,0.573170731707317,0.46808510638297873,0.330073410476546
cremad,wavlm_ft,GR,1037,0.8536585365853658,0.1,1,0.054060681357483764,-0.10871751886001677,0.6707317073170732,0.05454545454545454,-0.08346624136097822
cremad,wavlm_ft,GR,1038,0.8658536585365854,0.15492957746478872,1,0.06598934374689747,-0.068140821178129,0.6707317073170732,0.14545454545454545,-0.0029829545454545525
cremad,wavlm_ft,GR,1039,0.8658536585365854,0.18309859154929578,1,0.0657195203742782,-0.048250947428072205,0.7073170731707317,0.1206896551724138,-0.032804044713038674
cremad,wavlm_ft,GR,1040,0.8292682926829268,0.17647058823529413,1,0.029403977893238897,-0.04659981040762359,0.5609756097560976,0.043478260869565216,-0.10495923913043478
cremad,wavlm_ft,GR,1041,0.8048780487804879,0.22727272727272727,1,0.004878048780487809,-0.0076266015863331316,0.5,0.12195121951219512,-0.03215077605321509
cremad,wavlm_ft,GR,1042,0.8048780487804879,0.4090909090909091,1,0.005280193552605783,0.20037339023089235,0.5487804878048781,0.28888888888888886,0.1508771929824561
cremad,wavlm_ft,GR,1043,0.8048780487804879,0.22727272727272727,1,0.004743910618180691,-0.00407681170464072,0.6097560975609756,0.16,0.006506300114547531
cremad,wavlm_ft,GR,1044,0.8536585365853658,0.3142857142857143,1,0.054060681357483764,0.10556819542569751,0.5853658536585366,0.20833333333333334,0.07032163742690059
cremad,wavlm_ft,GR,1045,0.8292682926829268,0.5,1,0.029134154520619626,0.268650461022632,0.6219512195121951,0.45098039215686275,0.2974866922714103
cremad,wavlm_ft,GR,1046,0.7926829268292683,0.3230769230769231,1,-0.00691492839861374,0.11435940421690632,0.5365853658536586,0.20454545454545456,0.0665337586390218
cremad,wavlm_ft,GR,1047,0.9024390243902439,0.17567567567567569,1,0.10243902439024388,-0.05922365318338471,0.7560975609756098,0.14516129032258066,-0.008940705242829555
cremad,wavlm_ft,GR,1048,0.7804878048780488,0.234375,1,-0.019512195121951237,-0.0005243288590603967,0.6341463414634146,0.17307692307692307,0.018974927511512862
cremad,wavlm_ft,GR,1049,0.8902439024390244,0.1917808219178082,1,0.09024390243902436,-0.028017835800312585,0.6097560975609756,0.12,-0.024927536231884068
cremad,wavlm_ft,GR,1050,0.8048780487804879,0.19696969696969696,1,0.004878048780487809,-0.037929631889363435,0.6829268292682927,0.16071428571428573,0.006612290148875516
cremad,wavlm_ft,GR,1051,0.8048780487804879,0.22727272727272727,1,0.004878048780487809,0.007474069554606472,0.5487804878048781,0.13333333333333333,-0.011594202898550732
cremad,wavlm_ft,GR,1052,0.8292682926829268,0.23529411764705882,1,0.029134154520619626,0.003944578669690835,0.5975609756097561,0.14285714285714285,-0.010636557028309623
cremad,wavlm_ft,GR,1053,0.9024390243902439,0.14864864864864866,1,0.10243902439024388,-0.08625068021041174,0.7317073170731707,0.1,-0.054101995565410205
cremad,wavlm_ft,GR,1054,0.8536585365853658,0.15714285714285714,1,0.05365853658536579,-0.07775647171620326,0.6829268292682927,0.07142857142857142,-0.08267342413683879
cremad,wavlm_ft,GR,1055,0.8170731707317073,0.23880597014925373,1,0.01707317073170722,0.019007312431132933,0.5609756097560976,0.13043478260869565,-0.014492753623188415
cremad,wavlm_ft,GR,1056,0.7560975609756098,0.25806451612903225,1,-0.04376675381407813,0.03499411748611453,0.6219512195121951,0.19607843137254902,0.04764093137254902
cremad,wavlm_ft,GR,1057,0.8536585365853658,0.44285714285714284,1,0.05379422179567794,0.21978674421422512,0.6097560975609756,0.36,0.2115625
cremad,wavlm_ft,GR,1058,0.7804878048780488,0.171875,1,-0.019646333284258355,-0.059474538977367986,0.524390243902439,0.09302325581395349,-0.060470444071498985
cremad,wavlm_ft,GR,1059,0.8170731707317073,0.29850746268656714,1,0.01707317073170722,0.06360813382750674,0.6097560975609756,0.24,0.08589800443458978
cremad,wavlm_ft,GR,1060,0.8292682926829268,0.4117647058823529,1,0.029268292682926744,0.19196604816423213,0.4878048780487805,0.25,0.10507246376811594
cremad,wavlm_ft,GR,1061,0.7804878048780488,0.109375,1,-0.019110050349833263,-0.09934251886001677,0.5487804878048781,0.08888888888888889,-0.04912280701754386
cremad,wavlm_ft,GR,1062,0.7439024390243902,0.2459016393442623,1,-0.056097560975609806,0.026102981626141497,0.5853658536585366,0.16666666666666666,0.021739130434782594
cremad,wavlm_ft,GR,1063,0.8414634146341463,0.13043478260869565,1,0.04132927647183915,-0.10091475636867234,0.7073170731707317,0.08620689655172414,-0.06728680333372833
cremad,wavlm_ft,GR,1064,0.8902439024390244,0.1643835616438356,1,0.09064604721114233,-0.044333957216181163,0.6097560975609756,0.1,-0.038011695906432746
cremad,wavlm_ft,GR,1065,0.7317073170731707,0.3,1,-0.06842682108913645,0.068650461022632,0.573170731707317,0.19148936170212766,0.037995661816675186
cremad,wavlm_ft,GR,1066,0.7804878048780488,0.265625,1,-0.019512195121951237,0.030725671140939603,0.6463414634146342,0.22641509433962265,0.07231309877421244
cremad,wavlm_ft,GR,1067,0.6341463414634146,0.5,1,-0.16598779669889252,0.268650461022632,0.4634146341463415,0.3684210526315789,0.21492735274612645
cremad,wavlm_ft,GR,1068,0.7439024390243902,0.26229508196721313,1,-0.05569541620349183,0.05357756310719636,0.5487804878048781,0.13333333333333333,-0.0046783625730994205
cremad,wavlm_ft,GR,1069,0.8048780487804879,0.15151515151515152,1,0.004743910618180691,-0.07983438746221647,0.524390243902439,0.11627906976744186,-0.037214630118010614
cremad,wavlm_ft,GR,1070,0.7195121951219512,0.2711864406779661,1,-0.0803521196677367,0.04811604203504838,0.5609756097560976,0.21739130434782608,0.06895380434782608
cremad,wavlm_ft,GR,1071,0.7804878048780488,0.328125,1,-0.019646333284258355,0.09677546102263201,0.524390243902439,0.18604651162790697,0.0325528117424545
cremad,wavlm_ft,GR,1072,0.7682926829268293,0.19047619047619047,1,-0.03170731707317076,-0.029322467241930328,0.4878048780487805,0.075,-0.06992753623188407
cremad,wavlm_ft,GR,1073,0.7073170731707317,0.22413793103448276,1,-0.09254724161895622,0.0010675323915650403,0.4634146341463415,0.18421052631578946,0.03577302631578946
cremad,wavlm_ft,GR,1074,0.8292682926829268,0.35294117647058826,1,0.029403977893238897,0.12987077782767054,0.6707317073170732,0.3090909090909091,0.16065340909090908
cremad,wavlm_ft,GR,1075,0.9146341463414634,0.21333333333333335,1,0.1146341463414634,-0.006465324384787446,0.6463414634146342,0.07547169811320754,-0.06945583811867652
cremad,wavlm_ft,GR,1076,0.8,0.28125,1,0.00013568521031215308,0.05817960135708228,0.525,0.23809523809523808,0.08965773809523808
cremad,wavlm_ft,GR,1077,0.7682926829268293,0.3968253968253968,1,-0.031305172301052786,0.18810787796538003,0.573170731707317,0.3829787234042553,0.24496702749782256
cremad,wavlm_ft,GR,1078,0.8292682926829268,0.08823529411764706,1,0.029268292682926744,-0.14666403474141332,0.7073170731707317,0.0,-0.1541019955654102
cremad,wavlm_ft,GR,1079,0.8170731707317073,0.208955223880597,1,0.016939032569400103,-0.022394315096770978,0.6585365853658537,0.12962962962962962,-0.02386407025582285
