unit_id,level,model,cell,r,fold,primary.tau,primary.budget,primary.promised_coverage,primary.val_coverage,primary.val_accepted_error,primary.val_error_rate,primary.test_coverage,primary.test_accepted_error,primary.test_error_rate,primary.n_val,primary.n_val_accepted,primary.n_val_accepted_errors,primary.n_test,primary.n_test_accepted,primary.n_test_accepted_errors,primary.gap_coverage,primary.test_review_deviation,primary.gap_accepted_error,secondary.r_star,secondary.tau,secondary.val_rejection,secondary.val_coverage,secondary.val_accepted_error,secondary.feasible,secondary.min_accepted,secondary.test_coverage,secondary.test_accepted_error,secondary.n_val,secondary.n_val_accepted,secondary.n_val_accepted_errors,secondary.n_test,secondary.n_test_accepted,secondary.n_test_accepted_errors,secondary.gap_accepted_error,secondary.gap_coverage
9b62501aceed24a6477ed703f98dc36edffc2f02065d602325e22c8eaf1e7b79,cremad,ridge_wavlm_base_plus,GR,2,0,0.26500621819579934,0.2,0.8,0.7995978552278821,0.24559932942162616,0.31501340482573725,0.7876106194690266,0.25842696629213485,0.32947583390061264,1492,1193,293,1469,1157,299,-0.011987235758855519,0.012389380530973437,0.012827636870508696,0.15750670241286863,0.3344685860367117,0.5127345844504021,0.4872654155495979,0.15680880330123798,True,1,0.4860449285228046,0.1484593837535014,1492,727,114,1469,714,106,-0.008349419547736575,-0.0012204870267932821
af6922624ed1703ecdf275e7e3a50ab921e39bda247e7e7325c1d15128e4b43c,cremad,ridge_wavlm_base_plus,GR,2,1,0.2665533536323316,0.2,0.8,0.8001341381623072,0.2606873428331936,0.3192488262910798,0.8181818181818182,0.2678275290215589,0.330393487109905,1491,1193,311,1474,1206,323,0.01804768001951107,-0.018181818181818243,0.007140186188365261,0.1596244131455399,0.3525285845339553,0.5687458081824279,0.4312541918175721,0.15863141524105753,True,1,0.5,0.1614654002713704,1491,643,102,1474,737,119,0.0028339850303128744,0.06874580818242793
92b08c4fe2efaab97f58f1e224bb8e4d302fbace9f0d75b1d63e0098901ee898,cremad,ridge_wavlm_base_plus,GR,2,2,0.26244254419391255,0.2,0.8,0.7995923913043478,0.2523364485981308,0.30978260869565216,0.8419354838709677,0.26436781609195403,0.31806451612903225,1472,1177,297,1550,1305,345,0.042343092566619944,-0.04193548387096774,0.01203136749382322,0.15489130434782608,0.33796680147936503,0.5271739130434783,0.47282608695652173,0.15373563218390804,True,1,0.5070967741935484,0.16157760814249364,1472,696,107,1550,786,127,0.0078419759585856,0.03427068723702664
b64751f0a838acb81e65d84305a753f29cc2a9c9a4135e9272888623236494e9,cremad,ridge_wavlm_base_plus,GR,2,3,0.26727404692091666,0.2,0.8,0.7995978552278821,0.2363788767812238,0.314343163538874,0.7687074829931972,0.2592920353982301,0.3340136054421769,1492,1193,282,1470,1130,293,-0.030890372234684826,0.031292517006802745,0.022913158617006296,0.157171581769437,0.33351367828149986,0.47788203753351205,0.522117962466488,0.15661103979460847,True,1,0.46938775510204084,0.15797101449275364,1492,779,122,1470,690,109,0.0013599746981451666,-0.05273020736444717
61fd1883aa03d2c535989d2c48d45261f3dba24d5305f04a0a1882f9e95b595c,cremad,ridge_wavlm_base_plus,GR,2,4,0.26479766974711033,0.2,0.8,0.8001341381623072,0.24895222129086336,0.323943661971831,0.8158967391304348,0.2739383846794338,0.33016304347826086,1491,1193,297,1472,1201,329,0.01576260096812765,-0.015896739130434823,0.02498616338857046,0.1619718309859155,0.32503375185139466,0.4768611670020121,0.5231388329979879,0.16153846153846155,True,1,0.5577445652173914,0.19244823386114496,1491,780,126,1472,821,158,0.03090977232268341,0.03460573221940344
312361355454807dd886a90c3fcff5238214dc0ee83c6192f5828412405248a5,cremad,wavlm_ft,GG,0,0,0.5502330020735359,0.2,0.8,0.7997416020671835,0.2552504038772213,0.3178294573643411,0.7932203389830509,0.2623931623931624,0.3403389830508475,1548,1238,316,1475,1170,307,-0.006521263084132589,0.006779661016949101,0.0071427585159410945,0.15891472868217055,0.763223503177631,0.5077519379844961,0.49224806201550386,0.15879265091863518,True,1,0.5220338983050847,0.17922077922077922,1548,762,121,1475,770,138,0.02042812830214405,0.02978583628958087
db691a753aa56c2e4c16a46927c20ab98e3ae76fc1f45ba4350cb7c6832ca550,cremad,wavlm_ft,GG,0,1,0.5766435826331647,0.2,0.8,0.7998643147896879,0.2536047497879559,0.32700135685210313,0.7892347600518806,0.3155299917830731,0.374189364461738,1474,1179,299,1542,1217,384,-0.010629554737807245,0.010765239948119343,0.06192524199511723,0.16350067842605157,0.801202809950568,0.48100407055630934,0.5189959294436907,0.16339869281045752,True,1,0.5071335927367056,0.21099744245524296,1474,765,125,1542,782,165,0.04759874964478544,-0.01186233670698511
87d1be4a61e1f1e8de0be36aef5fba58daf9ad7b72b2658f7e3fd9c05459ca97,cremad,wavlm_ft,GG,0,2,0.5173680564798906,0.2,0.8,0.7997432605905006,0.2808988764044944,0.3318356867779204,0.8025780189959294,0.2595097210481826,0.3242876526458616,1558,1246,350,1474,1183,307,0.0028347584054287944,-0.0025780189959294098,-0.021389155356311806,0.1659178433889602,0.7319945697036906,0.5057766367137355,0.4942233632862645,0.16493506493506493,True,1,0.49389416553595655,0.1510989010989011,1558,770,127,1474,728,110,-0.013836163836163845,-0.0003291977503079302
0257bde84535d26598eaa2584fe9f3ba713623d44b58f2183ac1e1b0a8d591c4,cremad,wavlm_ft,GG,0,3,0.4257464371005869,0.2,0.8,0.7996134020618557,0.28444802578565676,0.3582474226804124,0.832425068119891,0.2986906710310966,0.35354223433242504,1552,1241,353,1468,1222,365,0.032811666058035316,-0.03242506811989104,0.014242645245439833,0.1791237113402062,0.5240748651450647,0.45618556701030927,0.5438144329896908,0.17890995260663506,True,1,0.5865122615803815,0.24041811846689895,1552,844,151,1468,861,207,0.06150816586026389,0.04269782859069071
600d891413e78dbfe32d1bcf1fe600e7b8cae91e27c65013d765ce00da07527a,cremad,wavlm_ft,GG,0,4,0.5984437869396099,0.2,0.8,0.8,0.2928802588996764,0.3546925566343042,0.809620596205962,0.20418410041841004,0.2764227642276423,1545,1236,362,1476,1195,244,0.009620596205962006,-0.009620596205962062,-0.08869615848126636,0.1773462783171521,0.8414659163908638,0.513915857605178,0.486084142394822,0.17709720372836218,True,1,0.5176151761517616,0.12303664921465969,1545,751,133,1476,764,94,-0.054060554513702494,0.03153103375693955
