candidate_id,first_seen_at,discovery_source,search_ids,repo_url,canonical_repo_url,paper_title,paper_url,target_datasets,repo_relation,screening_status,exclusion_code,exclusion_reason,duplicate_of,notes
C153,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/wendytnn/ravdess-multimodal-emotion-recognition,https://github.com/wendytnn/ravdess-multimodal-emotion-recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=71
C154,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/564849457/ravdess-multimodal-emotion-recognition,https://github.com/564849457/ravdess-multimodal-emotion-recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=72
C155,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/amnva/voice2emotion,https://github.com/amnva/voice2emotion,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=75
C156,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/jasondraether/Emotion-Recognition,https://github.com/jasondraether/Emotion-Recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=79
C157,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/utkarshbaranwal1/emotion_recognition,https://github.com/utkarshbaranwal1/emotion_recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=80
C158,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/heidisbk/ravdess_voice_emotion_recognition,https://github.com/heidisbk/ravdess_voice_emotion_recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=82
C159,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/Nirvik28/Emotion_Recognition_wav_RAVDESS,https://github.com/Nirvik28/Emotion_Recognition_wav_RAVDESS,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=83
C160,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/petros94/multimodal-emotion-recognition,https://github.com/petros94/multimodal-emotion-recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=88
C161,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/himanshuraj001/Emotion_Recognition,https://github.com/himanshuraj001/Emotion_Recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=89
C162,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/MederbekTuratbekov/ml_RAVDESS_EmotionalSpeechAudio,https://github.com/MederbekTuratbekov/ml_RAVDESS_EmotionalSpeechAudio,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=93
C163,2026-08-10T14:54:04-04:00,GitHubAPI,RC_GH_RAV_2,https://github.com/sss3799/audio_emotion_recognition,https://github.com/sss3799/audio_emotion_recognition,,,RAVDESS,unknown,pending,,,,raw GitHub repository-search hit; GH-RAV-2 rank=97
C164,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/hallowshaw/Speech-Emotion-Recognition-with-MFCC,https://github.com/hallowshaw/Speech-Emotion-Recognition-with-MFCC,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=5; raw GitHub repository-search hit; GH-CRE-2 rank=17
C165,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/ShreyRavalCE/Speech-Emotion-Recognition,https://github.com/ShreyRavalCE/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=6; raw GitHub repository-search hit; GH-CRE-2 rank=9
C166,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/ransfordnyarko/Speech-Emotion-Recognition,https://github.com/ransfordnyarko/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=7; raw GitHub repository-search hit; GH-CRE-2 rank=12
C167,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/jobinjoy12/Speech-Emotion-Recognition-using-CREMA-D-dataset,https://github.com/jobinjoy12/Speech-Emotion-Recognition-using-CREMA-D-dataset,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=9; raw GitHub repository-search hit; GH-CRE-2 rank=11
C168,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Masunori/speech-emotion-recognition,https://github.com/Masunori/speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=10; raw GitHub repository-search hit; GH-CRE-2 rank=14
C169,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Skylar-Deu/speech-emotion-recognition,https://github.com/Skylar-Deu/speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=11; raw GitHub repository-search hit; GH-CRE-2 rank=15
C170,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/MohEsmail143/speech-emotion-recognition,https://github.com/MohEsmail143/speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=12; raw GitHub repository-search hit; GH-CRE-2 rank=16
C171,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Omkar-Gode/Speech-Emotion-Recognition,https://github.com/Omkar-Gode/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=13; raw GitHub repository-search hit; GH-CRE-2 rank=19
C172,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Aaidaro/Speech-Emotion-Recognition-on-CREMA-D,https://github.com/Aaidaro/Speech-Emotion-Recognition-on-CREMA-D,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=15; raw GitHub repository-search hit; GH-CRE-2 rank=21
C173,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/andreacecchin/SpeechEmotionRecognition_Emozionalmente,https://github.com/andreacecchin/SpeechEmotionRecognition_Emozionalmente,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=16; raw GitHub repository-search hit; GH-CRE-2 rank=48
C174,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/deekshitha68/SPEECH-EMOTION-RECOGNITION-SYSTEM,https://github.com/deekshitha68/SPEECH-EMOTION-RECOGNITION-SYSTEM,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=17; raw GitHub repository-search hit; GH-CRE-2 rank=22
C175,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/MatamDinesh0802/Speech-Emotion-Recognition-LSTM,https://github.com/MatamDinesh0802/Speech-Emotion-Recognition-LSTM,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=18; raw GitHub repository-search hit; GH-CRE-2 rank=25
C176,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/DHIWAHAR-K/Speech-Emotion-Recognition,https://github.com/DHIWAHAR-K/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=19; raw GitHub repository-search hit; GH-CRE-2 rank=30
C177,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Talha-018/Word_for_Thought,https://github.com/Talha-018/Word_for_Thought,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=20; raw GitHub repository-search hit; GH-CRE-2 rank=18
C178,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/AdArya125/Speech-emotion-recognition,https://github.com/AdArya125/Speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=21; raw GitHub repository-search hit; GH-CRE-2 rank=32
C179,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Garima53/Speech-emotion-recognition,https://github.com/Garima53/Speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=22; raw GitHub repository-search hit; GH-CRE-2 rank=35
C180,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/VeerR13/Speech-Emotion-Recognition,https://github.com/VeerR13/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=23; raw GitHub repository-search hit; GH-CRE-2 rank=36
C181,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/SreeHarshaKuragayala/multidataset-speech-emotion-recognition,https://github.com/SreeHarshaKuragayala/multidataset-speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=24; raw GitHub repository-search hit; GH-CRE-2 rank=37
C182,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2|IE_GH_I_01|IE_GH_I_02|IE_GH_E_HYPHEN_01|IE_GH_E_HYPHEN_02,https://github.com/kani2006/Speech-Emotion-Recognition,https://github.com/kani2006/Speech-Emotion-Recognition,,,CREMA-D|IEMOCAP|EmoDB,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=25; raw GitHub repository-search hit; GH-CRE-2 rank=39
C183,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/horikita-99/Speech_Emotion_Recognition,https://github.com/horikita-99/Speech_Emotion_Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=26; raw GitHub repository-search hit; GH-CRE-2 rank=42
C184,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/saikolupoti/Speech_Emotion_Recognition,https://github.com/saikolupoti/Speech_Emotion_Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=27; raw GitHub repository-search hit; GH-CRE-2 rank=43
C185,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning,https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=28; raw GitHub repository-search hit; GH-CRE-2 rank=33
C186,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2|IE_GH_I_01|IE_GH_I_02,https://github.com/yuolo/ser-affective-style-cbm,https://github.com/yuolo/ser-affective-style-cbm,,,CREMA-D|IEMOCAP,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=29; raw GitHub repository-search hit; GH-CRE-2 rank=27
C187,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/RiyaSinghai2202/Speech-Emotion-Recognition,https://github.com/RiyaSinghai2202/Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=30; raw GitHub repository-search hit; GH-CRE-2 rank=45
C188,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Yashash-Yallapragada/Efficient_Speech_Emotion_Recognition_through_Compression_and_Model_Optimization,https://github.com/Yashash-Yallapragada/Efficient_Speech_Emotion_Recognition_through_Compression_and_Model_Optimization,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=31; raw GitHub repository-search hit; GH-CRE-2 rank=40
C189,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Shambhavi-DSAI2006/Efficient_Speech_Emotion_Recognition_through_Compression_and_Model_Optimization,https://github.com/Shambhavi-DSAI2006/Efficient_Speech_Emotion_Recognition_through_Compression_and_Model_Optimization,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=32; raw GitHub repository-search hit; GH-CRE-2 rank=41
C190,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/DivyanshAnandWork/Deep-Neural-Architecture-For-Speech-Emotion-Recognition,https://github.com/DivyanshAnandWork/Deep-Neural-Architecture-For-Speech-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=33; raw GitHub repository-search hit; GH-CRE-2 rank=47
C191,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Genix2096/Emotion-Recognition-System,https://github.com/Genix2096/Emotion-Recognition-System,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=34; raw GitHub repository-search hit; GH-CRE-2 rank=10
C192,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/alirahme17/Speech-Emotion-Recognition-using-Deep-Learning,https://github.com/alirahme17/Speech-Emotion-Recognition-using-Deep-Learning,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=35; raw GitHub repository-search hit; GH-CRE-2 rank=50
C193,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/1453nicat/Emotion-Detection-from-Speech-Signals-with-Machine-Learning,https://github.com/1453nicat/Emotion-Detection-from-Speech-Signals-with-Machine-Learning,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=36; raw GitHub repository-search hit; GH-CRE-2 rank=28
C194,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/saolxs/speech-emotion-recognition,https://github.com/saolxs/speech-emotion-recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=37; raw GitHub repository-search hit; GH-CRE-2 rank=55
C195,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Ai-Lord/Speech_Emotion_Intensity_Prediction_and_Classification,https://github.com/Ai-Lord/Speech_Emotion_Intensity_Prediction_and_Classification,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=38; raw GitHub repository-search hit; GH-CRE-2 rank=26
C196,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/omidnaeej/Speech-Emotion-Recognition-Mel-Spectrograms-and-HuBERT-Embeddings,https://github.com/omidnaeej/Speech-Emotion-Recognition-Mel-Spectrograms-and-HuBERT-Embeddings,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=39; raw GitHub repository-search hit; GH-CRE-2 rank=52
C197,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Abhiramkura/Speech-Emotion-recognition-using-deformable-convolutional-neural-networks,https://github.com/Abhiramkura/Speech-Emotion-recognition-using-deformable-convolutional-neural-networks,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=40; raw GitHub repository-search hit; GH-CRE-2 rank=54
C198,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/ShrishChou/EMODE,https://github.com/ShrishChou/EMODE,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=41; raw GitHub repository-search hit; GH-CRE-2 rank=44
C199,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Eslamelzamkan/SER-Classical-vs-DeepLearning,https://github.com/Eslamelzamkan/SER-Classical-vs-DeepLearning,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=42; raw GitHub repository-search hit; GH-CRE-2 rank=56
C200,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Insync-cmd/Emoton-Detection-Speech,https://github.com/Insync-cmd/Emoton-Detection-Speech,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=43; raw GitHub repository-search hit; GH-CRE-2 rank=57
C201,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/Mohamedgomaa128/EmoVoice,https://github.com/Mohamedgomaa128/EmoVoice,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=44; raw GitHub repository-search hit; GH-CRE-2 rank=58
C202,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/didar-ali-deed/A-hybrid-Approach-To-SER,https://github.com/didar-ali-deed/A-hybrid-Approach-To-SER,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=45; raw GitHub repository-search hit; GH-CRE-2 rank=59
C203,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/mecartin/Acoustic-Phenotyping-System,https://github.com/mecartin/Acoustic-Phenotyping-System,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=46; raw GitHub repository-search hit; GH-CRE-2 rank=64
C204,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/qruxz/Speach-Emotion-Recognition,https://github.com/qruxz/Speach-Emotion-Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=47; raw GitHub repository-search hit; GH-CRE-2 rank=38
C205,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/DivyanshAnandWork/Data-Governance,https://github.com/DivyanshAnandWork/Data-Governance,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=48; raw GitHub repository-search hit; GH-CRE-2 rank=66
C206,2026-08-10T14:54:16-04:00,GitHubAPI,RC_GH_CRE_1|RC_GH_CRE_2,https://github.com/sv6095/Emonity,https://github.com/sv6095/Emonity,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-1 rank=49; raw GitHub repository-search hit; GH-CRE-2 rank=65
C207,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/amin4747/Face_Feeling,https://github.com/amin4747/Face_Feeling,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=2
C208,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/darkcloud15/speech_based_emotion_recognition,https://github.com/darkcloud15/speech_based_emotion_recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=4
C209,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/Mihirirj/CREMA-D-Dataset,https://github.com/Mihirirj/CREMA-D-Dataset,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=7
C210,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/revatipimparkar/Facial-Emotion-Recognition-in-Humans,https://github.com/revatipimparkar/Facial-Emotion-Recognition-in-Humans,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=8
C211,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/podstreloff/emotional_model,https://github.com/podstreloff/emotional_model,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=20
C212,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/mariembahri21/Emotion_Recognition,https://github.com/mariembahri21/Emotion_Recognition,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=23
C213,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/Seldarzu/MER_Crema_D_,https://github.com/Seldarzu/MER_Crema_D_,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=24
C214,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/Seldarzu/SER_AUDIO_CREMA_D,https://github.com/Seldarzu/SER_AUDIO_CREMA_D,,,CREMA-D,supplemental_code,include,,,,raw GitHub repository-search hit; GH-CRE-2 rank=31 || P0 static audit included at b03292df086566cf056e9b858c1c5137818c42e3; batch=audit_batch_rc.csv
C215,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/Dansoko22md/Deep-Learning-Video-Emotion,https://github.com/Dansoko22md/Deep-Learning-Video-Emotion,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=46
C216,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/shudhanshurp/Emotion-Recognition-from-Audio-ERA,https://github.com/shudhanshurp/Emotion-Recognition-from-Audio-ERA,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=49
C217,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/meghaarajeev/EmoSense-EmotionAnalysis-Machine-Learning,https://github.com/meghaarajeev/EmoSense-EmotionAnalysis-Machine-Learning,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=51
C218,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2|IE_GH_E_02,https://github.com/Pranav5489/CodeAlpha_Emotion_Recognition_from_Speech,https://github.com/Pranav5489/CodeAlpha_Emotion_Recognition_from_Speech,,,CREMA-D|EmoDB,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=53
C219,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2|IE_GH_E_02|IE_GH_E_HYPHEN_02,https://github.com/krisshhjain/EmoDB,https://github.com/krisshhjain/EmoDB,,,CREMA-D|EmoDB,unknown,exclude,E2_target_not_evaluated,"README datasets/results are RAVDESS, CREMA-D, and TESS, not EmoDB",,"raw GitHub repository-search hit; GH-CRE-2 rank=60 || suggested_exclusion=E2_target_not_evaluated; README datasets/results are RAVDESS, CREMA-D, and TESS, not EmoDB"
C220,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/VishHUB1/Multimodal-SER,https://github.com/VishHUB1/Multimodal-SER,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=61
C221,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/abinesh-sk/Speech-Based-Fatigue-and-Early-Burnout-Prediction,https://github.com/abinesh-sk/Speech-Based-Fatigue-and-Early-Burnout-Prediction,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=62
C222,2026-08-10T14:54:24-04:00,GitHubAPI,RC_GH_CRE_2,https://github.com/Abdullahnaveed102/Sentiment-Analysis-of-Audio-Recordings,https://github.com/Abdullahnaveed102/Sentiment-Analysis-of-Audio-Recordings,,,CREMA-D,unknown,pending,,,,raw GitHub repository-search hit; GH-CRE-2 rank=63
C223,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,,,CREMA-D,unknown,pending,,,,raw combined web-search result; unique-repository order=1; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=1
C224,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY,https://github.com/divyakhunt/speech_emotion_recognition,https://github.com/divyakhunt/speech_emotion_recognition,,,RAVDESS|CREMA-D,unknown,pending,,,,raw combined web-search result; unique-repository order=2; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=3
C225,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY,https://github.com/CheyneyComputerScience/CREMA-D,https://github.com/CheyneyComputerScience/CREMA-D,,,CREMA-D,unknown,pending,,,,raw combined web-search result; unique-repository order=3; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=4
C226,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY,https://github.com/EsratMaria/Speech_Emotion_Recognition_Model,https://github.com/EsratMaria/Speech_Emotion_Recognition_Model,,,CREMA-D,unknown,pending,,,,raw combined web-search result; unique-repository order=4; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=5
C227,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_RAV_VERIFY,https://github.com/Meghashyam-adimallam/speech-emotion-recognition,https://github.com/Meghashyam-adimallam/speech-emotion-recognition,,,RAVDESS,unknown,pending,,,,raw combined web-search result; unique-repository order=6; per-query allocation unavailable; raw RAVDESS supplementary-web result; unique-repository order=6
C228,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_RAV_VERIFY,https://github.com/vmehtacode/speech-emotion-recognition,https://github.com/vmehtacode/speech-emotion-recognition,,,RAVDESS,unknown,pending,,,,raw combined web-search result; unique-repository order=7; per-query allocation unavailable; raw RAVDESS supplementary-web result; unique-repository order=7
C229,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_RAV_VERIFY,https://github.com/IliaZenkov/sklearn-audio-classification,https://github.com/IliaZenkov/sklearn-audio-classification,,,RAVDESS,unknown,pending,,,,raw combined web-search result; unique-repository order=9; per-query allocation unavailable; raw RAVDESS supplementary-web result; unique-repository order=9
C230,2026-08-10T14:54:36-04:00,WebSearch,RC_WEB_BATCH|RC_WEB_CRE_VERIFY|IE_WEB_IE_00|IE_WEB_I_01|IE_WEB_E_01,https://github.com/emo-box/EmoBox,https://github.com/emo-box/EmoBox,EmoBox: Multilingual Multi-corpus Speech Emotion Recognition Toolkit and Benchmark,https://arxiv.org/abs/2406.07162,RAVDESS|CREMA-D|IEMOCAP|EmoDB,official,include,,,,raw combined web-search result; unique-repository order=10; per-query allocation unavailable; raw CREMA-D supplementary-web result; unique-repository order=7 || WEB-IE-00 timestamp reconstructed between adjacent logged calls; combined connector output did not expose a stable result-page URL || P0 static audit included at 39c306b37302e6696d4622e23da2d32418a30491; batch=audit_batch_rc.csv
