fold,rotation,draw,policy,encoder,pool_scope,n_evaluation_people,n_candidate_people,n_selected_people,nn1_mean,nn1_max,nn3_mean,selected_global_loso_distance_mean,pool_global_loso_distance_mean,selected_outlier_mean_percentile
1,3,1,U,xvector,including_selected,61,61,24,0.011953688532052954,0.02929147524176856,0.019568431907837892,0.05167663071709903,0.05072248745441841,0.5348360655737705
1,3,1,U,xvector,excluding_selected,37,61,24,0.01970743244473595,0.02929147524176856,0.022985372242838004,0.05167663071709903,0.05072248745441841,0.5348360655737705
1,3,2,C,xvector,including_selected,61,61,24,0.012256690985740505,0.027255307485945512,0.02070291149444376,0.05456379701153041,0.05072248745441841,0.6372950819672131
1,3,2,C,xvector,excluding_selected,37,61,24,0.020206977030545158,0.027255307485945512,0.022988860707588415,0.05456379701153041,0.05072248745441841,0.6372950819672131
1,3,2,R,xvector,including_selected,61,61,24,0.011322175079646196,0.02917748574678447,0.01943096302332843,0.051654595050261064,0.05072248745441841,0.5409836065573771
1,3,2,R,xvector,excluding_selected,37,61,24,0.018666288644822105,0.02917748574678447,0.021549700112251137,0.051654595050261064,0.05072248745441841,0.5409836065573771
1,3,2,U,xvector,including_selected,61,61,24,0.01162603124423179,0.027206146495930228,0.01975376024738611,0.05224655512168857,0.05072248745441841,0.5642076502732242
1,3,2,U,xvector,excluding_selected,37,61,24,0.019167240699949708,0.027206146495930228,0.02249477035217048,0.05224655512168857,0.05072248745441841,0.5642076502732242
1,4,0,C,ecapa,including_selected,59,59,24,0.34787919029691805,0.7101412380338988,0.5923052589273676,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,0,C,ecapa,excluding_selected,35,59,24,0.5864249207862334,0.7101412380338988,0.6597030945965671,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,0,R,ecapa,including_selected,59,59,24,0.31519680425054347,0.6420976267932192,0.5595008958297296,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,0,R,ecapa,excluding_selected,35,59,24,0.5313317557366304,0.6420976267932192,0.6272527011827166,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,0,U,ecapa,including_selected,59,59,24,0.35366370946662734,0.7804706997394253,0.5609496405602358,0.8332402642892704,0.8377623110141401,0.4759887005649717
1,4,0,U,ecapa,excluding_selected,35,59,24,0.5961759673866004,0.7804706997394253,0.6535943064465295,0.8332402642892704,0.8377623110141401,0.4759887005649717
1,4,1,C,ecapa,including_selected,59,59,24,0.34787919029691805,0.7101412380338988,0.5923052589273676,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,1,C,ecapa,excluding_selected,35,59,24,0.5864249207862334,0.7101412380338988,0.6597030945965671,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,1,R,ecapa,including_selected,59,59,24,0.31519680425054347,0.6420976267932192,0.5595008958297296,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,1,R,ecapa,excluding_selected,35,59,24,0.5313317557366304,0.6420976267932192,0.6272527011827166,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,1,U,ecapa,including_selected,59,59,24,0.3491921743440726,0.765617501736421,0.5489460716894626,0.8310677301956781,0.8377623110141401,0.43573446327683624
1,4,1,U,ecapa,excluding_selected,35,59,24,0.5886382367514368,0.765617501736421,0.6544457716078929,0.8310677301956781,0.8377623110141401,0.43573446327683624
1,4,2,C,ecapa,including_selected,59,59,24,0.34787919029691805,0.7101412380338988,0.5923052589273676,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,2,C,ecapa,excluding_selected,35,59,24,0.5864249207862334,0.7101412380338988,0.6597030945965671,0.8605868329907077,0.8377623110141401,0.7005649717514125
1,4,2,R,ecapa,including_selected,59,59,24,0.31519680425054347,0.6420976267932192,0.5595008958297296,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,2,R,ecapa,excluding_selected,35,59,24,0.5313317557366304,0.6420976267932192,0.6272527011827166,0.8421449031017,0.8377623110141401,0.5374293785310734
1,4,2,U,ecapa,including_selected,59,59,24,0.341682368646825,0.7455744027039679,0.5507994652977829,0.837392027654701,0.8377623110141401,0.4943502824858757
1,4,2,U,ecapa,excluding_selected,35,59,24,0.575978850004648,0.7455744027039679,0.6424273543872914,0.837392027654701,0.8377623110141401,0.4943502824858757
1,4,0,C,xvector,including_selected,59,59,24,0.010497319453046407,0.02650121716798748,0.01937392148302928,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,0,C,xvector,excluding_selected,35,59,24,0.0176954813637068,0.02650121716798748,0.021589107337172356,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,0,R,xvector,including_selected,59,59,24,0.010007322177256913,0.02676085290372132,0.017851812160610447,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,0,R,xvector,excluding_selected,35,59,24,0.01686948595594737,0.02676085290372132,0.0203252319984446,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,0,U,xvector,including_selected,59,59,24,0.010404816864760526,0.03091460036968985,0.01838891512192865,0.049521002598435455,0.04952933105046036,0.4901129943502825
1,4,0,U,xvector,excluding_selected,35,59,24,0.01753954842916774,0.03091460036968985,0.0210929841722438,0.049521002598435455,0.04952933105046036,0.4901129943502825
1,4,1,C,xvector,including_selected,59,59,24,0.010497319453046407,0.02650121716798748,0.01937392148302928,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,1,C,xvector,excluding_selected,35,59,24,0.0176954813637068,0.02650121716798748,0.021589107337172356,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,1,R,xvector,including_selected,59,59,24,0.010007322177256913,0.02676085290372132,0.017851812160610447,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,1,R,xvector,excluding_selected,35,59,24,0.01686948595594737,0.02676085290372132,0.0203252319984446,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,1,U,xvector,including_selected,59,59,24,0.011197789472618904,0.03002534943381696,0.017960081028244708,0.04987433693694629,0.04952933105046036,0.4915254237288136
1,4,1,U,xvector,excluding_selected,35,59,24,0.01887627368241472,0.03002534943381696,0.021514660980616777,0.04987433693694629,0.04952933105046036,0.4915254237288136
1,4,2,C,xvector,including_selected,59,59,24,0.010497319453046407,0.02650121716798748,0.01937392148302928,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,2,C,xvector,excluding_selected,35,59,24,0.0176954813637068,0.02650121716798748,0.021589107337172356,0.05360661285564746,0.04952933105046036,0.6355932203389831
1,4,2,R,xvector,including_selected,59,59,24,0.010007322177256913,0.02676085290372132,0.017851812160610447,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,2,R,xvector,excluding_selected,35,59,24,0.01686948595594737,0.02676085290372132,0.0203252319984446,0.050292498694006676,0.04952933105046036,0.5367231638418078
1,4,2,U,xvector,including_selected,59,59,24,0.011171349621632288,0.03168877733841935,0.018148329690407305,0.05080398336530593,0.04952933105046036,0.5353107344632768
1,4,2,U,xvector,excluding_selected,35,59,24,0.018831703647894427,0.03168877733841935,0.021430121735301517,0.05080398336530593,0.04952933105046036,0.5353107344632768
1,5,0,C,ecapa,including_selected,59,59,24,0.3517932089288206,0.7095309557184368,0.5879417468689078,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,0,C,ecapa,excluding_selected,35,59,24,0.5930228379085832,0.7095309557184368,0.6532520020680467,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,0,R,ecapa,including_selected,59,59,24,0.3297011060268806,0.6577505007210331,0.5623889399220179,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,0,R,ecapa,excluding_selected,35,59,24,0.555781864445313,0.6577505007210331,0.6339557252308567,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,0,U,ecapa,including_selected,59,59,24,0.3476572112249006,0.7319888006722826,0.5595925946383004,0.840815777891029,0.8407704181572785,0.4731638418079096
1,5,0,U,ecapa,excluding_selected,35,59,24,0.5860507274934038,0.7319888006722826,0.641216519965685,0.840815777891029,0.8407704181572785,0.4731638418079096
1,5,1,C,ecapa,including_selected,59,59,24,0.3517932089288206,0.7095309557184368,0.5879417468689078,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,1,C,ecapa,excluding_selected,35,59,24,0.5930228379085832,0.7095309557184368,0.6532520020680467,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,1,R,ecapa,including_selected,59,59,24,0.3297011060268806,0.6577505007210331,0.5623889399220179,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,1,R,ecapa,excluding_selected,35,59,24,0.555781864445313,0.6577505007210331,0.6339557252308567,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,1,U,ecapa,including_selected,59,59,24,0.3631583079308894,0.7547074586582563,0.5627605561881792,0.8417969759004587,0.8407704181572785,0.5148305084745762
1,5,1,U,ecapa,excluding_selected,35,59,24,0.6121811476549278,0.7547074586582563,0.6584380625741715,0.8417969759004587,0.8407704181572785,0.5148305084745762
1,5,2,C,ecapa,including_selected,59,59,24,0.3517932089288206,0.7095309557184368,0.5879417468689078,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,2,C,ecapa,excluding_selected,35,59,24,0.5930228379085832,0.7095309557184368,0.6532520020680467,0.8593941505607692,0.8407704181572785,0.6638418079096046
1,5,2,R,ecapa,including_selected,59,59,24,0.3297011060268806,0.6577505007210331,0.5623889399220179,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,2,R,ecapa,excluding_selected,35,59,24,0.555781864445313,0.6577505007210331,0.6339557252308567,0.8456616905159929,0.8407704181572785,0.565677966101695
1,5,2,U,ecapa,including_selected,59,59,24,0.34985378651819987,0.7275170882302227,0.5511239576755657,0.8355101296662557,0.8407704181572785,0.4653954802259886
1,5,2,U,ecapa,excluding_selected,35,59,24,0.5897535258449655,0.7275170882302227,0.6427658020807296,0.8355101296662557,0.8407704181572785,0.4653954802259886
1,5,0,C,xvector,including_selected,59,59,24,0.010878500818968967,0.026213269843897047,0.019383064754845275,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,0,C,xvector,excluding_selected,35,59,24,0.018338044237690542,0.026213269843897047,0.021651144327139712,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,0,R,xvector,including_selected,59,59,24,0.010609690881241493,0.026213269843897047,0.018519098783822435,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,0,R,xvector,excluding_selected,35,59,24,0.017884907485521375,0.026213269843897047,0.020848876145450924,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,0,U,xvector,including_selected,59,59,24,0.010796146731146707,0.028053446072089816,0.01826981816333864,0.04874945381411646,0.04889772760692759,0.4901129943502825
1,5,0,U,xvector,excluding_selected,35,59,24,0.01819921877536159,0.028053446072089816,0.02100316675680477,0.04874945381411646,0.04889772760692759,0.4901129943502825
1,5,1,C,xvector,including_selected,59,59,24,0.010878500818968967,0.026213269843897047,0.019383064754845275,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,1,C,xvector,excluding_selected,35,59,24,0.018338044237690542,0.026213269843897047,0.021651144327139712,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,1,R,xvector,including_selected,59,59,24,0.010609690881241493,0.026213269843897047,0.018519098783822435,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,1,R,xvector,excluding_selected,35,59,24,0.017884907485521375,0.026213269843897047,0.020848876145450924,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,1,U,xvector,including_selected,59,59,24,0.011526569505775583,0.030111928664688814,0.018414374918762914,0.04844937505464814,0.04889772760692759,0.4894067796610169
1,5,1,U,xvector,excluding_selected,35,59,24,0.019430502881164557,0.030111928664688814,0.022175410445979843,0.04844937505464814,0.04889772760692759,0.4894067796610169
1,5,2,C,xvector,including_selected,59,59,24,0.010878500818968967,0.026213269843897047,0.019383064754845275,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,2,C,xvector,excluding_selected,35,59,24,0.018338044237690542,0.026213269843897047,0.021651144327139712,0.05196234550098112,0.04889772760692759,0.6151129943502824
1,5,2,R,xvector,including_selected,59,59,24,0.010609690881241493,0.026213269843897047,0.018519098783822435,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,2,R,xvector,excluding_selected,35,59,24,0.017884907485521375,0.026213269843897047,0.020848876145450924,0.050793835117381,0.04889772760692759,0.5628531073446328
1,5,2,U,xvector,including_selected,59,59,24,0.01099460555747464,0.029546604557986855,0.017886719596010094,0.04872132541038835,0.04889772760692759,0.5021186440677966
1,5,2,U,xvector,excluding_selected,35,59,24,0.01853376365402868,0.029546604557986855,0.020913390871383976,0.04872132541038835,0.04889772760692759,0.5021186440677966
2,0,0,C,ecapa,including_selected,59,59,24,0.34459002909439607,0.7051968760190153,0.5853879175014497,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,0,C,ecapa,excluding_selected,35,59,24,0.5808803347591248,0.7051968760190153,0.6468533047206476,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,0,R,ecapa,including_selected,59,59,24,0.30948180229441696,0.6608701371011276,0.5552088682560768,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,0,R,ecapa,excluding_selected,35,59,24,0.5216978952963028,0.6608701371011276,0.6207087107089612,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,0,U,ecapa,including_selected,59,59,24,0.34141679384766777,0.7830752979697917,0.552794761977636,0.8324720195988214,0.8332313883912532,0.5028248587570622
2,0,0,U,ecapa,excluding_selected,35,59,24,0.5755311667717827,0.7830752979697917,0.6433754132285343,0.8324720195988214,0.8332313883912532,0.5028248587570622
2,0,1,C,ecapa,including_selected,59,59,24,0.34459002909439607,0.7051968760190153,0.5853879175014497,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,1,C,ecapa,excluding_selected,35,59,24,0.5808803347591248,0.7051968760190153,0.6468533047206476,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,1,R,ecapa,including_selected,59,59,24,0.30948180229441696,0.6608701371011276,0.5552088682560768,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,1,R,ecapa,excluding_selected,35,59,24,0.5216978952963028,0.6608701371011276,0.6207087107089612,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,1,U,ecapa,including_selected,59,59,24,0.34160131027119595,0.7803048832832207,0.5493128545028724,0.8304451524370267,0.8332313883912532,0.4689265536723164
2,0,1,U,ecapa,excluding_selected,35,59,24,0.5758422087428733,0.7803048832832207,0.6410416527751319,0.8304451524370267,0.8332313883912532,0.4689265536723164
2,0,2,C,ecapa,including_selected,59,59,24,0.34459002909439607,0.7051968760190153,0.5853879175014497,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,2,C,ecapa,excluding_selected,35,59,24,0.5808803347591248,0.7051968760190153,0.6468533047206476,0.854248570458373,0.8332313883912532,0.6829096045197741
2,0,2,R,ecapa,including_selected,59,59,24,0.30948180229441696,0.6608701371011276,0.5552088682560768,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,2,R,ecapa,excluding_selected,35,59,24,0.5216978952963028,0.6608701371011276,0.6207087107089612,0.8397682936093863,0.8332313883912532,0.550141242937853
2,0,2,U,ecapa,including_selected,59,59,24,0.35290550087225764,0.7803048832832207,0.5527999326460123,0.8361775284302025,0.8332313883912532,0.5338983050847457
2,0,2,U,ecapa,excluding_selected,35,59,24,0.59489784432752,0.7803048832832207,0.6517074123875973,0.8361775284302025,0.8332313883912532,0.5338983050847457
2,0,0,C,xvector,including_selected,59,59,24,0.010691404138545042,0.02962306710755014,0.01938402393380081,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,0,C,xvector,excluding_selected,35,59,24,0.018022652690690213,0.02962306710755014,0.021641873091704778,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,0,R,xvector,including_selected,59,59,24,0.010411719582443704,0.030524841465394026,0.018509198150526422,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,0,R,xvector,excluding_selected,35,59,24,0.01755118443897653,0.030524841465394026,0.021126693295875028,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,0,U,xvector,including_selected,59,59,24,0.010995792851835136,0.0338206404868564,0.017657281180013768,0.04890590908333493,0.049830309206155034,0.4689265536723164
2,0,0,U,xvector,excluding_selected,35,59,24,0.018535765093093515,0.0338206404868564,0.02099783390266266,0.04890590908333493,0.049830309206155034,0.4689265536723164
2,0,1,C,xvector,including_selected,59,59,24,0.010691404138545042,0.02962306710755014,0.01938402393380081,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,1,C,xvector,excluding_selected,35,59,24,0.018022652690690213,0.02962306710755014,0.021641873091704778,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,1,R,xvector,including_selected,59,59,24,0.010411719582443704,0.030524841465394026,0.018509198150526422,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,1,R,xvector,excluding_selected,35,59,24,0.01755118443897653,0.030524841465394026,0.021126693295875028,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,1,U,xvector,including_selected,59,59,24,0.011549128515355344,0.036449556578154296,0.018972744387490564,0.050235674880520276,0.049830309206155034,0.5169491525423728
2,0,1,U,xvector,excluding_selected,35,59,24,0.019468530925884724,0.036449556578154296,0.022119446921061166,0.050235674880520276,0.049830309206155034,0.5169491525423728
2,0,2,C,xvector,including_selected,59,59,24,0.010691404138545042,0.02962306710755014,0.01938402393380081,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,2,C,xvector,excluding_selected,35,59,24,0.018022652690690213,0.02962306710755014,0.021641873091704778,0.05316618383038011,0.049830309206155034,0.6094632768361582
2,0,2,R,xvector,including_selected,59,59,24,0.010411719582443704,0.030524841465394026,0.018509198150526422,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,2,R,xvector,excluding_selected,35,59,24,0.01755118443897653,0.030524841465394026,0.021126693295875028,0.05008363405248572,0.049830309206155034,0.5282485875706215
2,0,2,U,xvector,including_selected,59,59,24,0.011434461544652096,0.034818529374912144,0.01840267957618955,0.050465151237365356,0.049830309206155034,0.518361581920904
2,0,2,U,xvector,excluding_selected,35,59,24,0.019275235175270678,0.034818529374912144,0.021893465420838847,0.050465151237365356,0.049830309206155034,0.518361581920904
2,1,0,C,ecapa,including_selected,58,58,24,0.3303903444794627,0.7090309525942097,0.5720211373917856,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,0,C,ecapa,excluding_selected,34,58,24,0.5636070582296717,0.7090309525942097,0.6342353537256106,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,0,R,ecapa,including_selected,58,58,24,0.30598711361638486,0.6637243539767264,0.5422098024577885,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,0,R,ecapa,excluding_selected,34,58,24,0.5219780173455978,0.6637243539767264,0.6148059290587273,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,0,U,ecapa,including_selected,58,58,24,0.34497079863251495,0.73525838233785,0.5503531622568785,0.8287257320135376,0.8264997859546909,0.5165229885057472
2,1,0,U,ecapa,excluding_selected,34,58,24,0.5884795976672316,0.73525838233785,0.6405134699735614,0.8287257320135376,0.8264997859546909,0.5165229885057472
2,1,1,C,ecapa,including_selected,58,58,24,0.3303903444794627,0.7090309525942097,0.5720211373917856,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,1,C,ecapa,excluding_selected,34,58,24,0.5636070582296717,0.7090309525942097,0.6342353537256106,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,1,R,ecapa,including_selected,58,58,24,0.30598711361638486,0.6637243539767264,0.5422098024577885,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,1,R,ecapa,excluding_selected,34,58,24,0.5219780173455978,0.6637243539767264,0.6148059290587273,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,1,U,ecapa,including_selected,58,58,24,0.3431421533245821,0.7511373988369152,0.5455928413754346,0.822227506761719,0.8264997859546909,0.47126436781609193
2,1,1,U,ecapa,excluding_selected,34,58,24,0.58536014390664,0.7511373988369152,0.6408286164380836,0.822227506761719,0.8264997859546909,0.47126436781609193
2,1,2,C,ecapa,including_selected,58,58,24,0.3303903444794627,0.7090309525942097,0.5720211373917856,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,2,C,ecapa,excluding_selected,34,58,24,0.5636070582296717,0.7090309525942097,0.6342353537256106,0.8469753911603078,0.8264997859546909,0.673132183908046
2,1,2,R,ecapa,including_selected,58,58,24,0.30598711361638486,0.6637243539767264,0.5422098024577885,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,2,R,ecapa,excluding_selected,34,58,24,0.5219780173455978,0.6637243539767264,0.6148059290587273,0.8244494824466818,0.8264997859546909,0.466235632183908
2,1,2,U,ecapa,including_selected,58,58,24,0.3414199968088428,0.7425518786616412,0.5435039507220576,0.8285621128892567,0.8264997859546909,0.505028735632184
2,1,2,U,ecapa,excluding_selected,34,58,24,0.5824223474974376,0.7425518786616412,0.6345668548376037,0.8285621128892567,0.8264997859546909,0.505028735632184
2,1,0,C,xvector,including_selected,58,58,24,0.010030691835688629,0.030164598085614225,0.017262695977832955,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,0,C,xvector,excluding_selected,34,58,24,0.01711118019029237,0.030164598085614225,0.01953824251273133,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,0,R,xvector,including_selected,58,58,24,0.009501594732964157,0.02442969856618693,0.016784699211143027,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,0,R,xvector,excluding_selected,34,58,24,0.016208602779762386,0.02442969856618693,0.01907126730948102,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,0,U,xvector,including_selected,58,58,24,0.011228994382874061,0.03299027965685197,0.017059426572673366,0.04586609420407114,0.046531449659813845,0.48563218390804597
2,1,0,U,xvector,excluding_selected,34,58,24,0.019155343359020457,0.03299027965685197,0.020941611869112763,0.04586609420407114,0.046531449659813845,0.48563218390804597
2,1,1,C,xvector,including_selected,58,58,24,0.010030691835688629,0.030164598085614225,0.017262695977832955,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,1,C,xvector,excluding_selected,34,58,24,0.01711118019029237,0.030164598085614225,0.01953824251273133,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,1,R,xvector,including_selected,58,58,24,0.009501594732964157,0.02442969856618693,0.016784699211143027,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,1,R,xvector,excluding_selected,34,58,24,0.016208602779762386,0.02442969856618693,0.01907126730948102,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,1,U,xvector,including_selected,58,58,24,0.010476454682750517,0.03299027965685197,0.01673101665502529,0.0454183417701724,0.046531449659813845,0.4676724137931034
2,1,1,U,xvector,excluding_selected,34,58,24,0.01787159916469206,0.03299027965685197,0.02005800719102741,0.0454183417701724,0.046531449659813845,0.4676724137931034
2,1,2,C,xvector,including_selected,58,58,24,0.010030691835688629,0.030164598085614225,0.017262695977832955,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,2,C,xvector,excluding_selected,34,58,24,0.01711118019029237,0.030164598085614225,0.01953824251273133,0.04806056557423009,0.046531449659813845,0.555316091954023
2,1,2,R,xvector,including_selected,58,58,24,0.009501594732964157,0.02442969856618693,0.016784699211143027,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,2,R,xvector,excluding_selected,34,58,24,0.016208602779762386,0.02442969856618693,0.01907126730948102,0.04636501990991857,0.046531449659813845,0.4971264367816092
2,1,2,U,xvector,including_selected,58,58,24,0.01033262912845769,0.035239074058831754,0.01712878476276353,0.0469678529900698,0.046531449659813845,0.5129310344827586
2,1,2,U,xvector,excluding_selected,34,58,24,0.017626249689721943,0.035239074058831754,0.020073087862935705,0.0469678529900698,0.046531449659813845,0.5129310344827586
2,2,0,C,ecapa,including_selected,61,61,24,0.346415912576575,0.6739599638551419,0.5782627639404476,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,0,C,ecapa,excluding_selected,37,61,24,0.5711181261397588,0.6739599638551419,0.6369308776612753,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,0,R,ecapa,including_selected,61,61,24,0.31195368094057085,0.6157168117986563,0.544563648511394,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,0,R,ecapa,excluding_selected,37,61,24,0.5143020145236439,0.6157168117986563,0.6074022815293003,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,0,U,ecapa,including_selected,61,61,24,0.34942819697673333,0.7430083673896495,0.5659496911805143,0.8430402447476281,0.8324878588165422,0.5881147540983607
2,2,0,U,ecapa,excluding_selected,37,61,24,0.5760843247454251,0.7430083673896495,0.6420062762789585,0.8430402447476281,0.8324878588165422,0.5881147540983607
2,2,1,C,ecapa,including_selected,61,61,24,0.346415912576575,0.6739599638551419,0.5782627639404476,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,1,C,ecapa,excluding_selected,37,61,24,0.5711181261397588,0.6739599638551419,0.6369308776612753,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,1,R,ecapa,including_selected,61,61,24,0.31195368094057085,0.6157168117986563,0.544563648511394,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,1,R,ecapa,excluding_selected,37,61,24,0.5143020145236439,0.6157168117986563,0.6074022815293003,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,1,U,ecapa,including_selected,61,61,24,0.3581187727270847,0.7901848802950779,0.5467249664535122,0.8251054182686649,0.8324878588165422,0.4412568306010929
2,2,1,U,ecapa,excluding_selected,37,61,24,0.5904120307122206,0.7901848802950779,0.6405435914790603,0.8251054182686649,0.8324878588165422,0.4412568306010929
2,2,2,C,ecapa,including_selected,61,61,24,0.346415912576575,0.6739599638551419,0.5782627639404476,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,2,C,ecapa,excluding_selected,37,61,24,0.5711181261397588,0.6739599638551419,0.6369308776612753,0.8488478044919988,0.8324878588165422,0.6495901639344261
2,2,2,R,ecapa,including_selected,61,61,24,0.31195368094057085,0.6157168117986563,0.544563648511394,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,2,R,ecapa,excluding_selected,37,61,24,0.5143020145236439,0.6157168117986563,0.6074022815293003,0.8345978557035062,0.8324878588165422,0.5013661202185792
2,2,2,U,ecapa,including_selected,61,61,24,0.35621064293405086,0.7655655381624529,0.5572916536968698,0.8297415634897641,0.8324878588165422,0.4774590163934426
2,2,2,U,ecapa,excluding_selected,37,61,24,0.5872661951074892,0.7655655381624529,0.6468998710436472,0.8297415634897641,0.8324878588165422,0.4774590163934426
2,2,0,C,xvector,including_selected,61,61,24,0.010716578469277586,0.027682330031311597,0.018625538924448924,0.049535028987224373,0.047578382984427285,0.569672131147541
2,2,0,C,xvector,excluding_selected,37,61,24,0.017667872611511697,0.027682330031311597,0.02026261374670035,0.049535028987224373,0.047578382984427285,0.569672131147541
2,2,0,R,xvector,including_selected,61,61,24,0.010121105427194667,0.030737050387822817,0.017663992307595723,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,0,R,xvector,excluding_selected,37,61,24,0.016686146785374993,0.030737050387822817,0.01974883114190388,0.04920926442436957,0.047578382984427285,0.5724043715846995
2,2,0,U,xvector,including_selected,61,61,24,0.010974586675453495,0.03513184158687821,0.01781139831498963,0.04733419350475604,0.047578382984427285,0.4836065573770492
2,2,0,U,xvector,excluding_selected,37,61,24,0.01809323749196387,0.03513184158687821,0.020463726949073353,0.04733419350475604,0.047578382984427285,0.4836065573770492
2,2,1,C,xvector,including_selected,61,61,24,0.010716578469277586,0.027682330031311597,0.018625538924448924,0.049535028987224373,0.047578382984427285,0.569672131147541
