unit_id,corpus,draw,fold,rule,selected_epoch,seen_uar,unseen_uar,outer_uar,oracle_outer_uar,oracle_shortfall_pp,oracle_used_for_selection
fpc_formal_ravdess_d11_f1_A,ravdess,11,1,unseen_uar,10,32.8125,29.6875,33.33333333333333,37.5,4.166666666666671,False
fpc_formal_ravdess_d11_f1_A,ravdess,11,1,last,15,39.0625,25.0,27.083333333333332,37.5,10.416666666666668,False
fpc_formal_ravdess_d11_f2_A,ravdess,11,2,seen_ce,15,39.0625,25.0,28.125,31.25,3.125,False
fpc_formal_ravdess_d11_f2_A,ravdess,11,2,unseen_ce,12,34.375,29.6875,31.25,31.25,0.0,False
fpc_formal_ravdess_d11_f2_A,ravdess,11,2,seen_uar,15,39.0625,25.0,28.125,31.25,3.125,False
fpc_formal_ravdess_d11_f2_A,ravdess,11,2,unseen_uar,12,34.375,29.6875,31.25,31.25,0.0,False
fpc_formal_ravdess_d11_f2_A,ravdess,11,2,last,15,39.0625,25.0,28.125,31.25,3.125,False
fpc_formal_ravdess_d11_f3_A,ravdess,11,3,seen_ce,15,34.375,35.9375,46.875,46.875,0.0,False
fpc_formal_ravdess_d11_f3_A,ravdess,11,3,unseen_ce,15,34.375,35.9375,46.875,46.875,0.0,False
fpc_formal_ravdess_d11_f3_A,ravdess,11,3,seen_uar,15,34.375,35.9375,46.875,46.875,0.0,False
fpc_formal_ravdess_d11_f3_A,ravdess,11,3,unseen_uar,14,28.125,35.9375,34.375,46.875,12.5,False
fpc_formal_ravdess_d11_f3_A,ravdess,11,3,last,15,34.375,35.9375,46.875,46.875,0.0,False
fpc_formal_ravdess_d11_f4_A,ravdess,11,4,seen_ce,15,32.8125,28.125,28.125,40.625,12.5,False
fpc_formal_ravdess_d11_f4_A,ravdess,11,4,unseen_ce,15,32.8125,28.125,28.125,40.625,12.5,False
fpc_formal_ravdess_d11_f4_A,ravdess,11,4,seen_uar,14,39.0625,31.25,40.625,40.625,0.0,False
fpc_formal_ravdess_d11_f4_A,ravdess,11,4,unseen_uar,12,32.8125,31.25,34.375,40.625,6.25,False
fpc_formal_ravdess_d11_f4_A,ravdess,11,4,last,15,32.8125,28.125,28.125,40.625,12.5,False
