module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[shrink] vs none),single:calm@3,7,0.5416666666666666,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:calm@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.3333333333333333,0.75,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[shrink] vs none),single:happy@3,7,0.625,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:happy@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.4166666666666667,0.7916666666666666,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[shrink] vs none),single:sad@3,7,0.625,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:sad@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.4166666666666667,0.7916666666666666,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[shrink] vs none),single:angry@3,7,0.5833333333333334,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:angry@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.375,0.7916666666666666,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[shrink] vs none),single:fearful@3,7,0.75,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:fearful@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.5833333333333334,0.9166666666666666,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[shrink] vs none),single:disgust@3,7,0.7083333333333334,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:disgust@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.5,0.875,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[shrink] vs none),single:surprised@3,7,0.625,shrink,ep7:ravdess:wav2vec2_base:harm_share(single:surprised@3[shrink] vs none),ravdess,wav2vec2_base,24,False,none,none,0.4166666666666667,0.7916666666666666,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[neutral_filter] vs none),single:*@3,7,0.9166666666666666,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(mean_e single:e@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7916666666666666,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[neutral_filter] vs none),single:calm@3,7,0.875,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:calm@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.75,1.0,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[neutral_filter] vs none),single:happy@3,7,0.7916666666666666,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:happy@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.625,0.9583333333333334,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[neutral_filter] vs none),single:sad@3,7,0.7916666666666666,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:sad@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.625,0.9583333333333334,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[neutral_filter] vs none),single:angry@3,7,0.9166666666666666,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:angry@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7916666666666666,1.0,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[neutral_filter] vs none),single:fearful@3,7,0.875,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:fearful@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7083333333333334,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[neutral_filter] vs none),single:disgust@3,7,0.875,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:disgust@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7489583333333343,1.0,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[neutral_filter] vs none),single:surprised@3,7,0.8333333333333334,neutral_filter,ep7:ravdess:wav2vec2_base:harm_share(single:surprised@3[neutral_filter] vs none),ravdess,wav2vec2_base,24,False,none,none,0.6666666666666666,0.9583333333333334,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[prior_corrected] vs none),single:*@3,7,0.8333333333333334,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(mean_e single:e@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.6666666666666666,0.9583333333333334,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[prior_corrected] vs none),single:calm@3,7,0.7916666666666666,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:calm@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.625,0.9583333333333334,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[prior_corrected] vs none),single:happy@3,7,0.9166666666666666,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:happy@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7916666666666666,1.0,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[prior_corrected] vs none),single:sad@3,7,0.8333333333333334,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:sad@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.6666666666666666,0.9583333333333334,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[prior_corrected] vs none),single:angry@3,7,0.875,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:angry@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.75,1.0,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[prior_corrected] vs none),single:fearful@3,7,0.9166666666666666,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:fearful@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.7916666666666666,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[prior_corrected] vs none),single:disgust@3,7,0.7083333333333334,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:disgust@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.5,0.875,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[prior_corrected] vs none),single:surprised@3,7,0.75,prior_corrected,ep7:ravdess:wav2vec2_base:harm_share(single:surprised@3[prior_corrected] vs none),ravdess,wav2vec2_base,24,False,none,none,0.5833333333333334,0.9166666666666666,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,balanced@3[naive]-none,balanced@3,1,-41.05034722222222,naive,ep1:ravdess:wavlm_base_plus:balanced@3[naive]-none,ravdess,wavlm_base_plus,24,True,none,none,-45.06098090277778,-37.1875,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,balanced@5[naive]-none,balanced@5,1,-36.796875,naive,ep1:ravdess:wavlm_base_plus:balanced@5[naive]-none,ravdess,wavlm_base_plus,24,False,none,none,-40.70312499999999,-32.92534722222222,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,10,balanced@10[naive]-none,balanced@10,1,-30.503472222222218,naive,ep1:ravdess:wavlm_base_plus:balanced@10[naive]-none,ravdess,wavlm_base_plus,24,False,none,none,-34.33159722222222,-26.631944444444446,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,20,balanced@20[naive]-none,balanced@20,1,-25.29513888888889,naive,ep1:ravdess:wavlm_base_plus:balanced@20[naive]-none,ravdess,wavlm_base_plus,24,False,none,none,-28.993055555555554,-21.527343750000004,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-none,single:*@3,2,-40.104166666666664,naive,ep2:ravdess:wavlm_base_plus:mean_e(single:e@3)[naive]-none,ravdess,wavlm_base_plus,24,True,none,none,-44.077473958333336,-36.169270833333336,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-balanced@3[naive],single:*@3,3,0.946180555555555,naive,ep3:ravdess:wavlm_base_plus:mean_e(single:e@3)[naive]-balanced@3[naive],ravdess,wavlm_base_plus,24,True,balanced@3,naive,0.1053447420634915,1.7770337301587293,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],single:balanced_classes@3,3,0.9606481481481483,naive,ep3:ravdess:wavlm_base_plus:mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],ravdess,wavlm_base_plus,24,False,balanced@3,naive,0.12442129629629671,1.7969473379629626,secondary matched class mixture across the fixed balanced subset,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[calm](single:calm@3[naive])-recall[calm](none),single:calm@3,4,-42.15277777777778,naive,ep4:ravdess:wavlm_base_plus:recall[calm](single:calm@3[naive])-recall[calm](none),ravdess,wavlm_base_plus,24,False,none,none,-53.96006944444444,-30.486111111111114,,calm,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[happy](single:happy@3[naive])-recall[happy](none),single:happy@3,4,-43.19444444444445,naive,ep4:ravdess:wavlm_base_plus:recall[happy](single:happy@3[naive])-recall[happy](none),ravdess,wavlm_base_plus,24,False,none,none,-56.458333333333336,-29.720486111111132,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[sad](single:sad@3[naive])-recall[sad](none),single:sad@3,4,-26.597222222222225,naive,ep4:ravdess:wavlm_base_plus:recall[sad](single:sad@3[naive])-recall[sad](none),ravdess,wavlm_base_plus,24,False,none,none,-36.736111111111114,-15.902777777777779,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[angry](single:angry@3[naive])-recall[angry](none),single:angry@3,4,-60.06944444444445,naive,ep4:ravdess:wavlm_base_plus:recall[angry](single:angry@3[naive])-recall[angry](none),ravdess,wavlm_base_plus,24,False,none,none,-69.65277777777779,-50.625,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[fearful](single:fearful@3[naive])-recall[fearful](none),single:fearful@3,4,-44.72222222222222,naive,ep4:ravdess:wavlm_base_plus:recall[fearful](single:fearful@3[naive])-recall[fearful](none),ravdess,wavlm_base_plus,24,False,none,none,-54.654513888888886,-34.51388888888889,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[disgust](single:disgust@3[naive])-recall[disgust](none),single:disgust@3,4,-64.8611111111111,naive,ep4:ravdess:wavlm_base_plus:recall[disgust](single:disgust@3[naive])-recall[disgust](none),ravdess,wavlm_base_plus,24,False,none,none,-74.79166666666667,-54.23437500000002,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[surprised](single:surprised@3[naive])-recall[surprised](none),single:surprised@3,4,-49.444444444444436,naive,ep4:ravdess:wavlm_base_plus:recall[surprised](single:surprised@3[naive])-recall[surprised](none),ravdess,wavlm_base_plus,24,False,none,none,-62.083333333333336,-36.111111111111114,,surprised,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(recall[e](single:e@3[naive])-recall[e](none)),single:*@3,4,-47.291666666666664,naive,ep4:ravdess:wavlm_base_plus:mean_e(recall[e](single:e@3[naive])-recall[e](none)),ravdess,wavlm_base_plus,24,True,none,none,-51.31944444444445,-43.392857142857146,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[shrink]-[naive],single:*@3,5,36.867559523809526,shrink,ep5:ravdess:wavlm_base_plus:mean_e(single:e@3)[shrink]-[naive],ravdess,wavlm_base_plus,24,True,single:*@3,naive,33.531715029761905,40.18123759920635,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:calm@3[shrink]-[naive],single:calm@3,5,37.72569444444445,shrink,ep5:ravdess:wavlm_base_plus:single:calm@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:calm@3,naive,33.87131076388889,41.606119791666664,,calm,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[shrink]-[naive],single:happy@3,5,38.845486111111114,shrink,ep5:ravdess:wavlm_base_plus:single:happy@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:happy@3,naive,35.182291666666664,42.50889756944444,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[shrink]-[naive],single:sad@3,5,35.989583333333336,shrink,ep5:ravdess:wavlm_base_plus:single:sad@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:sad@3,naive,32.48263888888889,39.30555555555555,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[shrink]-[naive],single:angry@3,5,37.10069444444445,shrink,ep5:ravdess:wavlm_base_plus:single:angry@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:angry@3,naive,32.968532986111114,41.189453125,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[shrink]-[naive],single:fearful@3,5,35.04340277777778,shrink,ep5:ravdess:wavlm_base_plus:single:fearful@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:fearful@3,naive,31.467013888888886,38.62847222222222,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[shrink]-[naive],single:disgust@3,5,36.223958333333336,shrink,ep5:ravdess:wavlm_base_plus:single:disgust@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:disgust@3,naive,33.18576388888889,39.13194444444444,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:surprised@3[shrink]-[naive],single:surprised@3,5,37.14409722222222,shrink,ep5:ravdess:wavlm_base_plus:single:surprised@3[shrink]-[naive],ravdess,wavlm_base_plus,24,False,single:surprised@3,naive,33.19444444444445,41.16319444444444,,surprised,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[neutral_filter]-[naive],single:*@3,5,26.68898809523809,neutral_filter,ep5:ravdess:wavlm_base_plus:mean_e(single:e@3)[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,True,single:*@3,naive,23.995504712301585,29.49032738095238,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:calm@3[neutral_filter]-[naive],single:calm@3,5,26.753472222222225,neutral_filter,ep5:ravdess:wavlm_base_plus:single:calm@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:calm@3,naive,22.90776909722222,30.668402777777775,,calm,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[neutral_filter]-[naive],single:happy@3,5,30.37326388888889,neutral_filter,ep5:ravdess:wavlm_base_plus:single:happy@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:happy@3,naive,26.631944444444446,34.010416666666664,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[neutral_filter]-[naive],single:sad@3,5,27.265625,neutral_filter,ep5:ravdess:wavlm_base_plus:single:sad@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:sad@3,naive,23.688802083333336,30.65993923611111,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[neutral_filter]-[naive],single:angry@3,5,25.052083333333332,neutral_filter,ep5:ravdess:wavlm_base_plus:single:angry@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:angry@3,naive,22.074435763888886,28.046875,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[neutral_filter]-[naive],single:fearful@3,5,24.131944444444446,neutral_filter,ep5:ravdess:wavlm_base_plus:single:fearful@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:fearful@3,naive,20.40798611111111,28.177300347222218,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[neutral_filter]-[naive],single:disgust@3,5,26.866319444444446,neutral_filter,ep5:ravdess:wavlm_base_plus:single:disgust@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:disgust@3,naive,23.480902777777775,30.165147569444443,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:surprised@3[neutral_filter]-[naive],single:surprised@3,5,26.380208333333332,neutral_filter,ep5:ravdess:wavlm_base_plus:single:surprised@3[neutral_filter]-[naive],ravdess,wavlm_base_plus,24,False,single:surprised@3,naive,22.24826388888889,30.442925347222218,,surprised,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[prior_corrected]-[naive],single:*@3,5,29.53249007936508,prior_corrected,ep5:ravdess:wavlm_base_plus:mean_e(single:e@3)[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,True,single:*@3,naive,26.558624751984123,32.59312996031746,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:calm@3[prior_corrected]-[naive],single:calm@3,5,31.241319444444446,prior_corrected,ep5:ravdess:wavlm_base_plus:single:calm@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:calm@3,naive,27.32638888888889,35.442708333333336,,calm,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[prior_corrected]-[naive],single:happy@3,5,29.939236111111114,prior_corrected,ep5:ravdess:wavlm_base_plus:single:happy@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:happy@3,naive,26.223958333333332,33.750217013888886,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[prior_corrected]-[naive],single:sad@3,5,27.803819444444443,prior_corrected,ep5:ravdess:wavlm_base_plus:single:sad@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:sad@3,naive,24.46180555555556,31.172092013888886,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[prior_corrected]-[naive],single:angry@3,5,28.793402777777782,prior_corrected,ep5:ravdess:wavlm_base_plus:single:angry@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:angry@3,naive,24.991102430555557,32.682291666666664,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[prior_corrected]-[naive],single:fearful@3,5,26.909722222222218,prior_corrected,ep5:ravdess:wavlm_base_plus:single:fearful@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:fearful@3,naive,22.925347222222225,31.163194444444443,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[prior_corrected]-[naive],single:disgust@3,5,31.293402777777775,prior_corrected,ep5:ravdess:wavlm_base_plus:single:disgust@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:disgust@3,naive,27.60394965277778,35.104166666666664,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:surprised@3[prior_corrected]-[naive],single:surprised@3,5,30.746527777777782,prior_corrected,ep5:ravdess:wavlm_base_plus:single:surprised@3[prior_corrected]-[naive],ravdess,wavlm_base_plus,24,False,single:surprised@3,naive,27.118055555555557,34.427083333333336,,surprised,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_balanced@3[naive]-balanced@3[naive],other_balanced@3,6,0.034722222222222175,naive,ep6:ravdess:wavlm_base_plus:other_balanced@3[naive]-balanced@3[naive],ravdess,wavlm_base_plus,24,True,balanced@3,naive,-1.0243055555555554,1.0763888888888886,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(other_single:e@3)[naive]-mean_e(single:e@3)[naive],other_single:*@3,6,-0.8618551587301586,naive,ep6:ravdess:wavlm_base_plus:mean_e(other_single:e@3)[naive]-mean_e(single:e@3)[naive],ravdess,wavlm_base_plus,24,True,single:*@3,naive,-1.431051587301587,-0.29513888888888873,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:calm@3[naive]-single:calm@3[naive],other_single:calm@3,6,-1.4322916666666667,naive,ep6:ravdess:wavlm_base_plus:other_single:calm@3[naive]-single:calm@3[naive],ravdess,wavlm_base_plus,24,False,single:calm@3,naive,-3.107855902777778,0.18250868055555283,,calm,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:happy@3[naive]-single:happy@3[naive],other_single:happy@3,6,-0.44270833333333326,naive,ep6:ravdess:wavlm_base_plus:other_single:happy@3[naive]-single:happy@3[naive],ravdess,wavlm_base_plus,24,False,single:happy@3,naive,-1.9184027777777775,1.0245225694444413,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:sad@3[naive]-single:sad@3[naive],other_single:sad@3,6,-1.0590277777777775,naive,ep6:ravdess:wavlm_base_plus:other_single:sad@3[naive]-single:sad@3[naive],ravdess,wavlm_base_plus,24,False,single:sad@3,naive,-2.9861111111111107,0.8854166666666671,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:angry@3[naive]-single:angry@3[naive],other_single:angry@3,6,-1.354166666666667,naive,ep6:ravdess:wavlm_base_plus:other_single:angry@3[naive]-single:angry@3[naive],ravdess,wavlm_base_plus,24,False,single:angry@3,naive,-2.6822916666666665,0.026041666666666227,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:fearful@3[naive]-single:fearful@3[naive],other_single:fearful@3,6,-0.7812499999999994,naive,ep6:ravdess:wavlm_base_plus:other_single:fearful@3[naive]-single:fearful@3[naive],ravdess,wavlm_base_plus,24,False,single:fearful@3,naive,-2.213541666666666,0.7118055555555562,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:disgust@3[naive]-single:disgust@3[naive],other_single:disgust@3,6,-0.5121527777777776,naive,ep6:ravdess:wavlm_base_plus:other_single:disgust@3[naive]-single:disgust@3[naive],ravdess,wavlm_base_plus,24,False,single:disgust@3,naive,-1.8663194444444446,0.8159722222222227,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,other_single:surprised@3[naive]-single:surprised@3[naive],other_single:surprised@3,6,-0.4513888888888889,naive,ep6:ravdess:wavlm_base_plus:other_single:surprised@3[naive]-single:surprised@3[naive],ravdess,wavlm_base_plus,24,False,single:surprised@3,naive,-2.005208333333333,1.067708333333333,,surprised,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,other_balanced@5[naive]-balanced@5[naive],other_balanced@5,6,-0.8767361111111115,naive,ep6:ravdess:wavlm_base_plus:other_balanced@5[naive]-balanced@5[naive],ravdess,wavlm_base_plus,24,False,balanced@5,naive,-2.5607638888888893,0.9635416666666665,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,,mean_e(other_single:e@5)[naive]-mean_e(single:e@5)[naive],,6,,,ep6:ravdess:wavlm_base_plus:mean_e(other_single:e@5)[naive]-mean_e(single:e@5)[naive],ravdess,wavlm_base_plus,0,,,,,,,,,False,,"speaker 01: class angry has 4 in E, needs 5; speaker 01: class calm has 4 in E, needs 5; speaker 01: class disgust has 4 in E, needs 5; speaker 01: class fearful has 4 in E, needs 5; speaker 01: class happy has 4 in E, needs 5; speaker 01: class neutral has 2 in E, needs 5; speaker 01: class sad has 4 in E, needs 5; speaker 01: class surprised has 4 in E, needs 5",,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[naive] vs none),single:*@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(mean_e single:e@3[naive] vs none),ravdess,wavlm_base_plus,24,True,none,none,1.0,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:calm@3[naive] vs none),single:calm@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:calm@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,calm,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[naive] vs none),single:happy@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:happy@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[naive] vs none),single:sad@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:sad@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[naive] vs none),single:angry@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:angry@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[naive] vs none),single:fearful@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:fearful@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[naive] vs none),single:disgust@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:disgust@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:surprised@3[naive] vs none),single:surprised@3,7,1.0,naive,ep7:ravdess:wavlm_base_plus:harm_share(single:surprised@3[naive] vs none),ravdess,wavlm_base_plus,24,False,none,none,1.0,1.0,,surprised,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[shrink] vs none),single:*@3,7,0.7083333333333334,shrink,ep7:ravdess:wavlm_base_plus:harm_share(mean_e single:e@3[shrink] vs none),ravdess,wavlm_base_plus,24,False,none,none,0.5,0.875,,,2.0,,,,,,,,,,,,
