model,B,S,scenario,speaker,draw0_uar_pp,draw1_uar_pp,draw2_uar_pp,mean_uar_pp
ridge_wavlm,576,12,prompt_new,1061,26.38888888888889,30.555555555555554,27.777777777777775,28.240740740740737
ridge_wavlm,576,12,prompt_new,1062,22.22222222222222,33.33333333333333,30.555555555555554,28.7037037037037
ridge_wavlm,576,12,prompt_new,1063,27.77777777777778,29.166666666666668,29.166666666666668,28.703703703703706
ridge_wavlm,576,12,prompt_new,1064,30.555555555555554,38.88888888888889,33.33333333333333,34.25925925925926
ridge_wavlm,576,12,prompt_new,1065,30.555555555555554,22.22222222222222,23.611111111111114,25.462962962962962
ridge_wavlm,576,12,prompt_new,1066,26.38888888888889,25.0,26.38888888888889,25.925925925925924
ridge_wavlm,576,12,prompt_new,1067,16.666666666666664,23.611111111111114,15.277777777777777,18.51851851851852
ridge_wavlm,576,12,prompt_new,1068,31.944444444444443,30.555555555555557,37.5,33.333333333333336
ridge_wavlm,576,12,prompt_new,1069,18.055555555555557,25.0,30.555555555555557,24.537037037037038
ridge_wavlm,576,12,prompt_new,1070,31.944444444444443,26.38888888888889,23.611111111111114,27.314814814814813
ridge_wavlm,576,12,prompt_new,1071,27.777777777777775,30.555555555555557,34.72222222222223,31.01851851851852
ridge_wavlm,576,12,prompt_new,1072,24.999999999999996,26.38888888888889,25.0,25.462962962962962
ridge_wavlm,576,12,prompt_new,1073,29.166666666666668,26.38888888888889,33.33333333333333,29.62962962962963
ridge_wavlm,576,12,prompt_new,1074,24.999999999999996,23.611111111111114,29.166666666666668,25.925925925925927
ridge_wavlm,576,12,prompt_new,1075,31.944444444444446,27.777777777777775,27.777777777777775,29.166666666666668
ridge_wavlm,576,12,prompt_new,1076,27.146464646464647,27.020202020202017,28.40909090909091,27.525252525252526
ridge_wavlm,576,12,prompt_new,1077,25.0,22.222222222222218,23.611111111111107,23.611111111111104
ridge_wavlm,576,12,prompt_new,1078,27.77777777777778,33.33333333333333,36.111111111111114,32.40740740740741
ridge_wavlm,576,12,prompt_new,1079,30.555555555555554,27.777777777777775,36.111111111111114,31.48148148148148
ridge_wavlm,576,12,prompt_new,1080,29.166666666666668,29.166666666666664,31.944444444444443,30.09259259259259
ridge_wavlm,576,12,prompt_new,1081,33.33333333333333,27.777777777777775,33.33333333333333,31.481481481481477
ridge_wavlm,576,12,prompt_new,1082,26.38888888888889,18.055555555555554,25.0,23.14814814814815
ridge_wavlm,576,12,prompt_new,1083,31.944444444444446,27.77777777777778,24.999999999999996,28.240740740740744
ridge_wavlm,576,12,prompt_new,1084,29.166666666666668,30.555555555555554,37.5,32.40740740740741
ridge_wavlm,576,12,prompt_new,1085,30.555555555555554,26.38888888888889,30.555555555555557,29.166666666666668
ridge_wavlm,576,12,prompt_new,1086,30.555555555555554,31.944444444444443,30.555555555555554,31.01851851851852
ridge_wavlm,576,12,prompt_new,1087,37.5,27.777777777777775,23.611111111111107,29.62962962962963
ridge_wavlm,576,12,prompt_new,1088,40.27777777777777,31.944444444444446,31.944444444444443,34.72222222222222
ridge_wavlm,576,12,prompt_new,1089,30.555555555555557,36.111111111111114,27.77777777777778,31.481481481481485
ridge_wavlm,576,12,prompt_new,1090,27.77777777777778,27.777777777777775,26.38888888888889,27.314814814814813
ridge_wavlm,576,12,prompt_new,1091,34.72222222222223,29.166666666666668,27.777777777777786,30.55555555555556
ridge_wavlm,576,48,prompt_seen,1001,34.72222222222223,37.5,45.83333333333333,39.351851851851855
ridge_wavlm,576,48,prompt_seen,1002,39.26767676767677,33.71212121212122,45.07575757575758,39.351851851851855
ridge_wavlm,576,48,prompt_seen,1003,51.388888888888886,49.99999999999999,51.38888888888889,50.925925925925924
ridge_wavlm,576,48,prompt_seen,1004,48.61111111111111,56.94444444444444,55.55555555555556,53.703703703703695
ridge_wavlm,576,48,prompt_seen,1005,50.0,55.55555555555555,58.333333333333336,54.629629629629626
ridge_wavlm,576,48,prompt_seen,1006,59.09090909090908,44.44444444444444,55.93434343434344,53.156565656565654
ridge_wavlm,576,48,prompt_seen,1007,41.66666666666667,29.166666666666668,43.05555555555555,37.96296296296296
ridge_wavlm,576,48,prompt_seen,1008,42.42424242424243,40.909090909090914,34.848484848484844,39.3939393939394
ridge_wavlm,576,48,prompt_seen,1009,53.03030303030303,36.36363636363636,46.96969696969697,45.45454545454546
ridge_wavlm,576,48,prompt_seen,1010,40.27777777777777,54.166666666666664,45.83333333333333,46.75925925925926
ridge_wavlm,576,48,prompt_seen,1011,56.94444444444444,63.888888888888886,52.77777777777778,57.870370370370374
ridge_wavlm,576,48,prompt_seen,1012,44.44444444444444,48.611111111111114,44.44444444444445,45.833333333333336
ridge_wavlm,576,48,prompt_seen,1013,54.419191919191924,49.87373737373738,55.80808080808081,53.36700336700337
ridge_wavlm,576,48,prompt_seen,1014,50.0,51.388888888888886,50.0,50.46296296296296
ridge_wavlm,576,48,prompt_seen,1015,36.11111111111111,43.05555555555555,40.277777777777786,39.81481481481482
ridge_wavlm,576,48,prompt_seen,1016,43.05555555555555,44.44444444444445,55.55555555555555,47.68518518518518
ridge_wavlm,576,48,prompt_seen,1017,35.1010101010101,29.67171717171717,29.67171717171717,31.481481481481477
ridge_wavlm,576,48,prompt_seen,1018,47.22222222222223,51.38888888888889,55.55555555555556,51.38888888888889
ridge_wavlm,576,48,prompt_seen,1019,51.515151515151516,54.54545454545454,62.121212121212125,56.06060606060606
ridge_wavlm,576,48,prompt_seen,1020,47.22222222222223,52.77777777777778,47.22222222222223,49.074074074074076
ridge_wavlm,576,48,prompt_seen,1021,34.722222222222214,40.277777777777786,41.66666666666667,38.88888888888889
ridge_wavlm,576,48,prompt_seen,1022,51.38888888888889,54.16666666666667,44.44444444444444,50.0
ridge_wavlm,576,48,prompt_seen,1023,44.44444444444444,51.38888888888889,51.38888888888889,49.074074074074076
ridge_wavlm,576,48,prompt_seen,1024,44.44444444444444,48.61111111111111,50.0,47.68518518518518
ridge_wavlm,576,48,prompt_seen,1025,44.44444444444444,59.72222222222222,50.0,51.388888888888886
ridge_wavlm,576,48,prompt_seen,1026,50.0,50.0,44.44444444444444,48.14814814814815
ridge_wavlm,576,48,prompt_seen,1027,54.166666666666664,45.83333333333333,44.44444444444444,48.14814814814815
ridge_wavlm,576,48,prompt_seen,1028,44.44444444444444,48.611111111111114,44.44444444444445,45.833333333333336
ridge_wavlm,576,48,prompt_seen,1029,48.61111111111111,54.166666666666664,47.22222222222223,50.0
ridge_wavlm,576,48,prompt_seen,1030,48.61111111111111,38.888888888888886,47.22222222222223,44.90740740740741
ridge_wavlm,576,48,prompt_seen,1031,36.11111111111111,38.888888888888886,36.11111111111111,37.03703703703704
ridge_wavlm,576,48,prompt_seen,1032,26.38888888888889,40.27777777777777,36.11111111111111,34.25925925925926
ridge_wavlm,576,48,prompt_seen,1033,43.05555555555556,48.61111111111111,55.55555555555556,49.074074074074076
ridge_wavlm,576,48,prompt_seen,1034,41.66666666666667,44.44444444444445,37.5,41.2037037037037
ridge_wavlm,576,48,prompt_seen,1035,48.61111111111111,52.77777777777778,47.22222222222223,49.53703703703704
ridge_wavlm,576,48,prompt_seen,1036,29.166666666666664,24.999999999999996,27.777777777777775,27.31481481481481
ridge_wavlm,576,48,prompt_seen,1037,51.388888888888886,62.5,63.88888888888889,59.25925925925926
ridge_wavlm,576,48,prompt_seen,1038,51.38888888888889,48.61111111111111,62.499999999999986,54.166666666666664
ridge_wavlm,576,48,prompt_seen,1039,50.0,48.611111111111114,47.22222222222223,48.611111111111114
ridge_wavlm,576,48,prompt_seen,1040,49.494949494949495,60.60606060606061,56.43939393939393,55.513468013468014
ridge_wavlm,576,48,prompt_seen,1041,43.05555555555556,54.16666666666667,44.44444444444445,47.22222222222223
ridge_wavlm,576,48,prompt_seen,1042,41.66666666666667,40.27777777777777,36.11111111111111,39.35185185185185
ridge_wavlm,576,48,prompt_seen,1043,48.611111111111114,41.66666666666667,48.611111111111114,46.296296296296305
ridge_wavlm,576,48,prompt_seen,1044,48.61111111111111,50.0,43.05555555555555,47.22222222222222
ridge_wavlm,576,48,prompt_seen,1045,33.33333333333333,45.83333333333333,40.27777777777777,39.81481481481481
ridge_wavlm,576,48,prompt_seen,1046,40.27777777777777,47.22222222222223,40.277777777777786,42.592592592592595
ridge_wavlm,576,48,prompt_seen,1047,65.27777777777779,52.77777777777778,65.27777777777779,61.11111111111112
ridge_wavlm,576,48,prompt_seen,1048,50.0,43.05555555555555,43.05555555555556,45.37037037037036
ridge_wavlm,576,48,prompt_seen,1049,30.555555555555554,51.38888888888889,41.66666666666667,41.2037037037037
ridge_wavlm,576,48,prompt_seen,1050,41.66666666666667,54.166666666666664,44.44444444444444,46.75925925925926
ridge_wavlm,576,48,prompt_seen,1051,47.22222222222223,51.388888888888886,44.44444444444444,47.68518518518518
ridge_wavlm,576,48,prompt_seen,1052,47.22222222222223,41.66666666666667,50.0,46.296296296296305
ridge_wavlm,576,48,prompt_seen,1053,50.000000000000014,51.38888888888889,56.94444444444444,52.77777777777779
ridge_wavlm,576,48,prompt_seen,1054,58.333333333333336,47.22222222222223,43.05555555555555,49.53703703703704
ridge_wavlm,576,48,prompt_seen,1055,41.66666666666667,45.83333333333333,45.83333333333333,44.444444444444436
ridge_wavlm,576,48,prompt_seen,1056,34.72222222222223,34.722222222222214,38.88888888888889,36.111111111111114
ridge_wavlm,576,48,prompt_seen,1057,41.66666666666667,36.11111111111111,44.44444444444444,40.74074074074074
ridge_wavlm,576,48,prompt_seen,1058,51.388888888888886,38.88888888888889,56.94444444444445,49.074074074074076
ridge_wavlm,576,48,prompt_seen,1059,51.38888888888889,37.5,48.611111111111114,45.833333333333336
ridge_wavlm,576,48,prompt_seen,1060,31.944444444444446,41.66666666666667,31.944444444444443,35.18518518518518
ridge_wavlm,576,48,prompt_seen,1061,50.000000000000014,45.83333333333333,51.38888888888889,49.074074074074076
ridge_wavlm,576,48,prompt_seen,1062,37.5,40.277777777777786,45.83333333333333,41.2037037037037
ridge_wavlm,576,48,prompt_seen,1063,51.38888888888889,45.83333333333333,45.83333333333334,47.68518518518519
ridge_wavlm,576,48,prompt_seen,1064,61.111111111111114,59.72222222222222,58.333333333333336,59.72222222222223
ridge_wavlm,576,48,prompt_seen,1065,51.38888888888889,40.27777777777777,43.05555555555555,44.9074074074074
ridge_wavlm,576,48,prompt_seen,1066,45.83333333333333,40.27777777777777,38.88888888888889,41.666666666666664
ridge_wavlm,576,48,prompt_seen,1067,25.0,29.166666666666668,33.33333333333333,29.166666666666668
ridge_wavlm,576,48,prompt_seen,1068,54.166666666666664,54.166666666666664,45.83333333333333,51.388888888888886
ridge_wavlm,576,48,prompt_seen,1069,47.22222222222223,48.611111111111114,59.72222222222223,51.851851851851855
ridge_wavlm,576,48,prompt_seen,1070,52.77777777777778,45.83333333333333,51.388888888888886,50.0
ridge_wavlm,576,48,prompt_seen,1071,38.888888888888886,50.0,38.88888888888889,42.59259259259259
ridge_wavlm,576,48,prompt_seen,1072,41.66666666666667,47.222222222222214,51.38888888888889,46.75925925925926
ridge_wavlm,576,48,prompt_seen,1073,48.61111111111111,44.44444444444445,51.38888888888889,48.14814814814815
ridge_wavlm,576,48,prompt_seen,1074,47.22222222222223,43.05555555555556,41.66666666666667,43.98148148148149
ridge_wavlm,576,48,prompt_seen,1075,48.61111111111111,50.0,55.55555555555555,51.388888888888886
ridge_wavlm,576,48,prompt_seen,1076,38.76262626262627,50.0,45.7070707070707,44.823232323232325
ridge_wavlm,576,48,prompt_seen,1077,38.888888888888886,36.111111111111114,34.722222222222214,36.57407407407407
ridge_wavlm,576,48,prompt_seen,1078,61.111111111111114,55.55555555555556,63.888888888888886,60.18518518518518
ridge_wavlm,576,48,prompt_seen,1079,47.22222222222223,47.22222222222223,58.33333333333333,50.925925925925924
ridge_wavlm,576,48,prompt_seen,1080,59.72222222222222,50.0,51.38888888888889,53.7037037037037
ridge_wavlm,576,48,prompt_seen,1081,52.77777777777778,54.166666666666664,51.38888888888889,52.77777777777778
ridge_wavlm,576,48,prompt_seen,1082,37.50000000000001,40.277777777777786,33.33333333333334,37.037037037037045
ridge_wavlm,576,48,prompt_seen,1083,43.05555555555555,38.888888888888886,43.05555555555556,41.666666666666664
ridge_wavlm,576,48,prompt_seen,1084,36.11111111111111,47.22222222222223,45.83333333333333,43.055555555555564
ridge_wavlm,576,48,prompt_seen,1085,52.77777777777778,44.44444444444445,44.44444444444444,47.22222222222223
ridge_wavlm,576,48,prompt_seen,1086,37.49999999999999,43.05555555555556,41.66666666666667,40.74074074074074
ridge_wavlm,576,48,prompt_seen,1087,54.166666666666664,40.27777777777777,43.05555555555556,45.833333333333336
ridge_wavlm,576,48,prompt_seen,1088,54.16666666666667,48.61111111111111,52.77777777777778,51.85185185185185
ridge_wavlm,576,48,prompt_seen,1089,54.166666666666664,51.388888888888886,47.222222222222214,50.925925925925924
ridge_wavlm,576,48,prompt_seen,1090,54.166666666666664,51.38888888888889,44.44444444444444,50.0
ridge_wavlm,576,48,prompt_seen,1091,44.44444444444445,48.61111111111111,45.83333333333333,46.2962962962963
ridge_wavlm,576,48,prompt_new,1001,22.22222222222222,27.77777777777778,36.111111111111114,28.703703703703706
ridge_wavlm,576,48,prompt_new,1002,26.515151515151516,23.989898989898986,29.419191919191917,26.641414141414142
ridge_wavlm,576,48,prompt_new,1003,20.833333333333336,25.000000000000007,34.722222222222214,26.85185185185185
ridge_wavlm,576,48,prompt_new,1004,31.944444444444446,29.166666666666668,33.33333333333333,31.48148148148148
ridge_wavlm,576,48,prompt_new,1005,29.166666666666668,25.0,26.38888888888889,26.85185185185185
ridge_wavlm,576,48,prompt_new,1006,31.439393939393938,31.691919191919194,35.73232323232323,32.95454545454546
ridge_wavlm,576,48,prompt_new,1007,33.33333333333333,30.555555555555554,23.611111111111107,29.166666666666668
ridge_wavlm,576,48,prompt_new,1008,30.303030303030305,24.242424242424242,21.21212121212121,25.25252525252525
ridge_wavlm,576,48,prompt_new,1009,31.818181818181817,25.757575757575758,28.78787878787879,28.787878787878793
ridge_wavlm,576,48,prompt_new,1010,18.055555555555557,31.944444444444446,24.999999999999996,25.0
ridge_wavlm,576,48,prompt_new,1011,38.88888888888889,34.722222222222214,30.555555555555554,34.72222222222222
ridge_wavlm,576,48,prompt_new,1012,31.944444444444446,23.611111111111107,30.555555555555554,28.703703703703706
ridge_wavlm,576,48,prompt_new,1013,23.106060606060606,25.757575757575758,38.76262626262627,29.20875420875421
ridge_wavlm,576,48,prompt_new,1014,25.0,33.33333333333333,38.888888888888886,32.407407407407405
ridge_wavlm,576,48,prompt_new,1015,25.0,22.22222222222222,18.055555555555554,21.759259259259256
ridge_wavlm,576,48,prompt_new,1016,23.611111111111107,22.222222222222225,30.555555555555554,25.462962962962962
ridge_wavlm,576,48,prompt_new,1017,28.66161616161616,20.075757575757578,22.97979797979798,23.905723905723903
ridge_wavlm,576,48,prompt_new,1018,30.555555555555557,33.33333333333333,36.11111111111111,33.333333333333336
ridge_wavlm,576,48,prompt_new,1019,24.24242424242424,34.848484848484844,30.303030303030305,29.797979797979792
ridge_wavlm,576,48,prompt_new,1020,23.611111111111107,20.833333333333336,27.777777777777775,24.074074074074073
ridge_wavlm,576,48,prompt_new,1021,23.611111111111114,22.222222222222225,22.222222222222225,22.68518518518519
ridge_wavlm,576,48,prompt_new,1022,27.77777777777778,31.944444444444446,34.722222222222214,31.48148148148148
ridge_wavlm,576,48,prompt_new,1023,29.166666666666668,31.944444444444443,29.166666666666668,30.092592592592595
ridge_wavlm,576,48,prompt_new,1024,33.33333333333333,23.611111111111107,31.944444444444446,29.62962962962963
ridge_wavlm,576,48,prompt_new,1025,25.0,27.77777777777778,25.0,25.925925925925924
ridge_wavlm,576,48,prompt_new,1026,26.38888888888889,30.555555555555554,29.166666666666664,28.703703703703706
ridge_wavlm,576,48,prompt_new,1027,34.72222222222223,27.77777777777778,26.38888888888889,29.629629629629633
ridge_wavlm,576,48,prompt_new,1028,27.777777777777775,33.33333333333333,31.944444444444446,31.018518518518515
ridge_wavlm,576,48,prompt_new,1029,29.166666666666668,34.722222222222214,27.77777777777778,30.555555555555554
ridge_wavlm,576,48,prompt_new,1030,30.555555555555554,34.72222222222223,31.944444444444443,32.40740740740741
ridge_wavlm,576,48,prompt_new,1031,23.611111111111107,29.166666666666668,29.166666666666664,27.31481481481481
ridge_wavlm,576,48,prompt_new,1032,19.444444444444443,24.999999999999996,22.22222222222222,22.222222222222218
ridge_wavlm,576,48,prompt_new,1033,30.555555555555554,23.611111111111107,33.33333333333333,29.16666666666666
ridge_wavlm,576,48,prompt_new,1034,22.22222222222222,25.0,23.611111111111114,23.611111111111114
ridge_wavlm,576,48,prompt_new,1035,34.72222222222223,31.944444444444446,31.944444444444443,32.870370370370374
ridge_wavlm,576,48,prompt_new,1036,26.38888888888889,26.38888888888889,29.166666666666668,27.314814814814813
ridge_wavlm,576,48,prompt_new,1037,27.77777777777778,44.44444444444445,33.33333333333333,35.18518518518518
ridge_wavlm,576,48,prompt_new,1038,26.38888888888889,31.944444444444446,31.944444444444443,30.09259259259259
ridge_wavlm,576,48,prompt_new,1039,34.72222222222223,34.722222222222214,30.555555555555554,33.333333333333336
ridge_wavlm,576,48,prompt_new,1040,27.02020202020202,31.060606060606062,25.252525252525253,27.777777777777782
ridge_wavlm,576,48,prompt_new,1041,29.166666666666668,23.611111111111107,29.166666666666668,27.314814814814813
ridge_wavlm,576,48,prompt_new,1042,25.0,23.611111111111107,23.611111111111107,24.074074074074073
ridge_wavlm,576,48,prompt_new,1043,20.833333333333336,34.72222222222223,30.555555555555557,28.703703703703706
ridge_wavlm,576,48,prompt_new,1044,22.22222222222222,33.33333333333333,29.166666666666668,28.240740740740737
ridge_wavlm,576,48,prompt_new,1045,25.0,38.88888888888889,29.166666666666664,31.01851851851852
ridge_wavlm,576,48,prompt_new,1046,22.22222222222222,22.22222222222222,23.611111111111114,22.685185185185187
ridge_wavlm,576,48,prompt_new,1047,31.944444444444446,37.5,38.88888888888889,36.111111111111114
ridge_wavlm,576,48,prompt_new,1048,29.166666666666668,25.0,34.72222222222223,29.629629629629633
ridge_wavlm,576,48,prompt_new,1049,25.0,22.22222222222222,30.555555555555557,25.925925925925924
ridge_wavlm,576,48,prompt_new,1050,30.555555555555557,33.33333333333333,29.166666666666668,31.01851851851852
ridge_wavlm,576,48,prompt_new,1051,29.166666666666668,29.166666666666668,27.777777777777775,28.703703703703706
ridge_wavlm,576,48,prompt_new,1052,30.555555555555554,22.22222222222222,36.111111111111114,29.62962962962963
ridge_wavlm,576,48,prompt_new,1053,26.38888888888889,27.777777777777775,25.0,26.388888888888886
ridge_wavlm,576,48,prompt_new,1054,31.944444444444446,26.38888888888889,25.0,27.777777777777782
ridge_wavlm,576,48,prompt_new,1055,31.944444444444446,23.611111111111114,23.611111111111107,26.388888888888886
ridge_wavlm,576,48,prompt_new,1056,27.777777777777775,19.444444444444446,23.611111111111114,23.611111111111114
ridge_wavlm,576,48,prompt_new,1057,22.22222222222222,27.777777777777775,30.555555555555554,26.85185185185185
ridge_wavlm,576,48,prompt_new,1058,25.0,27.77777777777778,33.33333333333333,28.703703703703706
ridge_wavlm,576,48,prompt_new,1059,29.166666666666668,29.166666666666668,27.777777777777786,28.703703703703706
ridge_wavlm,576,48,prompt_new,1060,27.777777777777775,25.0,27.777777777777775,26.851851851851848
ridge_wavlm,576,48,prompt_new,1061,29.166666666666668,31.944444444444443,30.555555555555557,30.555555555555557
ridge_wavlm,576,48,prompt_new,1062,23.611111111111107,26.38888888888889,25.000000000000007,25.0
ridge_wavlm,576,48,prompt_new,1063,30.555555555555554,22.22222222222222,26.38888888888889,26.388888888888886
ridge_wavlm,576,48,prompt_new,1064,26.38888888888889,36.11111111111111,27.77777777777778,30.09259259259259
ridge_wavlm,576,48,prompt_new,1065,27.777777777777775,30.555555555555554,27.77777777777778,28.703703703703706
ridge_wavlm,576,48,prompt_new,1066,23.611111111111114,26.38888888888889,18.055555555555557,22.685185185185187
ridge_wavlm,576,48,prompt_new,1067,19.444444444444443,22.22222222222222,29.166666666666668,23.61111111111111
ridge_wavlm,576,48,prompt_new,1068,22.22222222222222,36.111111111111114,27.77777777777778,28.703703703703706
ridge_wavlm,576,48,prompt_new,1069,23.611111111111114,25.000000000000007,27.77777777777778,25.462962962962965
ridge_wavlm,576,48,prompt_new,1070,27.77777777777778,25.0,26.38888888888889,26.38888888888889
ridge_wavlm,576,48,prompt_new,1071,23.611111111111114,31.944444444444446,33.33333333333333,29.62962962962963
ridge_wavlm,576,48,prompt_new,1072,27.777777777777775,33.33333333333333,27.777777777777775,29.629629629629623
ridge_wavlm,576,48,prompt_new,1073,23.611111111111114,20.833333333333336,24.999999999999996,23.14814814814815
ridge_wavlm,576,48,prompt_new,1074,26.38888888888889,31.944444444444446,25.000000000000007,27.777777777777782
ridge_wavlm,576,48,prompt_new,1075,29.166666666666668,44.44444444444445,34.722222222222214,36.11111111111111
ridge_wavlm,576,48,prompt_new,1076,31.186868686868685,28.53535353535354,25.5050505050505,28.40909090909091
ridge_wavlm,576,48,prompt_new,1077,27.777777777777775,25.000000000000007,22.22222222222222,25.0
ridge_wavlm,576,48,prompt_new,1078,33.33333333333333,30.555555555555554,29.166666666666668,31.01851851851852
ridge_wavlm,576,48,prompt_new,1079,25.0,19.444444444444443,31.944444444444443,25.462962962962962
ridge_wavlm,576,48,prompt_new,1080,41.66666666666667,38.88888888888889,30.555555555555554,37.037037037037045
ridge_wavlm,576,48,prompt_new,1081,31.944444444444443,34.72222222222223,24.999999999999996,30.555555555555557
ridge_wavlm,576,48,prompt_new,1082,33.33333333333333,20.833333333333336,25.0,26.388888888888886
ridge_wavlm,576,48,prompt_new,1083,27.77777777777778,31.944444444444446,30.555555555555554,30.092592592592595
ridge_wavlm,576,48,prompt_new,1084,23.611111111111114,27.777777777777775,26.38888888888889,25.925925925925924
ridge_wavlm,576,48,prompt_new,1085,29.166666666666668,38.888888888888886,26.38888888888889,31.48148148148148
ridge_wavlm,576,48,prompt_new,1086,24.999999999999996,30.555555555555557,26.38888888888889,27.314814814814813
ridge_wavlm,576,48,prompt_new,1087,26.38888888888889,29.166666666666664,36.11111111111111,30.555555555555554
ridge_wavlm,576,48,prompt_new,1088,34.722222222222214,37.5,27.77777777777778,33.333333333333336
ridge_wavlm,576,48,prompt_new,1089,29.166666666666668,30.555555555555554,29.166666666666668,29.62962962962963
ridge_wavlm,576,48,prompt_new,1090,27.77777777777778,27.777777777777775,31.944444444444443,29.166666666666668
ridge_wavlm,576,48,prompt_new,1091,20.833333333333336,27.777777777777775,22.222222222222225,23.611111111111114
cnn,288,12,prompt_seen,1001,22.222222222222225,25.0,20.833333333333336,22.68518518518519
cnn,288,12,prompt_seen,1002,40.53030303030303,42.55050505050505,52.3989898989899,45.15993265993266
cnn,288,12,prompt_seen,1003,41.66666666666667,44.44444444444445,44.44444444444445,43.518518518518526
cnn,288,12,prompt_seen,1004,47.22222222222223,44.44444444444444,37.5,43.055555555555564
cnn,288,12,prompt_seen,1005,29.166666666666668,34.72222222222223,34.72222222222223,32.870370370370374
cnn,288,12,prompt_seen,1006,33.58585858585859,38.76262626262627,35.1010101010101,35.81649831649832
cnn,288,12,prompt_seen,1007,40.27777777777777,34.722222222222214,38.888888888888886,37.962962962962955
cnn,288,12,prompt_seen,1008,34.848484848484844,21.21212121212121,24.242424242424242,26.767676767676765
cnn,288,12,prompt_seen,1009,45.45454545454545,43.939393939393945,46.96969696969697,45.45454545454546
cnn,288,12,prompt_seen,1010,50.0,52.77777777777778,50.000000000000014,50.925925925925924
cnn,288,12,prompt_seen,1011,47.22222222222223,48.61111111111111,47.222222222222214,47.68518518518518
cnn,288,12,prompt_seen,1012,43.05555555555555,43.05555555555556,37.5,41.2037037037037
cnn,288,12,prompt_seen,1013,54.67171717171717,56.06060606060607,52.02020202020202,54.25084175084175
cnn,288,12,prompt_seen,1014,50.0,52.77777777777778,50.0,50.925925925925924
cnn,288,12,prompt_seen,1015,41.66666666666667,38.888888888888886,36.11111111111111,38.888888888888886
cnn,288,12,prompt_seen,1016,38.88888888888889,37.5,36.111111111111114,37.5
cnn,288,12,prompt_seen,1017,33.45959595959596,39.141414141414145,30.808080808080813,34.469696969696976
cnn,288,12,prompt_seen,1018,54.166666666666664,62.5,56.94444444444444,57.87037037037036
cnn,288,12,prompt_seen,1019,46.96969696969697,43.93939393939394,48.48484848484848,46.46464646464646
cnn,288,12,prompt_seen,1020,43.05555555555555,54.166666666666664,50.0,49.074074074074076
cnn,288,12,prompt_seen,1021,31.944444444444443,36.11111111111111,41.66666666666667,36.57407407407407
cnn,288,12,prompt_seen,1022,38.888888888888886,45.83333333333333,41.66666666666666,42.129629629629626
cnn,288,12,prompt_seen,1023,48.61111111111111,45.83333333333333,38.88888888888889,44.444444444444436
cnn,288,12,prompt_seen,1024,34.722222222222214,27.777777777777775,38.88888888888889,33.7962962962963
cnn,288,12,prompt_seen,1025,29.166666666666668,33.33333333333333,41.66666666666667,34.72222222222222
cnn,288,12,prompt_seen,1026,45.83333333333333,41.66666666666667,45.83333333333333,44.444444444444436
cnn,288,12,prompt_seen,1027,45.83333333333333,51.388888888888886,54.166666666666664,50.46296296296296
cnn,288,12,prompt_seen,1028,36.11111111111111,40.277777777777786,40.27777777777777,38.888888888888886
cnn,288,12,prompt_seen,1029,40.27777777777777,33.33333333333333,37.5,37.03703703703703
cnn,288,12,prompt_seen,1030,48.61111111111111,51.38888888888889,45.83333333333333,48.61111111111111
cnn,288,12,prompt_seen,1031,29.166666666666668,29.166666666666668,41.66666666666667,33.333333333333336
cnn,288,12,prompt_seen,1032,47.22222222222223,34.72222222222223,40.27777777777777,40.74074074074074
cnn,288,12,prompt_seen,1033,51.38888888888889,45.83333333333333,43.05555555555556,46.75925925925926
cnn,288,12,prompt_seen,1034,50.0,52.77777777777778,48.61111111111111,50.46296296296296
cnn,288,12,prompt_seen,1035,34.722222222222214,40.27777777777777,38.88888888888889,37.96296296296296
cnn,288,12,prompt_seen,1036,27.77777777777778,26.38888888888889,34.72222222222223,29.629629629629633
cnn,288,12,prompt_seen,1037,29.166666666666668,55.55555555555555,52.77777777777778,45.833333333333336
cnn,288,12,prompt_seen,1038,50.0,44.44444444444444,45.83333333333333,46.75925925925926
cnn,288,12,prompt_seen,1039,44.44444444444444,38.888888888888886,40.27777777777777,41.2037037037037
cnn,288,12,prompt_seen,1040,40.151515151515156,38.88888888888889,38.63636363636364,39.225589225589225
cnn,288,12,prompt_seen,1041,52.77777777777778,49.99999999999999,45.83333333333333,49.53703703703703
cnn,288,12,prompt_seen,1042,33.33333333333333,36.111111111111114,34.72222222222223,34.72222222222222
cnn,288,12,prompt_seen,1043,48.61111111111111,52.77777777777778,47.22222222222223,49.53703703703704
cnn,288,12,prompt_seen,1044,43.05555555555556,44.44444444444445,51.38888888888889,46.2962962962963
cnn,288,12,prompt_seen,1045,43.05555555555555,43.05555555555556,34.722222222222214,40.27777777777778
cnn,288,12,prompt_seen,1046,40.27777777777777,47.22222222222223,40.27777777777777,42.59259259259259
cnn,288,12,prompt_seen,1047,51.388888888888886,48.61111111111111,44.44444444444444,48.14814814814815
cnn,288,12,prompt_seen,1048,48.611111111111114,52.77777777777778,47.22222222222223,49.53703703703704
cnn,288,12,prompt_seen,1049,47.222222222222214,40.27777777777777,51.38888888888889,46.2962962962963
cnn,288,12,prompt_seen,1050,54.166666666666664,58.333333333333336,54.166666666666664,55.55555555555555
cnn,288,12,prompt_seen,1051,44.44444444444445,50.0,48.611111111111114,47.68518518518519
cnn,288,12,prompt_seen,1052,38.88888888888889,38.888888888888886,37.49999999999999,38.425925925925924
