level,model,replicate,variant,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,b,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,accepted_support_6,accepted_support_7
ravdess,cnn,r1s1,global_oof,8,0.5802469135802469,42.364257769234214,91,180,163,169,179,172,42.364257769234214,0.09937456567060458,0.1,0.9006254343293955,0.12046783625730995,143,1439,0.5941626129256428,41.614856020942405,0.5740740740740741,0.9006254343293955,0.12982456140350876,0.6,0.705,0.5776418571140642,0,1,0,0.2755171530247648,180,162
ravdess,cnn,r1s1,global_oof,8,0.5685763888888888,42.76274605251963,74,170,146,143,164,155,42.76274605251963,0.19944405837387075,0.2,0.8005559416261293,0.23391812865497075,287,1439,0.5941626129256428,41.614856020942405,0.5529513888888888,0.8005559416261293,0.2549707602339181,0.36666666666666664,0.5266666666666667,0.5623679178775788,0,6,0,0.31939521590886794,167,133
ravdess,cnn,r1s1,global_oof,8,0.5426587301587301,44.33652184166608,67,154,121,122,152,124,44.33652184166608,0.2995135510771369,0.3,0.700486448922863,0.36023391812865496,431,1439,0.5941626129256428,41.614856020942405,0.5277777777777778,0.700486448922863,0.37777777777777777,0.25,0.38833333333333336,0.5278236467541354,0,7,0,0.35273942872304626,154,114
ravdess,cnn,r1s1,within_fold,8,0.5725308641975309,43.337660786836864,86,178,174,164,183,168,43.337660786836864,0.09937456567060458,0.1,0.9006254343293955,0.13216374269005848,143,1439,0.5941626129256428,41.614856020942405,0.5740740740740741,0.9006254343293955,0.12982456140350876,0.8,0.8543220338983051,0.571482051219986,0,0,0,0.2755171530247648,181,162
ravdess,cnn,r1s1,within_fold,8,0.5590277777777778,43.44299244731767,79,161,141,138,171,144,43.44299244731767,0.19944405837387075,0.2,0.8005559416261293,0.24678362573099416,287,1439,0.5941626129256428,41.614856020942405,0.5529513888888888,0.8005559416261293,0.2549707602339181,0.65,0.7333333333333333,0.5562975417561046,0,1,0,0.31939521590886794,177,141
ravdess,cnn,r1s1,within_fold,8,0.5357142857142857,44.91513860239081,64,158,114,116,156,127,44.91513860239081,0.2995135510771369,0.3,0.700486448922863,0.3684210526315789,431,1439,0.5941626129256428,41.614856020942405,0.5277777777777778,0.700486448922863,0.37777777777777777,0.55,0.65,0.5317280855532416,0,8,0,0.35273942872304626,155,118
ravdess,cnn,r1s2,global_oof,8,0.5810185185185185,42.50169046115646,91,184,166,166,180,167,42.50169046115646,0.09937456567060458,0.1,0.9006254343293955,0.11826697892271663,143,1439,0.5934676858929813,42.00718531849913,0.5771604938271605,0.9006254343293955,0.12412177985948478,0.5833333333333334,0.7033333333333334,0.578270320838923,0,3,0,0.28847070414636733,182,160
ravdess,cnn,r1s2,global_oof,8,0.5651041666666666,43.86866380405211,82,170,140,150,165,148,43.86866380405211,0.19944405837387075,0.2,0.8005559416261293,0.23770491803278687,287,1439,0.5934676858929813,42.00718531849913,0.5520833333333334,0.8005559416261293,0.25526932084309134,0.35,0.51,0.5554168286300007,0,5,0,0.33168781385696056,159,138
ravdess,cnn,r1s2,global_oof,8,0.5347222222222222,45.87376453989441,73,159,120,125,143,126,45.87376453989441,0.2995135510771369,0.3,0.700486448922863,0.36885245901639346,431,1439,0.5934676858929813,42.00718531849913,0.5297619047619048,0.700486448922863,0.3747072599531616,0.16666666666666666,0.3383333333333333,0.5150328281522457,0,5,0,0.3681312620815839,146,116
ravdess,cnn,r1s2,within_fold,8,0.5794753086419753,43.009005174034435,90,180,168,169,184,169,43.009005174034435,0.09937456567060458,0.1,0.9006254343293955,0.12060889929742388,143,1439,0.5934676858929813,42.00718531849913,0.5771604938271605,0.9006254343293955,0.12412177985948478,0.8166666666666667,0.85,0.5789125404426329,0,0,0,0.28847070414636733,176,160
ravdess,cnn,r1s2,within_fold,8,0.5546875,44.52260205227921,83,169,144,143,166,144,44.52260205227921,0.19944405837387075,0.2,0.8005559416261293,0.25175644028103045,287,1439,0.5934676858929813,42.00718531849913,0.5520833333333334,0.8005559416261293,0.25526932084309134,0.7166666666666667,0.7333333333333333,0.5537757077463942,0,0,0,0.33168781385696056,163,140
ravdess,cnn,r1s2,within_fold,8,0.5238095238095238,46.300828558958095,77,158,121,121,149,116,46.300828558958095,0.2995135510771369,0.3,0.700486448922863,0.38173302107728335,431,1439,0.5934676858929813,42.00718531849913,0.5297619047619048,0.700486448922863,0.3747072599531616,0.5333333333333333,0.61,0.5207720702045634,0,13,0,0.3681312620815839,149,117
ravdess,cnn,r2s0,global_oof,8,0.5825617283950617,42.107971666537644,82,180,172,168,184,175,42.107971666537644,0.09937456567060458,0.1,0.9006254343293955,0.13318025258323765,143,1439,0.6052814454482279,40.05065172338569,0.5848765432098766,0.9006254343293955,0.12973593570608496,0.7333333333333333,0.8,0.5829328380524584,0,0,0,0.2856199232932514,176,159
ravdess,cnn,r2s0,global_oof,8,0.5633680555555556,43.128579459372624,67,174,151,143,165,158,43.128579459372624,0.19944405837387075,0.2,0.8005559416261293,0.25487944890929964,287,1439,0.6052814454482279,40.05065172338569,0.5651041666666666,0.8005559416261293,0.2525832376578645,0.5833333333333334,0.6216666666666667,0.5600996474704062,0,7,0,0.32948920830096323,161,133
ravdess,cnn,r2s0,global_oof,8,0.5426587301587301,44.07526051105746,58,163,125,123,142,129,44.07526051105746,0.2995135510771369,0.3,0.700486448922863,0.3719862227324914,431,1439,0.6052814454482279,40.05065172338569,0.5466269841269841,0.700486448922863,0.36739380022962115,0.45,0.5,0.5343884875844074,0,12,0,0.3693952854575365,158,110
ravdess,cnn,r2s0,within_fold,8,0.5879629629629629,41.29412678333691,78,185,173,162,180,177,41.29412678333691,0.09937456567060458,0.1,0.9006254343293955,0.1251435132032147,143,1439,0.6052814454482279,40.05065172338569,0.5848765432098766,0.9006254343293955,0.12973593570608496,0.8166666666666667,0.8383333333333334,0.5865268722334164,0,0,0,0.2856199232932514,174,167
ravdess,cnn,r2s0,within_fold,8,0.5677083333333334,42.82854225628762,65,167,151,143,164,159,42.82854225628762,0.19944405837387075,0.2,0.8005559416261293,0.24913892078071181,287,1439,0.6052814454482279,40.05065172338569,0.5651041666666666,0.8005559416261293,0.2525832376578645,0.6949152542372882,0.71,0.5662742881586219,0,1,0,0.32948920830096323,165,138
ravdess,cnn,r2s0,within_fold,8,0.5565476190476191,42.72179652745992,54,154,132,120,145,135,42.72179652745992,0.2995135510771369,0.3,0.700486448922863,0.3559127439724455,431,1439,0.6052814454482279,40.05065172338569,0.5466269841269841,0.700486448922863,0.36739380022962115,0.5,0.6166666666666667,0.5547238102564168,0,13,0,0.3693952854575365,151,117
ravdess,cnn,r2s1,global_oof,8,0.5810185185185185,42.31662371217253,89,186,169,161,182,175,42.31662371217253,0.09937456567060458,0.1,0.9006254343293955,0.1354764638346728,143,1439,0.6052814454482279,40.377195135253054,0.5779320987654321,0.9006254343293955,0.14006888633754305,0.7,0.7816666666666667,0.5798559166884609,0,0,0,0.29378040466608657,170,164
ravdess,cnn,r2s1,global_oof,8,0.5564236111111112,44.354573840176734,76,171,153,139,168,150,44.354573840176734,0.19944405837387075,0.2,0.8005559416261293,0.26406429391504016,287,1439,0.6052814454482279,40.377195135253054,0.5581597222222222,0.8005559416261293,0.2617680826636051,0.5166666666666667,0.5833333333333334,0.5520585998675108,0,5,0,0.34157079208515867,157,138
ravdess,cnn,r2s1,global_oof,8,0.5307539682539683,45.668953483310666,68,162,127,115,156,125,45.668953483310666,0.2995135510771369,0.3,0.700486448922863,0.3857634902411022,431,1439,0.6052814454482279,40.377195135253054,0.5317460317460317,0.700486448922863,0.38461538461538464,0.4,0.45,0.5238270287028413,0,10,0,0.3803642258240356,142,113
ravdess,cnn,r2s1,within_fold,8,0.5794753086419753,42.61756849441433,88,186,173,167,183,166,42.61756849441433,0.09937456567060458,0.1,0.9006254343293955,0.1377726750861079,143,1439,0.6052814454482279,40.377195135253054,0.5779320987654321,0.9006254343293955,0.14006888633754305,0.75,0.8375706214689266,0.5786819334010277,0,0,0,0.29378040466608657,172,161
ravdess,cnn,r2s1,within_fold,8,0.5581597222222222,44.11437291805373,76,171,151,139,172,151,44.11437291805373,0.19944405837387075,0.2,0.8005559416261293,0.2617680826636051,287,1439,0.6052814454482279,40.377195135253054,0.5581597222222222,0.8005559416261293,0.2617680826636051,0.6,0.6964406779661018,0.5540097990375042,0,3,0,0.34157079208515867,156,136
ravdess,cnn,r2s1,within_fold,8,0.5337301587301587,45.89682753960413,66,161,129,115,159,128,45.89682753960413,0.2995135510771369,0.3,0.700486448922863,0.3823191733639495,431,1439,0.6052814454482279,40.377195135253054,0.5317460317460317,0.700486448922863,0.38461538461538464,0.4666666666666667,0.5646610169491526,0.5273284114162088,0,12,0,0.3803642258240356,136,114
ravdess,cnn,r2s2,global_oof,8,0.5910493827160493,41.25468221851651,88,185,172,170,174,174,41.25468221851651,0.09937456567060458,0.1,0.9006254343293955,0.13053348467650397,143,1439,0.6122307157748437,39.39688318062827,0.5902777777777778,0.9006254343293955,0.13166855845629966,0.6,0.7983333333333333,0.5953252182638636,0,1,0,0.27869753024413235,174,159
ravdess,cnn,r2s2,global_oof,8,0.5729166666666666,42.65208204381534,74,173,147,149,158,157,42.65208204381534,0.19944405837387075,0.2,0.8005559416261293,0.2508513053348468,287,1439,0.6122307157748437,39.39688318062827,0.5789930555555556,0.8005559416261293,0.24290578887627695,0.38333333333333336,0.6833333333333333,0.5790077872445752,0,4,0,0.31596605763838026,161,133
ravdess,cnn,r2s2,global_oof,8,0.5476190476190477,44.838609127623904,58,162,123,125,148,136,44.838609127623904,0.2995135510771369,0.3,0.700486448922863,0.37343927355278095,431,1439,0.6122307157748437,39.39688318062827,0.5545634920634921,0.700486448922863,0.3654937570942111,0.3,0.4716666666666667,0.5563761985645103,0,11,0,0.3501293799823154,147,109
ravdess,cnn,r2s2,within_fold,8,0.591820987654321,41.22719802135393,89,183,172,168,180,172,41.22719802135393,0.09937456567060458,0.1,0.9006254343293955,0.12939841089670828,143,1439,0.6122307157748437,39.39688318062827,0.5902777777777778,0.9006254343293955,0.13166855845629966,0.8,0.8375706214689266,0.5902328142196239,0,0,0,0.27869753024413235,176,156
ravdess,cnn,r2s2,within_fold,8,0.5763888888888888,42.51149985569074,79,170,154,144,157,156,42.51149985569074,0.19944405837387075,0.2,0.8005559416261293,0.246311010215664,287,1439,0.6122307157748437,39.39688318062827,0.5789930555555556,0.8005559416261293,0.24290578887627695,0.6666666666666666,0.6933333333333334,0.5734637227149656,0,3,0,0.31596605763838026,161,131
ravdess,cnn,r2s2,within_fold,8,0.5575396825396826,43.47093303904487,68,158,129,121,146,132,43.47093303904487,0.2995135510771369,0.3,0.700486448922863,0.3620885357548241,431,1439,0.6122307157748437,39.39688318062827,0.5545634920634921,0.700486448922863,0.3654937570942111,0.5,0.555,0.5500926882742376,0,10,0,0.3501293799823154,148,106
ravdess,hubert_base,r0s0,global_oof,8,0.3194444444444444,68.08130082368045,91,183,163,166,181,167,68.08130082368045,0.09937456567060458,0.1,0.9006254343293955,0.17857142857142858,143,1439,0.3502432244614315,65.46479602966842,0.31635802469135804,0.9006254343293955,0.1865079365079365,0.7166666666666667,0.7741525423728813,0.3198192187518281,0,0,0,0.3880301215867241,176,169
ravdess,hubert_base,r0s0,global_oof,8,0.2934027777777778,70.38078460120124,80,169,144,137,164,139,70.38078460120124,0.19944405837387075,0.2,0.8005559416261293,0.32936507936507936,287,1439,0.3502432244614315,65.46479602966842,0.2838541666666667,0.8005559416261293,0.35119047619047616,0.5833333333333334,0.6233898305084746,0.29362456684399646,0,4,0,0.464157502983063,170,149
ravdess,hubert_base,r0s0,global_oof,8,0.25396825396825395,74.05729122657758,67,151,117,117,149,121,74.05729122657758,0.2995135510771369,0.3,0.700486448922863,0.49206349206349204,431,1439,0.3502432244614315,65.46479602966842,0.25,0.700486448922863,0.5,0.4,0.4995480225988701,0.2531771362235504,0,9,0,0.5356804200368722,153,133
ravdess,hubert_base,r0s0,within_fold,8,0.31867283950617287,68.19088511954024,90,181,164,166,181,164,68.19088511954024,0.09937456567060458,0.1,0.9006254343293955,0.18055555555555555,143,1439,0.3502432244614315,65.46479602966842,0.31635802469135804,0.9006254343293955,0.1865079365079365,0.8305084745762712,0.85,0.31829647453211507,0,0,0,0.3880301215867241,178,172
ravdess,hubert_base,r0s0,within_fold,8,0.2881944444444444,70.93406401323182,82,167,146,138,165,140,70.93406401323182,0.19944405837387075,0.2,0.8005559416261293,0.3412698412698413,287,1439,0.3502432244614315,65.46479602966842,0.2838541666666667,0.8005559416261293,0.35119047619047616,0.6779661016949152,0.7216666666666667,0.28861369591803593,0,2,0,0.464157502983063,164,150
ravdess,hubert_base,r0s0,within_fold,8,0.2509920634920635,74.59694941870647,66,145,123,112,155,121,74.59694941870647,0.2995135510771369,0.3,0.700486448922863,0.498015873015873,431,1439,0.3502432244614315,65.46479602966842,0.25,0.700486448922863,0.5,0.5423728813559322,0.6166666666666667,0.24992029662132734,0,12,0,0.5356804200368722,153,133
ravdess,hubert_base,r1s1,global_oof,8,0.30401234567901236,69.23935519479225,91,178,166,163,180,169,69.23935519479225,0.09937456567060458,0.1,0.9006254343293955,0.18930041152263374,143,1439,0.33773453787352326,66.44647142233858,0.2962962962962963,0.9006254343293955,0.20987654320987653,0.7833333333333333,0.8266666666666667,0.3032526052468694,0,0,0,0.40348741514108444,180,169
ravdess,hubert_base,r1s1,global_oof,8,0.2560763888888889,73.7867693874577,82,156,142,145,170,136,73.7867693874577,0.19944405837387075,0.2,0.8005559416261293,0.39300411522633744,287,1439,0.33773453787352326,66.44647142233858,0.2612847222222222,0.8005559416261293,0.38065843621399176,0.5666666666666667,0.6677118644067797,0.25668270752700006,0,4,0,0.482755733018619,169,152
ravdess,hubert_base,r1s1,global_oof,8,0.22321428571428573,76.6269910183841,69,139,116,117,159,117,76.6269910183841,0.2995135510771369,0.3,0.700486448922863,0.5370370370370371,431,1439,0.33773453787352326,66.44647142233858,0.22718253968253968,0.700486448922863,0.5288065843621399,0.4,0.5629661016949152,0.22193512633786608,0,8,0,0.5642805282472257,155,136
ravdess,hubert_base,r1s1,within_fold,8,0.30092592592592593,69.57205999124011,92,178,165,166,181,163,69.57205999124011,0.09937456567060458,0.1,0.9006254343293955,0.19753086419753085,143,1439,0.33773453787352326,66.44647142233858,0.2962962962962963,0.9006254343293955,0.20987654320987653,0.7966101694915254,0.85,0.3002528405694391,0,0,0,0.40348741514108444,180,171
ravdess,hubert_base,r1s1,within_fold,8,0.2586805555555556,73.18616495783452,85,163,140,139,171,135,73.18616495783452,0.19944405837387075,0.2,0.8005559416261293,0.3868312757201646,287,1439,0.33773453787352326,66.44647142233858,0.2612847222222222,0.8005559416261293,0.38065843621399176,0.6666666666666666,0.71,0.26003469035954324,0,2,0,0.482755733018619,168,151
ravdess,hubert_base,r1s1,within_fold,8,0.22420634920634921,76.4631722056734,70,139,118,117,158,116,76.4631722056734,0.2995135510771369,0.3,0.700486448922863,0.5349794238683128,431,1439,0.33773453787352326,66.44647142233858,0.22718253968253968,0.700486448922863,0.5288065843621399,0.5666666666666667,0.574632768361582,0.22679076952589053,0,11,0,0.5642805282472257,156,134
ravdess,hubert_base,r2s2,global_oof,8,0.3109567901234568,68.58377485394443,92,176,172,161,183,157,68.58377485394443,0.09937456567060458,0.1,0.9006254343293955,0.18585858585858586,143,1439,0.3439888811674774,65.79372545811518,0.3101851851851852,0.9006254343293955,0.18787878787878787,0.7833333333333333,0.8433333333333334,0.31181233460213376,0,0,0,0.40764159533053035,178,177
ravdess,hubert_base,r2s2,global_oof,8,0.2717013888888889,71.99634527677078,81,167,148,127,172,131,71.99634527677078,0.19944405837387075,0.2,0.8005559416261293,0.36767676767676766,287,1439,0.3439888811674774,65.79372545811518,0.2751736111111111,0.8005559416261293,0.3595959595959596,0.6,0.705,0.2720131700278327,0,2,0,0.490467365565968,170,156
ravdess,hubert_base,r2s2,global_oof,8,0.2400793650793651,74.95216663865557,68,149,128,106,156,109,74.95216663865557,0.2995135510771369,0.3,0.700486448922863,0.5111111111111111,431,1439,0.3439888811674774,65.79372545811518,0.2509920634920635,0.700486448922863,0.4888888888888889,0.43333333333333335,0.5533333333333333,0.24217695756353153,0,9,0,0.5677122521422129,154,138
ravdess,hubert_base,r2s2,within_fold,8,0.3109567901234568,68.57789214669006,90,180,169,163,183,156,68.57789214669006,0.09937456567060458,0.1,0.9006254343293955,0.18585858585858586,143,1439,0.3439888811674774,65.79372545811518,0.3101851851851852,0.9006254343293955,0.18787878787878787,0.85,0.855,0.31163333337209337,0,0,0,0.40764159533053035,180,175
ravdess,hubert_base,r2s2,within_fold,8,0.2743055555555556,71.86890383275065,77,168,145,131,174,134,71.86890383275065,0.19944405837387075,0.2,0.8005559416261293,0.3616161616161616,287,1439,0.3439888811674774,65.79372545811518,0.2751736111111111,0.8005559416261293,0.3595959595959596,0.6666666666666666,0.7333333333333333,0.27576958615252206,0,1,0,0.490467365565968,170,153
ravdess,hubert_base,r2s2,within_fold,8,0.2390873015873016,75.2474501498778,67,150,132,102,157,108,75.2474501498778,0.2995135510771369,0.3,0.700486448922863,0.5131313131313131,431,1439,0.3439888811674774,65.79372545811518,0.2509920634920635,0.700486448922863,0.4888888888888889,0.55,0.6166666666666667,0.242629433961174,0,14,0,0.5677122521422129,154,138
ravdess,resnet_se,r0s0,global_oof,8,0.5200617283950617,48.59482496985667,78,179,174,171,179,167,48.59482496985667,0.09937456567060458,0.1,0.9006254343293955,0.13256113256113256,143,1439,0.5399583043780403,46.63469404450262,0.5200617283950617,0.9006254343293955,0.13256113256113256,0.7166666666666667,0.805,0.5225759404992961,0,0,0,0.3225068954127636,174,174
ravdess,resnet_se,r0s0,global_oof,8,0.4887152777777778,50.891975968165596,68,170,141,140,159,150,50.891975968165596,0.19944405837387075,0.2,0.8005559416261293,0.2754182754182754,287,1439,0.5399583043780403,46.63469404450262,0.5,0.8005559416261293,0.25868725868725867,0.5333333333333333,0.6845762711864406,0.49200370387752174,0,3,0,0.38286738466865244,163,161
ravdess,resnet_se,r0s0,global_oof,8,0.46726190476190477,52.5102465619419,57,156,122,120,141,125,52.5102465619419,0.2995135510771369,0.3,0.700486448922863,0.3938223938223938,431,1439,0.5399583043780403,46.63469404450262,0.4801587301587302,0.700486448922863,0.3770913770913771,0.31666666666666665,0.5209322033898305,0.4710608852287992,0,7,0,0.436324093223824,152,135
ravdess,resnet_se,r0s0,within_fold,8,0.5246913580246914,48.23132594279437,78,178,169,172,180,168,48.23132594279437,0.09937456567060458,0.1,0.9006254343293955,0.12483912483912483,143,1439,0.5399583043780403,46.63469404450262,0.5200617283950617,0.9006254343293955,0.13256113256113256,0.8,0.8375706214689266,0.5261605364280301,0,0,0,0.3225068954127636,173,178
ravdess,resnet_se,r0s0,within_fold,8,0.4991319444444444,49.9220890985248,65,169,146,142,163,146,49.9220890985248,0.19944405837387075,0.2,0.8005559416261293,0.25997425997426,287,1439,0.5399583043780403,46.63469404450262,0.5,0.8005559416261293,0.25868725868725867,0.6333333333333333,0.6983333333333334,0.5008776760357191,0,3,0,0.38286738466865244,167,154
ravdess,resnet_se,r0s0,within_fold,8,0.4712301587301587,51.9893622962757,58,156,121,122,148,119,51.9893622962757,0.2995135510771369,0.3,0.700486448922863,0.3886743886743887,431,1439,0.5399583043780403,46.63469404450262,0.4801587301587302,0.700486448922863,0.3770913770913771,0.5166666666666667,0.5433333333333333,0.47338716673894465,0,9,0,0.436324093223824,150,134
ravdess,resnet_se,r1s1,global_oof,8,0.5192901234567902,48.401616336942034,88,185,167,166,176,168,48.401616336942034,0.09937456567060458,0.1,0.9006254343293955,0.14158163265306123,143,1439,0.5448227936066713,46.50448571116929,0.5200617283950617,0.9006254343293955,0.14030612244897958,0.5666666666666667,0.6583333333333333,0.5138019349596692,0,3,0,0.3048987797705318,179,167
ravdess,resnet_se,r1s1,global_oof,8,0.5043402777777778,49.1688953769821,84,177,136,149,160,138,49.1688953769821,0.19944405837387075,0.2,0.8005559416261293,0.25892857142857145,287,1439,0.5448227936066713,46.50448571116929,0.4887152777777778,0.8005559416261293,0.28188775510204084,0.38333333333333336,0.5316666666666667,0.49511290853672946,0,6,0,0.3549166268094521,167,141
ravdess,resnet_se,r1s1,global_oof,8,0.48412698412698413,50.43837412746972,70,163,106,129,143,119,50.43837412746972,0.2995135510771369,0.3,0.700486448922863,0.37755102040816324,431,1439,0.5448227936066713,46.50448571116929,0.46726190476190477,0.700486448922863,0.399234693877551,0.23333333333333334,0.31,0.4681017596526778,0,8,0,0.40595095335357634,156,122
ravdess,resnet_se,r1s1,within_fold,8,0.5177469135802469,48.749954418043686,86,181,166,168,181,164,48.749954418043686,0.09937456567060458,0.1,0.9006254343293955,0.1441326530612245,143,1439,0.5448227936066713,46.50448571116929,0.5200617283950617,0.9006254343293955,0.14030612244897958,0.8,0.855,0.5190063510639266,0,0,0,0.3048987797705318,181,169
ravdess,resnet_se,r1s1,within_fold,8,0.484375,51.54049917451432,75,172,137,142,159,147,51.54049917451432,0.19944405837387075,0.2,0.8005559416261293,0.288265306122449,287,1439,0.5448227936066713,46.50448571116929,0.4887152777777778,0.8005559416261293,0.28188775510204084,0.6666666666666666,0.7166666666666667,0.488175005066897,0,2,0,0.3549166268094521,173,147
ravdess,resnet_se,r1s1,within_fold,8,0.45634920634920634,53.561742534117066,66,159,114,118,143,125,53.561742534117066,0.2995135510771369,0.3,0.700486448922863,0.413265306122449,431,1439,0.5448227936066713,46.50448571116929,0.46726190476190477,0.700486448922863,0.399234693877551,0.5666666666666667,0.6166666666666667,0.45886713434432735,0,12,0,0.40595095335357634,157,126
ravdess,resnet_se,r2s2,global_oof,8,0.5354938271604939,45.304086610951735,79,179,170,153,188,176,45.304086610951735,0.09937456567060458,0.1,0.9006254343293955,0.13895781637717122,143,1439,0.5601111883252259,43.76193008289704,0.5324074074074074,0.9006254343293955,0.14392059553349876,0.75,0.8333333333333334,0.5348005137946638,0,0,0,0.3181186984767502,181,170
ravdess,resnet_se,r2s2,global_oof,8,0.5147569444444444,46.10473071777965,70,167,130,136,180,155,46.10473071777965,0.19944405837387075,0.2,0.8005559416261293,0.2642679900744417,287,1439,0.5601111883252259,43.76193008289704,0.5138888888888888,0.8005559416261293,0.2655086848635236,0.55,0.6833333333333333,0.5098807205355527,0,4,0,0.3747566755303818,169,145
ravdess,resnet_se,r2s2,global_oof,8,0.4880952380952381,47.48678619107469,56,149,103,119,169,135,47.48678619107469,0.2995135510771369,0.3,0.700486448922863,0.38957816377171217,431,1439,0.5601111883252259,43.76193008289704,0.48313492063492064,0.700486448922863,0.3957816377171216,0.43333333333333335,0.5316666666666667,0.477167473312137,0,10,0,0.4247756812336472,156,121
ravdess,resnet_se,r2s2,within_fold,8,0.5362654320987654,45.60696416457303,82,176,172,161,184,177,45.60696416457303,0.09937456567060458,0.1,0.9006254343293955,0.13771712158808933,143,1439,0.5601111883252259,43.76193008289704,0.5324074074074074,0.9006254343293955,0.14392059553349876,0.7833333333333333,0.8383333333333334,0.5362826909711789,0,0,0,0.3181186984767502,177,167
ravdess,resnet_se,r2s2,within_fold,8,0.5095486111111112,46.6079418828451,69,163,137,131,178,158,46.6079418828451,0.19944405837387075,0.2,0.8005559416261293,0.271712158808933,287,1439,0.5601111883252259,43.76193008289704,0.5138888888888888,0.8005559416261293,0.2655086848635236,0.6666666666666666,0.7216666666666667,0.5092792996194054,0,1,0,0.3747566755303818,169,147
ravdess,resnet_se,r2s2,within_fold,8,0.48313492063492064,47.84589607576513,53,152,106,113,170,140,47.84589607576513,0.2995135510771369,0.3,0.700486448922863,0.3957816377171216,431,1439,0.5601111883252259,43.76193008289704,0.48313492063492064,0.700486448922863,0.3957816377171216,0.5666666666666667,0.5833333333333334,0.48174657462258463,0,12,0,0.4247756812336472,158,116
ravdess,transformer,r0s0,global_oof,8,0.5841049382716049,41.71317540288482,72,177,177,173,179,173,41.71317540288482,0.09937456567060458,0.1,0.9006254343293955,0.12788018433179724,143,1439,0.6031966643502432,39.80216513961605,0.5864197530864198,0.9006254343293955,0.12442396313364056,0.7833333333333333,0.805,0.5811450974710372,0,0,0,0.3039561490049221,173,172
ravdess,transformer,r0s0,global_oof,8,0.5651041666666666,43.435740427846,56,160,158,150,164,155,43.435740427846,0.19944405837387075,0.2,0.8005559416261293,0.25,287,1439,0.6031966643502432,39.80216513961605,0.5642361111111112,0.8005559416261293,0.2511520737327189,0.6333333333333333,0.7,0.5608654487746922,0,2,0,0.341216119497897,154,155
ravdess,transformer,r0s0,global_oof,8,0.5466269841269841,44.95627670737029,43,149,139,126,145,136,44.95627670737029,0.2995135510771369,0.3,0.700486448922863,0.3652073732718894,431,1439,0.6031966643502432,39.80216513961605,0.5396825396825397,0.700486448922863,0.37327188940092165,0.5333333333333333,0.5716666666666667,0.5420442726280008,0,12,0,0.374502469616413,135,135
ravdess,transformer,r0s0,within_fold,8,0.5856481481481481,41.38011341815591,73,177,176,169,181,171,41.38011341815591,0.09937456567060458,0.1,0.9006254343293955,0.12557603686635946,143,1439,0.6031966643502432,39.80216513961605,0.5864197530864198,0.9006254343293955,0.12442396313364056,0.7833333333333333,0.8333333333333334,0.5834075693847932,0,0,0,0.3039561490049221,176,173
ravdess,transformer,r0s0,within_fold,8,0.5616319444444444,43.737828129438384,57,159,160,151,163,154,43.737828129438384,0.19944405837387075,0.2,0.8005559416261293,0.25460829493087556,287,1439,0.6031966643502432,39.80216513961605,0.5642361111111112,0.8005559416261293,0.2511520737327189,0.6333333333333333,0.7,0.5578000301190721,0,2,0,0.341216119497897,157,151
ravdess,transformer,r0s0,within_fold,8,0.5456349206349206,45.174706496205005,42,146,139,126,147,137,45.174706496205005,0.2995135510771369,0.3,0.700486448922863,0.3663594470046083,431,1439,0.6031966643502432,39.80216513961605,0.5396825396825397,0.700486448922863,0.37327188940092165,0.5333333333333333,0.5716666666666667,0.5406609631855637,0,11,0,0.374502469616413,138,133
ravdess,transformer,r1s1,global_oof,8,0.6111111111111112,38.6015211239967,86,177,163,170,176,173,38.6015211239967,0.09937456567060458,0.1,0.9006254343293955,0.1111111111111111,143,1439,0.6191799861014593,38.23318880890052,0.6026234567901234,0.9006254343293955,0.12345679012345678,0.48333333333333334,0.66,0.6107375973155601,0,4,0,0.29825044716908683,185,166
ravdess,transformer,r1s1,global_oof,8,0.5998263888888888,39.01027014100672,68,166,143,148,161,157,39.01027014100672,0.19944405837387075,0.2,0.8005559416261293,0.2244668911335578,287,1439,0.6191799861014593,38.23318880890052,0.5911458333333334,0.8005559416261293,0.2356902356902357,0.26666666666666666,0.4316666666666667,0.5952147597091324,0,5,0,0.35133686705363243,163,146
ravdess,transformer,r1s1,global_oof,8,0.5833333333333334,40.255039781873265,59,145,120,126,147,138,40.255039781873265,0.2995135510771369,0.3,0.700486448922863,0.3400673400673401,431,1439,0.6191799861014593,38.23318880890052,0.5684523809523809,0.700486448922863,0.3569023569023569,0.15,0.31,0.5683802552542893,0,5,0,0.3980093888248689,139,134
ravdess,transformer,r1s1,within_fold,8,0.6064814814814815,39.23758986572862,81,176,161,167,177,176,39.23758986572862,0.09937456567060458,0.1,0.9006254343293955,0.11784511784511785,143,1439,0.6191799861014593,38.23318880890052,0.6026234567901234,0.9006254343293955,0.12345679012345678,0.8166666666666667,0.8333333333333334,0.6050349050079652,0,0,0,0.29825044716908683,176,182
