level,model,b,n_reps,n_speakers,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,aurc,oracle_aurc,e_aurc,accepted_support_6,accepted_support_7
ravdess,wavlm_base_plus,0.3,3,24,8.0,0.26091269841269843,73.22022931616085,74.33333333333333,142.33333333333334,110.33333333333333,113.33333333333333,157.66666666666666,134.33333333333334,73.22022931616085,0.2995135510771369,0.700486448922863,0.48963203850791137,431.0,1439.0,0.3581190641649294,65.11711932809773,0.25793650793650796,0.700486448922863,0.49548379898549416,0.5388888888888889,0.6016666666666667,0.2580521422311068,0.0,10.0,0.0,0.5300912688437656,0.19444763632699272,0.07579432894852943,0.1186533073784633,144.33333333333334,131.33333333333334
ravdess,wavlm_base_plus_ft,0.1,2,24,8.0,0.3746141975308642,62.19854897047139,87.0,177.0,169.0,168.5,182.0,159.5,62.19854897047139,0.09937456567060458,0.9006254343293955,0.16768588480874957,143.0,1439.0,0.4054899235580264,59.566903904886566,0.3726851851851852,0.9006254343293955,0.17216505453797076,0.8083333333333333,0.8463276836158192,0.3753780492766344,0.0,0.0,0.0,0.4252980636898599,0.23892293897569022,0.10010945538699764,0.1388134835886926,180.0,173.0
ravdess,wavlm_base_plus_ft,0.2,2,24,8.0,0.3446180555555556,64.5005431119685,80.0,162.5,137.5,147.5,171.0,131.0,64.5005431119685,0.19944405837387075,0.8005559416261293,0.31931908387969304,287.0,1439.0,0.4054899235580264,59.566903904886566,0.3511284722222222,0.8005559416261293,0.30637109340546265,0.6916666666666667,0.7351977401129943,0.34526560108503246,0.0,0.5,0.0,0.502488335670507,0.23892293897569022,0.10010945538699764,0.1388134835886926,169.5,153.0
ravdess,wavlm_base_plus_ft,0.3,2,24,8.0,0.3134920634920635,66.63995471139104,68.0,148.5,113.0,118.5,161.0,110.5,66.63995471139104,0.2995135510771369,0.700486448922863,0.458221856349043,431.0,1439.0,0.4054899235580264,59.566903904886566,0.31646825396825395,0.700486448922863,0.4529121218357687,0.5416666666666667,0.6108333333333333,0.31576031875784905,0.0,11.0,0.0,0.5720093763221796,0.23892293897569022,0.10010945538699764,0.1388134835886926,156.5,132.0
subesco_980,cnn,0.1,9,20,7.0,0.5856873822975518,40.6129879747126,130.77777777777777,119.22222222222223,125.55555555555556,126.33333333333333,134.44444444444446,130.0,40.6129879747126,0.09693877551020408,0.9030612244897959,0.12210681795395072,95.0,980.0,0.6024943310657597,39.75056689342404,0.588888888888889,0.9183673469387755,0.10238123254117765,0.7959183673469388,0.8471655328798186,0.5858889184804534,0.0,0.0,0.0,0.27901579971102564,0.4992222666003244,0.2400778370384003,0.25914442956192413,118.66666666666667,
subesco_980,cnn,0.2,9,20,7.0,0.5673036093418259,41.34150535131422,118.55555555555556,98.88888888888889,111.77777777777777,109.88888888888889,129.11111111111111,120.33333333333333,41.34150535131422,0.1989795918367347,0.8010204081632653,0.24564918332656743,195.0,980.0,0.6024943310657597,39.75056689342404,0.5704166666666667,0.8163265306122449,0.22706902400076537,0.655328798185941,0.719501133786848,0.5671033589179699,0.0,1.6666666666666667,0.0,0.31644454753233153,0.4992222666003244,0.2400778370384003,0.25914442956192413,96.44444444444444,
subesco_980,cnn,0.3,9,20,7.0,0.5470209339774558,42.127557870673776,107.44444444444444,82.0,100.44444444444444,93.22222222222223,121.0,110.0,42.127557870673776,0.29591836734693877,0.7040816326530612,0.360681892585004,290.0,980.0,0.6024943310657597,39.75056689342404,0.5487301587301587,0.7142857142857143,0.3494189297507399,0.5328798185941043,0.5981859410430839,0.5461707997349244,0.0,9.88888888888889,0.0,0.35240879743605885,0.4992222666003244,0.2400778370384003,0.25914442956192413,75.88888888888889,
subesco_980,hubert_base,0.1,3,20,7.0,0.4105461393596987,58.46313540877703,129.0,120.33333333333333,130.0,123.33333333333333,133.66666666666666,128.66666666666666,58.46313540877703,0.09693877551020408,0.9030612244897959,0.1463378293291487,95.0,980.0,0.4343537414965986,56.56462585034014,0.4137037037037037,0.9183673469387755,0.12522445702899496,0.8095238095238096,0.8428571428571429,0.41196111313160183,0.0,0.0,0.0,0.36006998456353356,0.2893830706977814,0.11532279115021125,0.1740602795475702,120.0,
subesco_980,hubert_base,0.2,3,20,7.0,0.38343949044585984,60.48279488267877,117.33333333333333,98.0,117.33333333333333,107.66666666666667,127.33333333333333,116.0,60.48279488267877,0.19897959183673466,0.8010204081632653,0.2927686977067575,195.0,980.0,0.4343537414965986,56.56462585034014,0.38999999999999996,0.8163265306122449,0.26690955493110596,0.673469387755102,0.7319727891156461,0.38626741080193633,0.0,1.3333333333333333,0.0,0.42536638674980215,0.2893830706977814,0.11532279115021125,0.1740602795475702,101.33333333333333,
subesco_980,hubert_base,0.3,3,20,7.0,0.35942028985507246,62.324661185123716,102.66666666666667,82.33333333333333,106.0,93.0,119.66666666666667,100.66666666666667,62.324661185123716,0.29591836734693877,0.7040816326530613,0.41713323814942704,290.0,980.0,0.4343537414965986,56.56462585034014,0.3623809523809524,0.7142857142857143,0.4037857310973632,0.5782312925170068,0.6108843537414966,0.36174499888803907,0.0,9.333333333333334,0.0,0.4808183803168536,0.2893830706977814,0.11532279115021125,0.1740602795475702,85.66666666666667,
subesco_980,resnet_se,0.1,3,20,7.0,0.5408662900188324,45.35643459087667,130.66666666666666,122.33333333333333,122.0,126.0,133.33333333333334,127.33333333333333,45.35643459087667,0.09693877551020408,0.9030612244897959,0.1274660470680399,95.0,980.0,0.5595238095238095,44.04761904761906,0.5448148148148148,0.9183673469387755,0.10618879147577114,0.8027210884353742,0.8489795918367347,0.5410890209320477,0.0,0.0,0.0,0.31131577783236714,0.4462261377141628,0.20293013682827157,0.24329600088589123,123.33333333333333,
subesco_980,resnet_se,0.2,3,20,7.0,0.5231422505307856,46.8069340081613,114.33333333333333,103.0,110.33333333333333,104.33333333333333,124.33333333333333,118.66666666666667,46.8069340081613,0.19897959183673466,0.8010204081632653,0.2517671982940776,195.0,980.0,0.5595238095238095,44.04761904761906,0.5245833333333333,0.8163265306122449,0.2351820556136832,0.6666666666666666,0.7312925170068026,0.523832350580319,0.0,1.3333333333333333,0.0,0.3560180884702515,0.4462261377141628,0.20293013682827157,0.24329600088589123,110.0,
subesco_980,resnet_se,0.3,3,20,7.0,0.5033816425120773,47.791314763988545,103.33333333333333,84.0,100.66666666666667,84.66666666666667,118.33333333333333,106.33333333333333,47.791314763988545,0.29591836734693877,0.7040816326530613,0.36730025105748326,290.0,980.0,0.5595238095238095,44.04761904761906,0.5052380952380952,0.7142857142857143,0.3556634368395975,0.564625850340136,0.6095238095238095,0.5029215764102076,0.0,10.333333333333334,0.0,0.3962397647145471,0.4462261377141628,0.20293013682827157,0.24329600088589123,92.66666666666667,
