level,model,b,speaker,coverage,accepted_error,n_utts,n_reps,n_defined_risk_reps
cremad,wavlm_base_plus,0.1,1050,0.9227642276422764,0.20653753548490392,82,3,3
cremad,wavlm_base_plus,0.1,1051,0.8861788617886179,0.2661785845270314,82,3,3
cremad,wavlm_base_plus,0.1,1052,0.9227642276422765,0.28234591392486125,82,3,3
cremad,wavlm_base_plus,0.1,1053,0.8699186991869919,0.22953761214630783,82,3,3
cremad,wavlm_base_plus,0.1,1054,0.9065040650406505,0.192537526712004,82,3,3
cremad,wavlm_base_plus,0.1,1055,0.8983739837398373,0.226207389626259,82,3,3
cremad,wavlm_base_plus,0.1,1056,0.9024390243902438,0.2867705825452304,82,3,3
cremad,wavlm_base_plus,0.1,1057,0.9308943089430896,0.48894736842105263,82,3,3
cremad,wavlm_base_plus,0.1,1058,0.8902439024390244,0.19576147576147576,82,3,3
cremad,wavlm_base_plus,0.1,1059,0.9349593495934959,0.3913024482644736,82,3,3
cremad,wavlm_base_plus,0.1,1060,0.9268292682926829,0.46410256410256406,82,3,3
cremad,wavlm_base_plus,0.1,1061,0.9390243902439024,0.24677953625322044,82,3,3
cremad,wavlm_base_plus,0.1,1062,0.9390243902439024,0.3588530107517449,82,3,3
cremad,wavlm_base_plus,0.1,1063,0.9552845528455284,0.1956271576524741,82,3,3
cremad,wavlm_base_plus,0.1,1064,0.9552845528455284,0.19121295371295374,82,3,3
cremad,wavlm_base_plus,0.1,1065,0.8617886178861789,0.30670690811535883,82,3,3
cremad,wavlm_base_plus,0.1,1066,0.8658536585365854,0.2864331723027375,82,3,3
cremad,wavlm_base_plus,0.1,1067,0.8455284552845529,0.5966815820294904,82,3,3
cremad,wavlm_base_plus,0.1,1068,0.8983739837398375,0.26252663622526634,82,3,3
cremad,wavlm_base_plus,0.1,1069,0.8861788617886179,0.2889515455304929,82,3,3
cremad,wavlm_base_plus,0.1,1070,0.8414634146341463,0.2657504958865802,82,3,3
cremad,wavlm_base_plus,0.1,1071,0.8780487804878049,0.3518679549114332,82,3,3
cremad,wavlm_base_plus,0.1,1072,0.8861788617886179,0.2841471048513302,82,3,3
cremad,wavlm_base_plus,0.1,1073,0.7804878048780489,0.2604217579015966,82,3,3
cremad,wavlm_base_plus,0.1,1074,0.9065040650406505,0.354093567251462,82,3,3
cremad,wavlm_base_plus,0.1,1075,0.9430894308943089,0.28902384165542055,82,3,3
cremad,wavlm_base_plus,0.1,1076,0.8666666666666666,0.3361830545649573,80,3,3
cremad,wavlm_base_plus,0.1,1077,0.8373983739837398,0.4032212885154061,82,3,3
cremad,wavlm_base_plus,0.1,1078,0.9390243902439025,0.12546783625730995,82,3,3
cremad,wavlm_base_plus,0.1,1079,0.8821138211382115,0.24005042224220308,82,3,3
cremad,wavlm_base_plus,0.1,1080,0.9471544715447154,0.2104007104007104,82,3,3
cremad,wavlm_base_plus,0.1,1081,0.9634146341463414,0.24037109163691442,82,3,3
cremad,wavlm_base_plus,0.1,1082,0.8699186991869919,0.45792524209736835,82,3,3
cremad,wavlm_base_plus,0.1,1083,0.959349593495935,0.28411351306920923,82,3,3
cremad,wavlm_base_plus,0.1,1084,0.8617886178861789,0.40688260640933976,82,3,3
cremad,wavlm_base_plus,0.1,1085,0.8455284552845529,0.28880352824014793,82,3,3
cremad,wavlm_base_plus,0.1,1086,0.8211382113821138,0.30811965811965814,82,3,3
cremad,wavlm_base_plus,0.1,1087,0.8699186991869919,0.3041901692183723,82,3,3
cremad,wavlm_base_plus,0.1,1088,0.91869918699187,0.24336178283546706,82,3,3
cremad,wavlm_base_plus,0.1,1089,0.9674796747967479,0.18504823365934478,82,3,3
cremad,wavlm_base_plus,0.1,1090,0.8699186991869919,0.2894179894179894,82,3,3
cremad,wavlm_base_plus,0.1,1091,0.9227642276422764,0.38753246753246756,82,3,3
cremad,wavlm_base_plus,0.2,1001,0.7967479674796749,0.4441913030998852,82,3,3
cremad,wavlm_base_plus,0.2,1002,0.7078189300411523,0.2618956316109034,81,3,3
cremad,wavlm_base_plus,0.2,1003,0.7682926829268292,0.211408013694966,82,3,3
cremad,wavlm_base_plus,0.2,1004,0.8130081300813008,0.18542468652214042,82,3,3
cremad,wavlm_base_plus,0.2,1005,0.8292682926829268,0.24336515843365158,82,3,3
cremad,wavlm_base_plus,0.2,1006,0.8291666666666666,0.20126639529624604,80,3,3
cremad,wavlm_base_plus,0.2,1007,0.8292682926829268,0.4258417217724228,82,3,3
cremad,wavlm_base_plus,0.2,1008,0.7543859649122807,0.24964312912881,76,3,3
cremad,wavlm_base_plus,0.2,1009,0.8026315789473685,0.23923101987618114,76,3,3
cremad,wavlm_base_plus,0.2,1010,0.7804878048780487,0.202008241428378,82,3,3
cremad,wavlm_base_plus,0.2,1011,0.8455284552845529,0.08655462184873948,82,3,3
cremad,wavlm_base_plus,0.2,1012,0.7764227642276422,0.13412043978010993,82,3,3
cremad,wavlm_base_plus,0.2,1013,0.8583333333333334,0.21864004540060877,80,3,3
cremad,wavlm_base_plus,0.2,1014,0.804878048780488,0.16187611408199643,82,3,3
cremad,wavlm_base_plus,0.2,1015,0.7723577235772359,0.3488361879666228,82,3,3
cremad,wavlm_base_plus,0.2,1016,0.7886178861788617,0.2828648321667098,82,3,3
cremad,wavlm_base_plus,0.2,1017,0.75,0.355279718225364,80,3,3
cremad,wavlm_base_plus,0.2,1018,0.8536585365853658,0.12272762752214807,82,3,3
cremad,wavlm_base_plus,0.2,1019,0.7236842105263158,0.19376214789973514,76,3,3
cremad,wavlm_base_plus,0.2,1020,0.8902439024390244,0.1644041301575548,82,3,3
cremad,wavlm_base_plus,0.2,1021,0.8252032520325203,0.3483399923896499,82,3,3
cremad,wavlm_base_plus,0.2,1022,0.8373983739837398,0.17438892494051483,82,3,3
cremad,wavlm_base_plus,0.2,1023,0.7764227642276422,0.26157579897334,82,3,3
cremad,wavlm_base_plus,0.2,1024,0.7723577235772359,0.18940145502645503,82,3,3
cremad,wavlm_base_plus,0.2,1025,0.8008130081300813,0.26861672948629467,82,3,3
cremad,wavlm_base_plus,0.2,1026,0.8536585365853658,0.12876284124926524,82,3,3
cremad,wavlm_base_plus,0.2,1027,0.7439024390243901,0.2789207868155236,82,3,3
cremad,wavlm_base_plus,0.2,1028,0.9146341463414633,0.22094539217826892,82,3,3
cremad,wavlm_base_plus,0.2,1029,0.7926829268292682,0.2463505244755245,82,3,3
cremad,wavlm_base_plus,0.2,1030,0.8373983739837398,0.12687043230521491,82,3,3
cremad,wavlm_base_plus,0.2,1031,0.6178861788617885,0.3340812379110252,82,3,3
cremad,wavlm_base_plus,0.2,1032,0.7601626016260162,0.324061634406462,82,3,3
cremad,wavlm_base_plus,0.2,1033,0.7967479674796749,0.12193627450980393,82,3,3
cremad,wavlm_base_plus,0.2,1034,0.7317073170731708,0.38421658986175117,82,3,3
cremad,wavlm_base_plus,0.2,1035,0.8577235772357724,0.25124077800134137,82,3,3
cremad,wavlm_base_plus,0.2,1036,0.7642276422764228,0.4822847993203114,82,3,3
cremad,wavlm_base_plus,0.2,1037,0.8902439024390244,0.12275132275132274,82,3,3
cremad,wavlm_base_plus,0.2,1038,0.894308943089431,0.13640791476407915,82,3,3
cremad,wavlm_base_plus,0.2,1039,0.8699186991869919,0.20545372692777666,82,3,3
cremad,wavlm_base_plus,0.2,1040,0.8089430894308943,0.17961814171491589,82,3,3
cremad,wavlm_base_plus,0.2,1041,0.7886178861788617,0.2120230942313874,82,3,3
cremad,wavlm_base_plus,0.2,1042,0.7357723577235773,0.3463525195024246,82,3,3
cremad,wavlm_base_plus,0.2,1043,0.7560975609756099,0.17154851582817685,82,3,3
cremad,wavlm_base_plus,0.2,1044,0.8373983739837398,0.2815126050420168,82,3,3
cremad,wavlm_base_plus,0.2,1045,0.7682926829268292,0.3702991452991453,82,3,3
cremad,wavlm_base_plus,0.2,1046,0.6910569105691057,0.27603220228852104,82,3,3
cremad,wavlm_base_plus,0.2,1047,0.8861788617886178,0.09622623753058535,82,3,3
cremad,wavlm_base_plus,0.2,1048,0.7967479674796748,0.2702485170302334,82,3,3
cremad,wavlm_base_plus,0.2,1049,0.8902439024390244,0.17808219178082188,82,3,3
cremad,wavlm_base_plus,0.2,1050,0.8577235772357724,0.18006671267540833,82,3,3
cremad,wavlm_base_plus,0.2,1051,0.7723577235772359,0.21560846560846558,82,3,3
cremad,wavlm_base_plus,0.2,1052,0.8170731707317073,0.25342296322179514,82,3,3
cremad,wavlm_base_plus,0.2,1053,0.7398373983739838,0.16567999351228613,82,3,3
cremad,wavlm_base_plus,0.2,1054,0.8495934959349594,0.18183414210754723,82,3,3
cremad,wavlm_base_plus,0.2,1055,0.7967479674796749,0.20394385106867574,82,3,3
cremad,wavlm_base_plus,0.2,1056,0.8373983739837398,0.2706118131715192,82,3,3
cremad,wavlm_base_plus,0.2,1057,0.8048780487804877,0.44438986436269046,82,3,3
cremad,wavlm_base_plus,0.2,1058,0.8211382113821138,0.1781045751633987,82,3,3
cremad,wavlm_base_plus,0.2,1059,0.8495934959349594,0.36785697349077634,82,3,3
cremad,wavlm_base_plus,0.2,1060,0.8455284552845529,0.44024037748405437,82,3,3
cremad,wavlm_base_plus,0.2,1061,0.8495934959349594,0.2201974992895709,82,3,3
cremad,wavlm_base_plus,0.2,1062,0.8536585365853658,0.32830112721417065,82,3,3
cremad,wavlm_base_plus,0.2,1063,0.8821138211382115,0.18378716744913928,82,3,3
cremad,wavlm_base_plus,0.2,1064,0.894308943089431,0.17250887874175547,82,3,3
cremad,wavlm_base_plus,0.2,1065,0.7357723577235772,0.24872495446265938,82,3,3
cremad,wavlm_base_plus,0.2,1066,0.7357723577235772,0.24919005330756092,82,3,3
cremad,wavlm_base_plus,0.2,1067,0.6910569105691057,0.5722461762403097,82,3,3
cremad,wavlm_base_plus,0.2,1068,0.8170731707317073,0.24878454878454878,82,3,3
cremad,wavlm_base_plus,0.2,1069,0.7723577235772359,0.25268817204301075,82,3,3
cremad,wavlm_base_plus,0.2,1070,0.7601626016260162,0.2345734126984127,82,3,3
cremad,wavlm_base_plus,0.2,1071,0.7398373983739838,0.28553032951208074,82,3,3
cremad,wavlm_base_plus,0.2,1072,0.7520325203252032,0.2151618362144678,82,3,3
cremad,wavlm_base_plus,0.2,1073,0.6585365853658537,0.23500881834215168,82,3,3
cremad,wavlm_base_plus,0.2,1074,0.8211382113821138,0.34642271624368814,82,3,3
cremad,wavlm_base_plus,0.2,1075,0.8780487804878049,0.2643396902139852,82,3,3
cremad,wavlm_base_plus,0.2,1076,0.7458333333333332,0.3181929527039759,80,3,3
cremad,wavlm_base_plus,0.2,1077,0.7317073170731708,0.3726733407489804,82,3,3
cremad,wavlm_base_plus,0.2,1078,0.8089430894308943,0.06507490154472632,82,3,3
cremad,wavlm_base_plus,0.2,1079,0.7804878048780487,0.19841501137612805,82,3,3
cremad,wavlm_base_plus,0.2,1080,0.8780487804878049,0.18514320320706582,82,3,3
cremad,wavlm_base_plus,0.2,1081,0.8333333333333334,0.1946055417472153,82,3,3
cremad,wavlm_base_plus,0.2,1082,0.7601626016260162,0.41716269841269843,82,3,3
cremad,wavlm_base_plus,0.2,1083,0.8739837398373984,0.2650857379118248,82,3,3
cremad,wavlm_base_plus,0.2,1084,0.7601626016260162,0.35346209106984966,82,3,3
cremad,wavlm_base_plus,0.2,1085,0.7642276422764228,0.2547021943573668,82,3,3
cremad,wavlm_base_plus,0.2,1086,0.6829268292682927,0.28208180708180713,82,3,3
cremad,wavlm_base_plus,0.2,1087,0.7398373983739838,0.26977988843660483,82,3,3
cremad,wavlm_base_plus,0.2,1088,0.8292682926829268,0.22176088203428715,82,3,3
cremad,wavlm_base_plus,0.2,1089,0.9024390243902439,0.1620403749098774,82,3,3
cremad,wavlm_base_plus,0.2,1090,0.7642276422764228,0.2535516454871294,82,3,3
cremad,wavlm_base_plus,0.2,1091,0.8292682926829268,0.37249031162074636,82,3,3
cremad,wavlm_base_plus,0.3,1001,0.6910569105691057,0.3879310344827586,82,3,3
cremad,wavlm_base_plus,0.3,1002,0.5843621399176954,0.20905483405483405,81,3,3
cremad,wavlm_base_plus,0.3,1003,0.6260162601626016,0.13523809523809524,82,3,3
cremad,wavlm_base_plus,0.3,1004,0.6707317073170732,0.15379197656073926,82,3,3
cremad,wavlm_base_plus,0.3,1005,0.7195121951219511,0.21423924474771935,82,3,3
cremad,wavlm_base_plus,0.3,1006,0.725,0.19602502017756254,80,3,3
cremad,wavlm_base_plus,0.3,1007,0.7276422764227641,0.4076280041797284,82,3,3
cremad,wavlm_base_plus,0.3,1008,0.6578947368421052,0.22601632543824435,76,3,3
cremad,wavlm_base_plus,0.3,1009,0.6973684210526315,0.17418040193739606,76,3,3
cremad,wavlm_base_plus,0.3,1010,0.6788617886178862,0.14974855652821753,82,3,3
cremad,wavlm_base_plus,0.3,1011,0.7642276422764228,0.06359913045363864,82,3,3
cremad,wavlm_base_plus,0.3,1012,0.670731707317073,0.08372252470256099,82,3,3
cremad,wavlm_base_plus,0.3,1013,0.7333333333333334,0.20436507936507933,80,3,3
cremad,wavlm_base_plus,0.3,1014,0.7154471544715447,0.15250598711282234,82,3,3
cremad,wavlm_base_plus,0.3,1015,0.6747967479674797,0.2988499589271046,82,3,3
cremad,wavlm_base_plus,0.3,1016,0.6910569105691057,0.24121982071165374,82,3,3
cremad,wavlm_base_plus,0.3,1017,0.5916666666666667,0.32457729468599034,80,3,3
cremad,wavlm_base_plus,0.3,1018,0.7601626016260162,0.0802324572816376,82,3,3
cremad,wavlm_base_plus,0.3,1019,0.6140350877192983,0.13611034355715207,76,3,3
cremad,wavlm_base_plus,0.3,1020,0.7804878048780489,0.11972934472934472,82,3,3
cremad,wavlm_base_plus,0.3,1021,0.6910569105691057,0.32039028275587417,82,3,3
cremad,wavlm_base_plus,0.3,1022,0.7398373983739838,0.13172043010752688,82,3,3
cremad,wavlm_base_plus,0.3,1023,0.7113821138211383,0.2341606133979015,82,3,3
cremad,wavlm_base_plus,0.3,1024,0.6666666666666666,0.15876827574940783,82,3,3
cremad,wavlm_base_plus,0.3,1025,0.6707317073170732,0.22339723469666972,82,3,3
cremad,wavlm_base_plus,0.3,1026,0.7845528455284553,0.09856714411811908,82,3,3
cremad,wavlm_base_plus,0.3,1027,0.6138211382113821,0.23700869236583522,82,3,3
cremad,wavlm_base_plus,0.3,1028,0.8130081300813008,0.19822316986496089,82,3,3
cremad,wavlm_base_plus,0.3,1029,0.7113821138211383,0.22236130178470484,82,3,3
cremad,wavlm_base_plus,0.3,1030,0.7439024390243901,0.10952380952380952,82,3,3
cremad,wavlm_base_plus,0.3,1031,0.4796747967479675,0.2678539783802942,82,3,3
cremad,wavlm_base_plus,0.3,1032,0.6463414634146342,0.28044159738312663,82,3,3
cremad,wavlm_base_plus,0.3,1033,0.7073170731707318,0.108142546003327,82,3,3
cremad,wavlm_base_plus,0.3,1034,0.6219512195121951,0.3281145456978456,82,3,3
cremad,wavlm_base_plus,0.3,1035,0.7886178861788619,0.22650682650682652,82,3,3
cremad,wavlm_base_plus,0.3,1036,0.6504065040650406,0.44296536796536795,82,3,3
cremad,wavlm_base_plus,0.3,1037,0.8536585365853658,0.12316696969519814,82,3,3
cremad,wavlm_base_plus,0.3,1038,0.8008130081300813,0.11159586681974742,82,3,3
cremad,wavlm_base_plus,0.3,1039,0.7886178861788619,0.18603988603988605,82,3,3
cremad,wavlm_base_plus,0.3,1040,0.7235772357723578,0.14475844784374728,82,3,3
cremad,wavlm_base_plus,0.3,1041,0.6300813008130081,0.16897959183673472,82,3,3
cremad,wavlm_base_plus,0.3,1042,0.6138211382113822,0.3351491857781166,82,3,3
cremad,wavlm_base_plus,0.3,1043,0.6910569105691057,0.14703425229741018,82,3,3
cremad,wavlm_base_plus,0.3,1044,0.7398373983739838,0.22540311376816138,82,3,3
cremad,wavlm_base_plus,0.3,1045,0.6422764227642276,0.36090953072085147,82,3,3
cremad,wavlm_base_plus,0.3,1046,0.5813008130081302,0.22971014492753625,82,3,3
cremad,wavlm_base_plus,0.3,1047,0.8252032520325203,0.08841940532081377,82,3,3
cremad,wavlm_base_plus,0.3,1048,0.7032520325203251,0.22458109136081625,82,3,3
cremad,wavlm_base_plus,0.3,1049,0.8048780487804877,0.1414023631840796,82,3,3
cremad,wavlm_base_plus,0.3,1050,0.8008130081300813,0.1719998492386552,82,3,3
cremad,wavlm_base_plus,0.3,1051,0.6626016260162602,0.19094304388422034,82,3,3
cremad,wavlm_base_plus,0.3,1052,0.7195121951219513,0.20168635054938597,82,3,3
cremad,wavlm_base_plus,0.3,1053,0.6422764227642276,0.12083935328517371,82,3,3
cremad,wavlm_base_plus,0.3,1054,0.7357723577235772,0.14365862573099417,82,3,3
cremad,wavlm_base_plus,0.3,1055,0.7032520325203251,0.16767162866654103,82,3,3
cremad,wavlm_base_plus,0.3,1056,0.7642276422764228,0.2219126751384816,82,3,3
cremad,wavlm_base_plus,0.3,1057,0.7073170731707318,0.43039135194307604,82,3,3
cremad,wavlm_base_plus,0.3,1058,0.6910569105691057,0.1521490613823245,82,3,3
cremad,wavlm_base_plus,0.3,1059,0.7601626016260162,0.3468265867066467,82,3,3
cremad,wavlm_base_plus,0.3,1060,0.7723577235772358,0.4257742257742258,82,3,3
cremad,wavlm_base_plus,0.3,1061,0.7520325203252032,0.1991722136883427,82,3,3
cremad,wavlm_base_plus,0.3,1062,0.7723577235772359,0.30956439393939394,82,3,3
cremad,wavlm_base_plus,0.3,1063,0.7682926829268292,0.14713804713804715,82,3,3
cremad,wavlm_base_plus,0.3,1064,0.8333333333333334,0.14589026697498422,82,3,3
cremad,wavlm_base_plus,0.3,1065,0.6504065040650406,0.21886629452418926,82,3,3
cremad,wavlm_base_plus,0.3,1066,0.5772357723577236,0.16782565739474084,82,3,3
cremad,wavlm_base_plus,0.3,1067,0.573170731707317,0.5630282415996701,82,3,3
cremad,wavlm_base_plus,0.3,1068,0.7439024390243901,0.21683462257232752,82,3,3
cremad,wavlm_base_plus,0.3,1069,0.6788617886178862,0.19719391316487503,82,3,3
cremad,wavlm_base_plus,0.3,1070,0.7113821138211381,0.21692967075784142,82,3,3
cremad,wavlm_base_plus,0.3,1071,0.6585365853658537,0.2590970350404313,82,3,3
cremad,wavlm_base_plus,0.3,1072,0.6341463414634146,0.17083601977218998,82,3,3
cremad,wavlm_base_plus,0.3,1073,0.4959349593495935,0.21375661375661373,82,3,3
cremad,wavlm_base_plus,0.3,1074,0.7357723577235772,0.3253767087899731,82,3,3
cremad,wavlm_base_plus,0.3,1075,0.7642276422764227,0.21783420683546173,82,3,3
cremad,wavlm_base_plus,0.3,1076,0.6666666666666666,0.2817917739486367,80,3,3
cremad,wavlm_base_plus,0.3,1077,0.6097560975609756,0.3529720326508765,82,3,3
cremad,wavlm_base_plus,0.3,1078,0.7154471544715447,0.062170889220069546,82,3,3
cremad,wavlm_base_plus,0.3,1079,0.6707317073170732,0.15165945165945166,82,3,3
cremad,wavlm_base_plus,0.3,1080,0.8170731707317073,0.15920398009950246,82,3,3
cremad,wavlm_base_plus,0.3,1081,0.7601626016260162,0.17146401985111667,82,3,3
cremad,wavlm_base_plus,0.3,1082,0.6747967479674797,0.41562041897195817,82,3,3
cremad,wavlm_base_plus,0.3,1083,0.7642276422764228,0.24329121171226434,82,3,3
cremad,wavlm_base_plus,0.3,1084,0.6504065040650406,0.3196172248803828,82,3,3
cremad,wavlm_base_plus,0.3,1085,0.6463414634146342,0.20478397165053838,82,3,3
cremad,wavlm_base_plus,0.3,1086,0.605691056910569,0.25310701203558345,82,3,3
cremad,wavlm_base_plus,0.3,1087,0.6422764227642276,0.2662611717974181,82,3,3
cremad,wavlm_base_plus,0.3,1088,0.7317073170731708,0.17703532312419468,82,3,3
cremad,wavlm_base_plus,0.3,1089,0.804878048780488,0.15066673187271779,82,3,3
cremad,wavlm_base_plus,0.3,1090,0.6707317073170732,0.226487617379458,82,3,3
cremad,wavlm_base_plus,0.3,1091,0.7398373983739838,0.3404137864823349,82,3,3
cremad,wavlm_base_plus_ft,0.1,1001,0.8170731707317074,0.3504464285714286,82,2,2
cremad,wavlm_base_plus_ft,0.1,1002,0.9135802469135803,0.3178995433789954,81,2,2
cremad,wavlm_base_plus_ft,0.1,1003,0.8658536585365854,0.24285714285714285,82,2,2
cremad,wavlm_base_plus_ft,0.1,1004,0.853658536585366,0.12059787059787061,82,2,2
cremad,wavlm_base_plus_ft,0.1,1005,0.9573170731707317,0.21007789678675753,82,2,2
cremad,wavlm_base_plus_ft,0.1,1006,0.9624999999999999,0.3314777327935223,80,2,2
cremad,wavlm_base_plus_ft,0.1,1007,0.9329268292682926,0.41874786178583645,82,2,2
cremad,wavlm_base_plus_ft,0.1,1008,0.9013157894736843,0.45806658130601796,76,2,2
cremad,wavlm_base_plus_ft,0.1,1009,0.9144736842105263,0.19553014553014553,76,2,2
cremad,wavlm_base_plus_ft,0.1,1010,0.9268292682926829,0.29584415584415585,82,2,2
cremad,wavlm_base_plus_ft,0.1,1011,0.9268292682926829,0.11545818118588072,82,2,2
cremad,wavlm_base_plus_ft,0.1,1012,0.8231707317073171,0.16304347826086957,82,2,2
cremad,wavlm_base_plus_ft,0.1,1013,0.95625,0.2407692307692308,80,2,2
cremad,wavlm_base_plus_ft,0.1,1014,0.9207317073170731,0.20551070551070552,82,2,2
cremad,wavlm_base_plus_ft,0.1,1015,0.8658536585365854,0.3024617828072265,82,2,2
cremad,wavlm_base_plus_ft,0.1,1016,0.9207317073170732,0.26517543859649123,82,2,2
cremad,wavlm_base_plus_ft,0.1,1017,0.9,0.42517929831362666,80,2,2
cremad,wavlm_base_plus_ft,0.1,1018,0.9024390243902438,0.12197802197802197,82,2,2
cremad,wavlm_base_plus_ft,0.1,1019,0.875,0.33699095022624437,76,2,2
cremad,wavlm_base_plus_ft,0.1,1020,0.9207317073170731,0.14522639522639524,82,2,2
cremad,wavlm_base_plus_ft,0.1,1021,0.9268292682926829,0.3652777777777778,82,2,2
cremad,wavlm_base_plus_ft,0.1,1022,0.8780487804878049,0.146671826625387,82,2,2
cremad,wavlm_base_plus_ft,0.1,1023,0.8414634146341464,0.29919763513513514,82,2,2
cremad,wavlm_base_plus_ft,0.1,1024,0.9207317073170732,0.2981578947368421,82,2,2
cremad,wavlm_base_plus_ft,0.1,1025,0.9573170731707317,0.26014610389610393,82,2,2
cremad,wavlm_base_plus_ft,0.1,1026,0.9024390243902439,0.25,82,2,2
cremad,wavlm_base_plus_ft,0.1,1027,0.9451219512195121,0.3225108225108225,82,2,2
cremad,wavlm_base_plus_ft,0.1,1028,0.9573170731707317,0.24237012987012985,82,2,2
cremad,wavlm_base_plus_ft,0.1,1029,0.9085365853658536,0.30997474747474746,82,2,2
cremad,wavlm_base_plus_ft,0.1,1030,0.9207317073170731,0.23745173745173745,82,2,2
cremad,wavlm_base_plus_ft,0.1,1031,0.774390243902439,0.3573030907278165,82,2,2
cremad,wavlm_base_plus_ft,0.1,1032,0.8475609756097561,0.32404722452361223,82,2,2
cremad,wavlm_base_plus_ft,0.1,1033,0.7987804878048781,0.12908496732026142,82,2,2
cremad,wavlm_base_plus_ft,0.1,1034,0.8902439024390244,0.41122372372372373,82,2,2
cremad,wavlm_base_plus_ft,0.1,1035,0.9024390243902438,0.295970695970696,82,2,2
cremad,wavlm_base_plus_ft,0.1,1036,0.853658536585366,0.4136513157894737,82,2,2
cremad,wavlm_base_plus_ft,0.1,1037,0.9695121951219512,0.16344936708860758,82,2,2
cremad,wavlm_base_plus_ft,0.1,1038,0.9146341463414633,0.24305555555555552,82,2,2
cremad,wavlm_base_plus_ft,0.1,1039,0.9573170731707317,0.26736449204803636,82,2,2
cremad,wavlm_base_plus_ft,0.1,1040,0.9024390243902439,0.10849315068493151,82,2,2
cremad,wavlm_base_plus_ft,0.1,1041,0.896341463414634,0.31161578555472824,82,2,2
cremad,wavlm_base_plus_ft,0.1,1042,0.9146341463414634,0.38620199146514933,82,2,2
cremad,wavlm_base_plus_ft,0.1,1043,0.8597560975609756,0.19776570048309178,82,2,2
cremad,wavlm_base_plus_ft,0.1,1044,0.9207317073170731,0.22380450070323488,82,2,2
cremad,wavlm_base_plus_ft,0.1,1045,0.9085365853658536,0.45316455696202534,82,2,2
cremad,wavlm_base_plus_ft,0.1,1046,0.8902439024390243,0.35407239819004527,82,2,2
cremad,wavlm_base_plus_ft,0.1,1047,0.975609756097561,0.16916705735271137,82,2,2
cremad,wavlm_base_plus_ft,0.1,1048,0.853658536585366,0.3144963144963145,82,2,2
cremad,wavlm_base_plus_ft,0.1,1049,0.9390243902439024,0.18218623481781376,82,2,2
cremad,wavlm_base_plus_ft,0.1,1050,0.8841463414634146,0.2554244385230301,82,2,2
cremad,wavlm_base_plus_ft,0.1,1051,0.8658536585365854,0.2807226523724439,82,2,2
cremad,wavlm_base_plus_ft,0.1,1052,0.9146341463414634,0.26,82,2,2
cremad,wavlm_base_plus_ft,0.1,1053,0.8963414634146342,0.13722222222222222,82,2,2
cremad,wavlm_base_plus_ft,0.1,1054,0.9268292682926829,0.2434164934164934,82,2,2
cremad,wavlm_base_plus_ft,0.1,1055,0.9573170731707317,0.15892857142857142,82,2,2
cremad,wavlm_base_plus_ft,0.1,1056,0.9207317073170732,0.3114912280701755,82,2,2
cremad,wavlm_base_plus_ft,0.1,1057,0.8780487804878049,0.36098784487748403,82,2,2
cremad,wavlm_base_plus_ft,0.1,1058,0.8902439024390244,0.20525821596244131,82,2,2
cremad,wavlm_base_plus_ft,0.1,1059,0.8902439024390244,0.3368075117370892,82,2,2
cremad,wavlm_base_plus_ft,0.1,1060,0.9634146341463414,0.47451923076923075,82,2,2
cremad,wavlm_base_plus_ft,0.1,1061,0.9817073170731707,0.2794844087681383,82,2,2
cremad,wavlm_base_plus_ft,0.1,1062,0.9634146341463414,0.32259615384615387,82,2,2
cremad,wavlm_base_plus_ft,0.1,1063,0.9329268292682926,0.15025641025641026,82,2,2
cremad,wavlm_base_plus_ft,0.1,1064,0.9451219512195121,0.2051217884551218,82,2,2
cremad,wavlm_base_plus_ft,0.1,1065,0.8658536585365854,0.3371054198927933,82,2,2
cremad,wavlm_base_plus_ft,0.1,1066,0.8353658536585367,0.27614169867690996,82,2,2
cremad,wavlm_base_plus_ft,0.1,1067,0.8414634146341463,0.47731092436974787,82,2,2
cremad,wavlm_base_plus_ft,0.1,1068,0.9329268292682926,0.2094871794871795,82,2,2
cremad,wavlm_base_plus_ft,0.1,1069,0.8597560975609756,0.2154094392900363,82,2,2
cremad,wavlm_base_plus_ft,0.1,1070,0.8475609756097561,0.39415907207953604,82,2,2
cremad,wavlm_base_plus_ft,0.1,1071,0.8780487804878049,0.3255072463768116,82,2,2
cremad,wavlm_base_plus_ft,0.1,1072,0.9146341463414633,0.26000711617149974,82,2,2
cremad,wavlm_base_plus_ft,0.1,1073,0.8658536585365854,0.37956349206349205,82,2,2
cremad,wavlm_base_plus_ft,0.1,1074,0.9634146341463414,0.4807692307692308,82,2,2
cremad,wavlm_base_plus_ft,0.1,1075,0.9695121951219512,0.28947784810126587,82,2,2
cremad,wavlm_base_plus_ft,0.1,1076,0.85625,0.3830128205128205,80,2,2
cremad,wavlm_base_plus_ft,0.1,1077,0.8902439024390244,0.4175586854460094,82,2,2
cremad,wavlm_base_plus_ft,0.1,1078,0.9146341463414633,0.09188034188034187,82,2,2
cremad,wavlm_base_plus_ft,0.1,1079,0.9146341463414633,0.18300944909966127,82,2,2
cremad,wavlm_base_plus_ft,0.1,1080,0.9451219512195121,0.2192807192807193,82,2,2
cremad,wavlm_base_plus_ft,0.1,1081,0.9268292682926829,0.27636363636363637,82,2,2
cremad,wavlm_base_plus_ft,0.1,1082,0.8597560975609756,0.5314009661835749,82,2,2
