level,model,b,n_reps,n_speakers,accepted_classes_present,accepted_error,accepted_present_class_uar,accepted_support_0,accepted_support_1,accepted_support_2,accepted_support_3,accepted_support_4,accepted_support_5,accepted_uar,actual_review_rate,coverage,error_capture_rate,n_rejected,n_utts,overall_error_rate,overall_uar,quota_accepted_error,quota_coverage,quota_error_capture_rate,speaker_coverage_min,speaker_coverage_p10,speaker_equal_accepted_error,speaker_risk_undefined_count,speakers_below_0.70,speakers_zero,tau,aurc,oracle_aurc,e_aurc,accepted_support_6,accepted_support_7
subesco_980,transformer,0.3,3,20,7.0,0.5583090379008747,40.92933204959428,107.66666666666667,83.0,95.0,91.33333333333333,125.33333333333333,106.66666666666667,40.92933204959428,0.3,0.6999999999999998,0.369971567456069,294.0,980.0,0.6200680272108844,37.993197278911566,0.5604761904761905,0.7142857142857143,0.3545134421495897,0.3945578231292517,0.501360544217687,0.5549704978156189,0.0,10.0,0.0,0.35958645273044443,0.5078412395026185,0.2531768297877968,0.2546644097148217,77.0,
subesco_980,wav2vec2_base,0.1,3,20,7.0,0.44671201814058953,54.884825874734474,125.66666666666667,121.33333333333333,128.33333333333334,122.33333333333333,135.0,126.33333333333333,54.884825874734474,0.10000000000000002,0.9,0.15211448832138486,98.0,980.0,0.4741496598639456,52.585034013605444,0.45481481481481484,0.9183673469387755,0.1191047936737592,0.7687074829931971,0.8210884353741497,0.44636104352611355,0.0,0.0,0.0,0.3496192636602346,0.32001349485853964,0.1364132898662591,0.18360020499228047,123.0,
subesco_980,wav2vec2_base,0.2,3,20,7.0,0.4243197278911565,56.39561679214817,114.66666666666667,99.66666666666667,114.0,106.66666666666667,128.66666666666666,113.0,56.39561679214817,0.20000000000000004,0.8000000000000002,0.28413213542523885,196.0,980.0,0.4741496598639456,52.585034013605444,0.43041666666666667,0.8163265306122449,0.259015569360397,0.6258503401360543,0.6959183673469388,0.42558476394916117,0.0,2.6666666666666665,0.0,0.4058822428309359,0.32001349485853964,0.1364132898662591,0.18360020499228047,107.33333333333333,
subesco_980,wav2vec2_base,0.3,3,20,7.0,0.4052478134110787,58.008693618569595,101.33333333333333,88.0,99.33333333333333,89.0,118.33333333333333,101.33333333333333,58.008693618569595,0.3,0.6999999999999998,0.40182462811773156,294.0,980.0,0.4741496598639456,52.585034013605444,0.41523809523809524,0.7142857142857143,0.37455599955599955,0.5034013605442177,0.573469387755102,0.40628016194196115,0.0,8.666666666666666,0.0,0.466400707204552,0.32001349485853964,0.1364132898662591,0.18360020499228047,88.66666666666667,
subesco_980,wavlm_base_plus,0.1,3,20,7.0,0.425925925925926,56.92332058324431,129.66666666666666,121.0,127.66666666666667,123.66666666666667,134.66666666666666,128.66666666666666,56.92332058324431,0.10000000000000002,0.9,0.15583721059942732,98.0,980.0,0.45408163265306123,54.59183673469388,0.42962962962962964,0.9183673469387755,0.1310984794870554,0.7687074829931971,0.834013605442177,0.4249944441405062,0.0,0.0,0.0,0.3637631741426139,0.30538286507673934,0.12388481832274152,0.1814980467539978,116.66666666666667,
subesco_980,wavlm_base_plus,0.2,3,20,7.0,0.39965986394557823,59.04323056652472,116.66666666666667,99.0,119.0,108.33333333333333,124.66666666666667,117.0,59.04323056652472,0.20000000000000004,0.8000000000000002,0.2958809493265146,196.0,980.0,0.45408163265306123,54.59183673469388,0.40625,0.8163265306122449,0.2696945400993613,0.6394557823129251,0.6789115646258503,0.3965178920656805,0.0,4.0,0.0,0.4295371651997473,0.30538286507673934,0.12388481832274152,0.1814980467539978,99.33333333333333,
subesco_980,wavlm_base_plus,0.3,3,20,7.0,0.3770651117589893,60.85604961908192,103.33333333333333,80.33333333333333,106.33333333333333,90.33333333333333,114.0,107.0,60.85604961908192,0.3,0.6999999999999998,0.4187344939997894,294.0,980.0,0.45408163265306123,54.59183673469388,0.37809523809523804,0.7142857142857143,0.4052842006464435,0.4761904761904762,0.573469387755102,0.37174461530335146,0.0,9.666666666666666,0.0,0.48760520827339254,0.30538286507673934,0.12388481832274152,0.1814980467539978,84.66666666666667,
subesco_980,wavlm_base_plus_ft,0.1,2,20,7.0,0.44614512471655327,54.57368043141757,125.0,118.5,132.5,119.5,137.0,131.0,54.57368043141757,0.1,0.9,0.14333722552900635,98.0,980.0,0.4688775510204082,53.11224489795919,0.45333333333333337,0.9183673469387755,0.11206912919241686,0.5306122448979592,0.6244897959183673,0.4411087741890014,0.0,3.5,0.0,0.33480656075053705,0.3319636620962634,0.1334954258078067,0.19846823628845667,118.5,
subesco_980,wavlm_base_plus_ft,0.2,2,20,7.0,0.4292091836734694,55.4565914652657,108.5,99.0,117.5,108.5,132.5,118.0,55.4565914652657,0.2,0.8,0.2674531749874216,196.0,980.0,0.4688775510204082,53.11224489795919,0.43,0.8163265306122449,0.25124835056341904,0.29591836734693877,0.35408163265306125,0.41047025114099406,0.0,5.0,0.0,0.41287530526032906,0.3319636620962634,0.1334954258078067,0.19846823628845667,100.0,
subesco_980,wavlm_base_plus_ft,0.3,2,20,7.0,0.41836734693877553,55.76973388571444,87.0,83.5,101.0,94.0,130.0,106.0,55.76973388571444,0.3,0.7,0.3751601970780053,294.0,980.0,0.4688775510204082,53.11224489795919,0.3992857142857143,0.7142857142857143,0.39167117591775125,0.15306122448979592,0.19081632653061226,0.3823598753368449,0.0,6.5,0.0,0.47123554109598736,0.3319636620962634,0.1334954258078067,0.19846823628845667,84.5,
